Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,311167,-,-,-,33.45,-112.02,-7,327,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
2015,1,1,0,0,0,0,0,-14.777410888671852,-0.5996765136718523,953.7023315429688,79.06371307373047,167.49290063112744,1.914323091506958
2015,1,1,0,30,0,0,0,-15.795111083984352,-0.9292663574218523,953.8863525390625,78.11585235595703,169.56328541449392,1.8602962493896484
2015,1,1,1,0,0,0,0,-16.884313964843727,-1.2588562011718523,954.0703735351562,77.07972717285156,167.82588372643795,1.8062692880630493
2015,1,1,1,30,0,0,0,-17.246405029296852,-1.4877075195312273,954.2782592773438,76.88520812988281,163.4431069809966,1.6508667469024658
2015,1,1,2,0,0,0,0,-17.62877502441404,-1.7165283203124773,954.4861450195312,76.66382598876953,157.9501221601851,1.4954640865325928
2015,1,1,2,30,0,0,0,-17.42442932128904,-1.8656677246093523,954.6116943359375,77.12012481689453,152.00796455797382,1.2782789468765259
2015,1,1,3,0,0,0,0,-17.220846557617165,-2.0148071289062273,954.7371826171875,77.57811737060547,145.8685766897775,1.061093807220459
2015,1,1,3,30,0,0,0,-16.533056640624977,-2.1350158691406023,954.7354736328125,78.65337371826172,139.64272749101303,0.943529486656189
2015,1,1,4,0,0,0,0,-15.844366455078102,-2.2551940917968523,954.7338256835938,79.74217987060547,133.38855350349866,0.825965166091919
2015,1,1,4,30,0,0,0,-14.893621826171852,-2.3259033203124773,954.9559326171875,81.14048767089844,127.14245361265061,0.8073185682296753
2015,1,1,5,0,0,0,0,-13.947241210937477,-2.3966430664062273,955.1780395507812,82.5522232055664,120.93143922874016,0.7886719107627869
2015,1,1,5,30,0,0,0,-13.145483398437477,-2.3888000488281023,955.4950561523438,83.6715316772461,114.77884270586031,0.7933009266853333
2015,1,1,6,0,0,0,0,-12.351934814453102,-2.3809570312499773,955.8120727539062,84.79035186767578,108.70741324672602,0.7979299426078796
2015,1,1,6,30,0,0,0,-12.420812988281227,-2.1297058105468523,956.4111938476562,84.34745025634766,102.74133956446124,0.80586838722229
2015,1,1,7,0,0,0,0,-12.496923828124977,-1.8784545898437273,957.0103149414062,83.89688873291016,96.90785991838804,0.8138068914413452
2015,1,1,7,30,0,0,0,-16.526464843749977,-0.5185607910156023,957.4530029296875,76.63414001464844,91.23877396812352,0.8634694814682007
2015,1,1,8,0,14,0,14,-20.437658691406227,0.8413024902343977,957.8956298828125,70.07450103759766,85.77023886083492,0.9131320714950562
2015,1,1,8,30,38,0,38,-26.261633300781227,2.3316589355468977,958.2357177734375,61.746150970458984,80.55240019031685,0.7873420119285583
2015,1,1,9,0,69,0,69,-31.909078979492165,3.8220458984375227,958.5757446289062,54.456146240234375,75.63730666141112,0.6615519523620605
2015,1,1,9,30,104,0,104,-34.47490539550779,4.770257568359398,958.63427734375,51.17689514160156,71.09165690957602,0.5747122764587402
2015,1,1,10,0,155,33,168,-36.98993530273435,5.718469238281273,958.69287109375,48.11909103393555,66.9936926946447,0.4878726303577423
2015,1,1,10,30,79,864,465,-38.92182006835935,6.469995117187523,958.3858032226562,45.86461639404297,63.43270473878225,0.4320601224899292
2015,1,1,11,0,83,891,521,-40.82413330078123,7.221490478515648,958.0787353515625,43.72897720336914,60.50558225704152,0.3762476444244385
2015,1,1,11,30,199,19,209,-42.405538940429665,7.671228027343773,957.5799560546875,42.13616943359375,58.309423955560874,0.5016799569129944
2015,1,1,12,0,226,38,247,-43.97318115234373,8.120965576171898,957.0811767578125,40.60448455810547,56.93000500429795,0.6271122694015503
2015,1,1,12,30,246,298,411,-44.78998413085935,8.181604003906273,956.7656860351562,39.93347930908203,56.42793005503842,0.9108066558837891
2015,1,1,13,0,247,291,406,-45.61163940429685,8.242211914062523,956.4501953125,39.26781463623047,56.82670010195131,1.1945010423660278
2015,1,1,13,30,246,167,334,-45.68170776367185,8.090478515625023,956.2283935546875,39.307437896728516,58.107593782010994,1.36812162399292
2015,1,1,14,0,230,162,311,-45.75534667968748,7.938714599609398,956.006591796875,39.3444709777832,60.21376763956769,1.541742205619812
2015,1,1,14,30,206,161,279,-45.06712951660154,7.564660644531273,956.077880859375,40.10466384887695,63.06163560250702,1.5751168727874756
2015,1,1,15,0,176,129,228,-44.37555541992185,7.190637207031273,956.149169921875,40.880958557128906,66.55474777493889,1.6084914207458496
2015,1,1,15,30,139,132,183,-42.28899230957029,6.405267333984398,956.0582275390625,43.07484817504883,70.59573106106018,1.5079848766326904
2015,1,1,16,0,73,0,73,-40.167562866210915,5.619897460937523,955.9673461914062,45.4021110534668,75.09417494432873,1.4074782133102417
2015,1,1,16,30,45,0,45,-32.279745483398415,4.382745361328148,955.9393310546875,53.61067581176758,79.97048692491343,1.2780581712722778
2015,1,1,17,0,18,0,18,-24.41631164550779,3.1455932617187727,955.9113159179688,62.9847526550293,85.15669893790913,1.148638129234314
2015,1,1,17,30,0,0,0,-25.731817626953102,2.7036987304687727,955.9987182617188,61.96401596069336,90.5937804505154,1.1488149166107178
2015,1,1,18,0,0,0,0,-27.167059326171852,2.2618041992187727,956.0861206054688,60.82231903076172,96.24710672211665,1.1489918231964111
2015,1,1,18,30,0,0,0,-27.81584777832029,1.9412780761718977,956.2130126953125,60.42677307128906,102.06346488210069,1.1852390766143799
2015,1,1,19,0,0,0,0,-28.509237670898415,1.6207519531250227,956.33984375,59.9839973449707,108.0157462916046,1.221486210823059
2015,1,1,19,30,0,0,0,-27.887731933593727,1.4069458007812727,956.36669921875,60.8659553527832,114.07622305425936,1.3602396249771118
2015,1,1,20,0,0,0,0,-27.263372802734352,1.1931396484375227,956.3934936523438,61.76253128051758,120.22037304887627,1.4989930391311646
