Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,311167,-,-,-,33.45,-112.02,-7,327,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
2010,1,1,0,0,0,0,0,-6.012304687499977,4.086816406250023,963.1443481445312,47.78135299682617,167.46505703417688,4.36126708984375
2010,1,1,0,30,0,0,0,-6.263189697265602,4.021081542968773,962.9915771484375,47.091697692871094,169.54574368713998,4.3534650802612305
2010,1,1,1,0,0,0,0,-6.518377685546852,3.9553466796875227,962.8388671875,46.39508056640625,167.8239093766549,4.345663547515869
2010,1,1,1,30,0,0,0,-6.707342529296852,4.153802490234398,962.6614990234375,45.095726013183594,163.45085496305677,4.387246131896973
2010,1,1,2,0,0,0,0,-6.898718261718727,4.352258300781273,962.4840698242188,43.824771881103516,157.96250012061927,4.428828239440918
2010,1,1,2,30,0,0,0,-7.029669189453102,4.561791992187523,962.2532348632812,42.754737854003906,152.02257532531254,4.4670305252075195
2010,1,1,3,0,0,0,0,-7.161749267578102,4.771325683593773,962.0223999023438,41.70786666870117,145.884263376498,4.505232334136963
2010,1,1,3,30,0,0,0,-7.241033935546852,4.825494384765648,961.7265625,41.29765319824219,139.6588584173204,4.510524749755859
2010,1,1,4,0,0,0,0,-7.320715332031227,4.879663085937523,961.4306640625,40.890167236328125,133.4047370491205,4.515817642211914
2010,1,1,4,30,0,0,0,-7.350561523437477,4.811669921875023,961.5814208984375,40.98997116088867,127.15841612077142,4.506551742553711
2010,1,1,5,0,0,0,0,-7.380499267578102,4.743676757812523,961.7321166992188,41.089847564697266,120.94696688004514,4.497286319732666
2010,1,1,5,30,0,0,0,-7.377661132812477,4.594964599609398,961.867919921875,41.52779006958008,114.79375069376795,4.492863655090332
2010,1,1,6,0,0,0,0,-7.374792480468727,4.446282958984398,962.0037231445312,41.9708137512207,108.72152752494304,4.48844051361084
2010,1,1,6,30,0,0,0,-7.307989501953102,4.316857910156273,962.0863037109375,42.571407318115234,102.75448472158162,4.489982604980469
2010,1,1,7,0,0,0,0,-7.241461181640602,4.187402343750023,962.1689453125,43.18000793457031,96.91985017065241,4.491525173187256
2010,1,1,7,30,0,0,0,-7.043585205078102,4.905175781250023,962.1807861328125,41.69790267944336,91.24940586973439,4.359827041625977
2010,1,1,8,0,24,372,52,-6.848669433593727,5.622949218750023,962.1926879882812,40.26813507080078,85.77930506242947,4.228128910064697
2010,1,1,8,30,41,591,138,-6.519201660156227,7.177819824218773,962.2284545898438,37.10598373413086,80.55961691155413,3.861072540283203
2010,1,1,9,0,51,717,229,-6.198553466796852,8.732720947265648,962.2642211914062,34.211795806884766,75.64239329413667,3.494016408920288
2010,1,1,9,30,59,797,318,-6.153417968749977,11.044030761718773,962.034912109375,29.40750503540039,71.09430346930472,3.245880603790283
2010,1,1,10,0,65,851,398,-6.111822509765602,13.355310058593773,961.8056640625,25.341650009155273,66.99356761461726,2.9977447986602783
2010,1,1,10,30,70,888,467,-6.810675048828102,15.379144287109398,961.2476196289062,21.075708389282227,63.42948012273499,2.871485710144043
2010,1,1,11,0,73,914,523,-7.543981933593727,17.403009033203148,960.6895751953125,17.511293411254883,60.49896962176966,2.7452266216278076
2010,1,1,11,30,75,930,564,-8.079473876953102,18.630090332031273,959.94384765625,15.553167343139648,58.29922196126632,2.5497889518737793
2010,1,1,12,0,76,940,590,-8.634405517578102,19.857141113281273,959.1981201171875,13.800384521484375,56.916151680236055,2.354351282119751
2010,1,1,12,30,77,943,599,-8.628942871093727,20.444146728515648,958.62646484375,13.314092636108398,56.410538529448615,2.0528063774108887
2010,1,1,13,0,76,941,592,-8.623876953124977,21.031182861328148,958.0548095703125,12.846567153930664,56.806061180213256,1.7512617111206055
2010,1,1,13,30,75,931,568,-8.594274902343727,21.062066650390648,957.7241821289062,12.851844787597656,58.084137100193104,1.4344991445541382
2010,1,1,14,0,73,915,528,-8.564733886718727,21.092950439453148,957.3935546875,12.857033729553223,60.18799643300724,1.117736577987671
2010,1,1,14,30,70,891,474,-8.362127685546852,20.589562988281273,957.3297729492188,13.472245216369629,63.03405775025574,0.8063199520111084
2010,1,1,15,0,148,383,300,-8.162298583984352,20.086175537109398,957.2659912109375,14.115097045898438,66.52582547564036,0.4949032962322235
2010,1,1,15,30,60,805,328,-3.8283142089843523,18.618798828125023,957.2537841796875,21.51959800720215,70.56585356456014,0.4314759373664856
2010,1,1,16,0,52,729,241,-0.45569458007810226,17.151391601562523,957.2416381835938,30.27281379699707,75.0636542626913,0.3680485486984253
2010,1,1,16,30,42,611,149,-0.10458984374997726,15.516168212890648,957.2423095703125,34.463172912597656,79.93956639733042,0.6313921809196472
2010,1,1,17,0,27,408,61,0.23769531250002274,13.880944824218773,957.2430419921875,39.257667541503906,85.12557454609052,0.8947358131408691
2010,1,1,17,30,0,0,0,-2.6900390624999773,13.326196289062523,957.46533203125,32.84312057495117,90.5624708955103,1.291630506515503
2010,1,1,18,0,0,0,0,-6.321234130859352,12.771447753906273,957.6876220703125,25.908952713012695,96.2157913167189,1.6885250806808472
2010,1,1,18,30,0,0,0,-5.566046142578102,12.301965332031273,957.7442016601562,28.30168342590332,102.03218938855721,2.0889077186584473
2010,1,1,19,0,0,0,0,-4.846838378906227,11.832482910156273,957.80078125,30.823808670043945,107.98454590939711,2.489290237426758
2010,1,1,19,30,0,0,0,-4.028601074218727,11.370416259765648,958.030029296875,33.7972297668457,114.04511354249637,2.67409610748291
2010,1,1,20,0,0,0,0,-3.2516235351562273,10.908380126953148,958.25927734375,36.9322509765625,120.18935303244024,2.8589019775390625
