SiteID,Date-Time,ac_current,ac_power,ac_power_1,ac_power_2,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2001-04-12 01:00:00,5.4881,-23.412,,,122.56,1.0532,0,0,0,0,0,0,0,16.099,16.687,0.19148,0.14751,0.32378,13.798
50,2001-04-12 01:15:00,5.4867,-17.547,,,122.56,0.99609,0,0,0,0,0,0,0,16.183,16.695,0.21341,0.15482,0.52925,13.681
50,2001-04-12 01:30:00,5.49,-22.854,,,122.56,0.8521,0,0,0,0,0,0,0,16.12,16.596,0.14738,0.14734,0.18407,13.514
50,2001-04-12 01:45:00,5.4894,-19.503,,,122.58,0.72647,0,0,0,0,0,0,0,16.089,16.555,0.14732,0.14734,0.14734,13.418
50,2001-04-12 02:00:00,5.4853,-17.213,,,122.5,0.71029,0,0,0,0,0,0,0,16.059,16.489,0.14736,0.14734,0.14734,13.48
50,2001-04-12 02:15:00,5.4921,-21.666,,,122.62,0.63722,0,0,0,0,0,0,0,16.068,16.456,0.14732,0.13982,0.14736,13.415
50,2001-04-12 02:30:00,5.4932,-18.468,,,122.68,0.61661,0,0,0,0,0,0,0,16.03,16.407,0.14732,0.14734,0.14732,13.427
50,2001-04-12 02:45:00,5.4943,-18.475,,,122.72,0.55988,0,0,0,0,0,0,0,15.964,16.353,0.14732,0.14738,0.14734,13.385
50,2001-04-12 03:00:00,5.4886,-17.509,,,122.59,0.45727,0,0,0,0,0,0,0,15.902,16.264,0.11692,-0.14167,0.14734,13.062
50,2001-04-12 03:15:00,5.4819,-17.725,,,122.38,0.32589,0,0,0,0,0,0,0,15.84,16.216,-0.43825,-1.0618,-0.08079,12.924
50,2001-04-12 03:30:00,5.4739,-19.522,,,122.2,0.11969,0,0,0,0,0,0,0,15.894,16.221,-0.66621,-1.168,-0.14136,12.856
50,2001-04-12 03:45:00,5.4758,-20.564,,,122.26,-0.10645,0,0,0,0,0,0,0,15.925,16.228,-1.0991,-1.2205,-0.72634,12.527
50,2001-04-12 04:00:00,5.4955,-20.769,,,122.71,-0.29674,0,0,0,0,0,0,0,15.937,16.257,-1.2208,-1.221,-1.2208,12.152
50,2001-04-12 04:15:00,5.477,-17.08,,,122.32,-0.6345,0,0,0,0,0,0,0,15.957,16.227,-1.2365,-1.2522,-1.2203,11.621
50,2001-04-12 04:30:00,5.4728,-16.796,,,122.29,-0.86391,0,0,0,0,0,0,0,15.936,16.209,-1.4019,-1.4725,-1.2204,11.618
50,2001-04-12 04:45:00,5.4797,-18.927,,,122.46,-0.96074,0,0,0,0,0,0,0,15.812,16.141,-2.3797,-2.4504,-1.4729,11.322
50,2001-04-12 05:00:00,5.4799,-21.023,,,122.36,-1.094,0,0,0,0,0,0,0,15.688,16.025,-2.6397,-2.6398,-2.4032,11.092
50,2001-04-12 05:15:00,5.4759,-16.007,,,122.28,-1.2707,0,0,0,0,0,0,0,15.539,15.874,-2.6389,-2.6391,-2.6235,10.997
50,2001-04-12 05:30:00,5.4787,-17.664,,,122.41,-1.2333,0,32.851,0.00268,33.61,0.5116,0.09007,0,15.412,15.729,-2.6463,-2.6791,-2.4962,13.192
50,2001-04-12 05:45:00,5.8748,-116.07,,,122.06,-1.116,0.01191,218.45,0.05201,218.87,14.174,11.38343,2.60174,15.973,17.229,-2.5902,-2.6295,-1.3523,18.764
50,2001-04-12 06:00:00,5.9556,-34.032,,,122.16,-0.92452,0.24981,229.05,0.27648,229.09,115.14,63.3388,57.21898,17.74,21.007,-2.251,-2.527,-1.234,36.36
50,2001-04-12 06:15:00,6.2265,143.86,,,122.04,-0.67142,0.66249,203.92,0.6959,203.4,276.68,141.54606,135.09496,19.804,24.135,-1.2182,-1.234,-0.7619,60.177
50,2001-04-12 06:30:00,6.4848,222.27,,,121.68,-0.34007,0.87733,209.85,0.89191,209.32,372.81,186.6946,184.1077,21.331,26.38,-0.67823,-0.87595,0.14318,74.679
50,2001-04-12 06:45:00,7.7882,485.96,,,121.5,0.03303,1.4463,243.04,1.4425,242.4,695.3,349.662,351.50875,23.187,29.598,1.082,1.1187,1.3245,125.71
50,2001-04-12 07:00:00,16.341,1754.1,,,121.51,0.55898,4.314,227.59,4.2914,226.41,1977,971.61587,981.82326,24.579,32.194,5.2016,5.1926,5.3763,327.42
50,2001-04-12 07:15:00,22.676,2593.1,,,121.63,1.155,6.2146,232.75,6.1738,231.05,2869.9,1426.45649,1446.44815,25.863,35.349,12.387,12.37,11.599,464.48
50,2001-04-12 07:30:00,25.828,2998.8,,,122.26,2.0256,7.0891,235.67,7.0457,233.74,3309.2,1646.86192,1670.6882,27.571,38.945,16.788,17.06,15.478,525.72
50,2001-04-12 07:45:00,29.319,3437.5,,,122.54,2.14,8.1525,234.56,8.0885,232.35,3785.4,1879.36298,1912.2504,29.343,41.511,20.716,21.262,18.942,598.69
50,2001-04-12 08:00:00,32.487,3825.8,,,122.34,2.9691,9.1701,231.62,9.0961,229.44,4205.4,2087.00918,2123.97856,31.134,43.493,23.386,24.306,21.317,664.97
50,2001-04-12 08:15:00,35.478,4201.2,,,122.55,2.6849,10.232,228.37,10.155,225.98,4627.6,2294.8269,2336.68184,32.577,44.936,26.256,12.59,24.852,737.7
50,2001-04-12 08:30:00,37.989,4498.3,,,122.24,2.4493,11.021,228.21,10.922,225.59,4974.3,2463.89398,2515.10241,33.837,46.295,27.595,26.765,27.334,793.94
50,2001-04-12 08:45:00,38.913,4619.6,,,122.22,2.8523,11.436,225.82,11.335,223.23,5108.9,2530.31205,2582.47752,34.988,47.583,29.593,31.825,29.534,824.05
50,2001-04-12 09:00:00,40.899,4867.7,,,122.34,3.1428,12.065,228.8,11.933,225.89,5446.8,2695.54537,2760.472,35.917,48.587,31.308,32.82,30.872,881.28
50,2001-04-12 09:15:00,44.012,5259,,,122.33,3.5224,13.313,224.01,13.178,220.93,5892.5,2911.41554,2982.24513,36.837,49.728,34.241,25.716,33.973,965.78
50,2001-04-12 09:30:00,44.771,5368.5,,,122.41,4.1967,13.747,222.84,13.59,219.87,6050.5,2988.0333,3063.38148,37.578,50.599,38.555,-26.97,38.288,1012.1
50,2001-04-12 09:45:00,45.402,5432.7,,,122.27,4.9334,14.046,222.61,13.91,219.35,6177.3,3051.1585,3126.78006,38.217,51.298,41.74,-26.97,40.965,1053.7
50,2001-04-12 10:00:00,45.493,5456.6,,,122.23,5.3495,14.167,222.33,14.039,219.27,6227.5,3078.33153,3149.74911,38.644,51.841,44.443,-26.984,43.102,1086.1
50,2001-04-12 10:15:00,46.049,5533.9,,,122.05,5.7706,14.396,222.03,14.266,219.3,6324.3,3128.5338,3196.34388,39.108,52.415,45.643,-26.944,43.922,1115.9
50,2001-04-12 10:30:00,46.17,5540.2,,,122,5.5253,14.454,222.14,14.359,219.16,6357.3,3146.91844,3210.81156,39.387,52.834,47.382,-26.984,45.373,1142.1
50,2001-04-12 10:45:00,46.633,5609.6,,,122.26,6.7235,14.65,222.23,14.556,219.6,6451.8,3196.4976,3255.6695,39.692,53.139,48.066,-23.159,46.321,1167.7
50,2001-04-12 11:00:00,47.708,5750.9,,,122.27,4.9788,14.985,222.87,14.892,220.04,6616.3,3276.83568,3339.70695,40.094,53.43,47.385,-21.139,45.542,1189.4
50,2001-04-12 11:15:00,47.863,5783.3,,,122.34,6.0612,15.111,222.44,15.041,219.9,6668.7,3307.5159,3361.29084,40.27,53.862,47.105,8.7594,46.533,1214.5
50,2001-04-12 11:30:00,38.875,4651.7,,,121.95,4.0274,11.686,224.47,11.591,221.91,5190,2572.15881,2623.15642,40.127,53.468,37.218,1.7402,36.8,837.29
50,2001-04-12 11:45:00,19.884,2220.8,,,121.11,3.5025,5.4659,228.25,5.4446,226.9,2483.3,1235.37974,1247.59168,39.059,52.248,19.963,15.342,19.858,373.48
50,2001-04-12 12:00:00,11.576,1110.7,,,120.71,3.5316,2.8223,234.64,2.795,233.84,1320,653.5828,662.22447,37.606,50.548,11.09,12.177,11.328,201.16
50,2001-04-12 12:15:00,17.691,1943.4,,,121.34,4.222,4.7229,234.34,4.7067,233.01,2194.3,1096.70817,1106.76439,36.446,49.304,12.37,12.975,12.715,327.64
50,2001-04-12 12:30:00,23.408,2668.4,,,121.5,5.8637,6.4074,234.59,6.3595,232.6,2987.2,1479.2197,1503.11197,35.772,48.574,19.112,20.294,19.176,451.26
50,2001-04-12 12:45:00,15.62,1672.7,,,121.2,5.4895,4.17,228.24,4.1705,227.2,1892.9,947.5376,951.7608,35.503,48.357,18.964,20.31,18.161,283.03
50,2001-04-12 13:00:00,17.953,1961.5,,,121.31,5.9515,4.6535,243.32,4.5718,242.02,2263.4,1106.46704,1132.28962,35.279,48.025,15.719,16.545,14.549,335.19
50,2001-04-12 13:15:00,42.086,5027.9,,,122.26,7.2184,12.443,229.39,12.357,226.59,5632.4,2799.97263,2854.29977,35.87,49.208,27.192,28.497,27.255,881.89
50,2001-04-12 13:30:00,39.311,4677.7,,,122.17,7.2208,11.797,224.76,11.699,222.23,5257,2599.86877,2651.49372,37.07,50.406,33.624,32.692,33.469,856.02
50,2001-04-12 13:45:00,15.434,1641.1,,,121.37,5.625,4.0295,234.4,4.0001,233.13,1876,932.54331,944.5148,37.158,50.119,20.806,6.8915,19.925,286.16
50,2001-04-12 14:00:00,25.64,2957.6,,,121.41,5.6134,7.1334,239.68,7.041,237.92,3288.7,1675.19472,1709.73331,36.644,49.787,16.389,17.602,16.104,505.4
50,2001-04-12 14:15:00,17.281,1876.7,,,120.92,6.1841,4.4582,250.55,4.3412,249.45,2212.3,1082.91234,1117.00201,36.185,49.012,20.94,21.31,18.828,417.41
50,2001-04-12 14:30:00,24.554,2821.7,,,121.29,6.8257,6.8154,232.12,6.7783,230.42,3165.1,1561.85589,1581.99065,36.336,49.627,25.436,26.495,22.622,506.84
50,2001-04-12 14:45:00,14.17,1462.3,,,120.98,6.454,3.6717,229.18,3.6836,227.93,1680.1,839.60295,841.48021,35.967,48.703,20.091,20.753,16.919,253.57
50,2001-04-12 15:00:00,10.826,996.72,,,120.86,6.176,2.5737,233.27,2.5749,232.48,1195.7,598.61275,600.367,35.605,47.48,13.943,14.226,11.823,180.86
50,2001-04-12 15:15:00,14.965,1555.1,,,121.05,6.1145,3.9885,225.46,3.9971,224.29,1767.5,896.50956,899.24721,35.308,46.793,12.905,12.931,11.212,272.36
50,2001-04-12 15:30:00,25.721,2968.9,,,121.46,7.5814,7.0254,235.88,6.9708,234.06,3312.7,1631.58545,1657.15135,34.693,47.216,21.176,22.031,20.611,508.58
50,2001-04-12 15:45:00,11.365,1077.5,,,121.08,6.3468,2.8062,226.05,2.8106,225.19,1264.9,632.91901,634.34151,34.904,47.503,14.881,16.188,14.812,198.06
50,2001-04-12 16:00:00,7.5956,483.34,,,121.07,4.7487,1.4483,218.46,1.4688,217.81,638.93,319.91933,316.39562,34.863,46.918,7.7758,8.4086,7.8753,105.9
50,2001-04-12 16:15:00,6.3293,198.29,,,120.92,4.1018,0.79664,211.24,0.82746,210.66,344.3,174.31272,168.28223,34.16,45.088,5.1018,5.0951,5.1614,65.305
50,2001-04-12 16:30:00,5.9751,77.811,,,120.73,4.1321,0.49447,203.62,0.53021,203.11,208.4,107.69095,100.68398,33.361,43.262,4.187,4.1406,4.3329,46.209
50,2001-04-12 16:45:00,6.2344,167.88,,,120.87,4.3282,0.71835,211.14,0.75052,210.58,312.64,158.0445,151.67242,33.047,42.476,4.0872,3.9882,4.1406,60.987
50,2001-04-12 17:00:00,10.234,873.07,,,121.06,5.2976,2.2691,237.41,2.2657,236.66,1082.7,536.20056,538.70703,33.017,42.534,5.9861,5.9018,6.1533,184.09
50,2001-04-12 17:15:00,12.552,1233.1,,,120.9,6.8266,3.073,234.54,3.0812,233.59,1447.4,719.73751,720.74142,33.071,43.373,10.978,11.336,11.055,248.52
50,2001-04-12 17:30:00,6.5059,238.75,,,120.92,6.0326,0.88907,211.51,0.9168,210.94,385.57,193.38979,188.0472,33.364,43.485,8.2859,8.5229,7.9487,80.312
50,2001-04-12 17:45:00,5.9062,30.772,,,120.76,4.9449,0.3904,203.58,0.42133,203.1,165.06,85.57212,79.47763,32.732,42.22,4.3229,4.1597,4.2709,43.534
50,2001-04-12 18:00:00,5.8913,17.241,,,120.88,4.3036,0.34154,203.62,0.37961,203.06,146.65,77.08361,69.54437,31.543,41.075,2.7414,2.6563,2.7688,39.435
50,2001-04-12 18:15:00,5.8231,-64.565,,,120.8,3.8848,0.17489,223.23,0.20432,223.26,80.743,45.61648,39.04069,30.907,40.288,1.7488,1.4865,2.224,30.617
50,2001-04-12 18:30:00,5.7932,-105.64,,,120.75,3.6322,0.05646,230.57,0.08737,230.96,33.006,20.17898,13.01798,30.854,39.961,1.4664,1.4664,1.6012,23.382
50,2001-04-12 18:45:00,5.4946,-53.453,,,120.63,3.3424,0,82.532,0.01208,82.906,2.5194,1.0015,0,30.217,38.726,1.1817,0.8293,1.482,13.772
50,2001-04-12 19:00:00,5.3812,-19.39,,,120.93,3.1063,0,0,0,0,0,0,0,28.244,35.394,0.14728,0.13211,0.29409,10.41
50,2001-04-12 19:15:00,5.3761,-19.086,,,120.78,3.1122,0,0,0,0,0,0,0,26.235,32.528,-0.01999,-0.25575,0.14732,9.8335
50,2001-04-12 19:30:00,5.38,-19.564,,,120.82,2.6464,0,0,0,0,0,0,0,24.553,29.99,-1.176,-1.2216,-0.40024,9.2395
50,2001-04-12 19:45:00,5.3876,-16.319,,,120.97,2.4081,0,0,0,0,0,0,0,23.04,27.871,-1.2216,-1.2216,-1.1912,9.4265
50,2001-04-12 20:00:00,5.3922,-16.876,,,120.98,2.0234,0,0,0,0,0,0,0,21.924,26.095,-1.2216,-1.3793,-1.0239,9.6268
50,2001-04-12 20:15:00,5.4017,-17.46,,,121.12,1.9402,0,0,0,0,0,0,0,21.014,24.705,-1.2216,-1.261,-1.2216,9.2897
50,2001-04-12 20:30:00,5.4187,-21.33,,,121.39,1.6225,0,0,0,0,0,0,0,20.25,23.553,-1.4344,-1.9153,-1.2216,9.4232
50,2001-04-12 20:45:00,5.4359,-19.97,,,121.7,1.5178,0,0,0,0,0,0,0,19.494,22.604,-1.3871,-2.0493,-1.2216,9.6112
50,2001-04-12 21:00:00,5.4133,-16.604,,,121.2,1.4928,0,0,0,0,0,0,0,18.876,21.695,-1.9074,-2.5302,-1.2452,9.2774
50,2001-04-12 21:15:00,5.4376,-18.503,,,121.74,1.544,0,0,0,0,0,0,0,18.402,20.975,-2.5144,-2.6406,-1.7892,9.4421
50,2001-04-12 21:30:00,5.4357,-15.039,,,121.67,1.6562,0,0,0,0,0,0,0,18.115,20.442,-1.8128,-2.0809,-1.2216,9.836
50,2001-04-12 21:45:00,5.4162,-12.617,,,121.22,1.3102,0,0,0,0,0,0,0,17.907,20.083,-1.2216,-1.2295,-1.2216,9.3643
50,2001-04-12 22:00:00,5.4212,-21.639,,,121.19,1.4395,0,0,0,0,0,0,0,17.509,19.516,-1.2216,-1.2295,-1.2216,9.8817
50,2001-04-12 22:15:00,5.4235,-18.776,,,121.29,1.5891,0,0,0,0,0,0,0,17.38,19.148,-1.2216,-1.2531,-1.2216,9.7248
50,2001-04-12 22:30:00,5.4404,-24.45,,,121.56,2.1656,0,0,0,0,0,0,0,17.327,18.976,-0.62079,-1.2216,-0.32419,10.736
50,2001-04-12 22:45:00,5.4469,-17.885,,,121.72,2.058,0,0,0,0,0,0,0,17.023,18.615,-0.05802,-1.2216,0.14732,10.491
50,2001-04-12 23:00:00,5.459,-23.116,,,121.93,2.1931,0,0,0,0,0,0,0,16.838,18.312,0.09355,-0.84917,0.74902,11.27
50,2001-04-12 23:15:00,5.4675,-18.912,,,122.13,2.6802,0,0,0,0,0,0,0,16.788,18.117,0.88004,0.11534,1.4452,11.735
50,2001-04-12 23:30:00,5.4598,-18.366,,,121.91,3.1608,0,0,0,0,0,0,0,16.711,17.884,0.60703,0.14474,1.1724,11.213
50,2001-04-12 23:45:00,5.4477,-20.17,,,121.59,3.6484,0,0,0,0,0,0,0,16.8,17.841,1.1948,0.95259,1.3929,11.499
50,2001-04-13 00:00:00,5.4476,-19.071,,,121.62,3.273,0,0,0,0,0,0,0,16.683,17.694,1.4731,1.055,1.4659,10.586
50,2001-04-13 00:15:00,5.4461,-11.209,,,121.65,3.9756,0,0,0,0,0,0,0,16.615,17.517,1.4655,1.414,2.4724,11.473
50,2001-04-13 00:30:00,5.4409,-14.203,,,121.5,3.8023,0,0,0,0,0,0,0,16.472,17.342,1.4656,1.4655,2.7063,11.086
50,2001-04-13 00:45:00,5.4469,-16.656,,,121.62,3.6885,0,0,0,0,0,0,0,16.347,17.195,1.4653,1.4653,2.522,10.847
50,2001-04-13 01:00:00,5.4476,-17.159,,,121.62,3.5865,0,0,0,0,0,0,0,16.292,17.092,1.3332,0.87083,1.6072,10.343
50,2001-04-13 01:15:00,5.4437,-22.33,,,121.46,3.3709,0,0,0,0,0,0,0,16.232,16.969,0.22474,0.14399,1.436,9.8032
50,2001-04-13 01:30:00,5.4394,-23.142,,,121.35,3.9301,0,0,0,0,0,0,0,16.261,16.959,1.3849,0.95915,1.7917,10.998
50,2001-04-13 01:45:00,5.4402,-19.954,,,121.36,3.6468,0,0,0,0,0,0,0,16.204,16.893,0.76114,0.48964,1.4942,9.9224
50,2001-04-13 02:00:00,5.4425,-18.491,,,121.42,2.8958,0,0,0,0,0,0,0,16.305,16.923,0.14492,0.07634,0.40936,9.1069
50,2001-04-13 02:15:00,5.4458,-18.494,,,121.48,2.0523,0,0,0,0,0,0,0,16.364,16.932,-0.32143,-0.61448,-0.34389,8.7626
50,2001-04-13 02:30:00,5.4473,-19.138,,,121.51,2.2814,0,0,0,0,0,0,0,16.271,16.771,-1.2248,-1.2248,-1.2172,9.0333
50,2001-04-13 02:45:00,5.4462,-16.042,,,121.53,1.7402,0,0,0,0,0,0,0,16.195,16.682,-1.8868,-2.1706,-1.6345,8.8364
50,2001-04-13 03:00:00,5.4409,-13.01,,,121.43,1.6807,0,0,0,0,0,0,0,16.126,16.593,-2.6428,-2.6428,-2.6427,9.8837
50,2001-04-13 03:15:00,5.4473,-19.041,,,121.52,1.6811,0,0,0,0,0,0,0,16.018,16.461,-2.6413,-2.6575,-2.6414,8.1494
50,2001-04-13 03:30:00,5.4558,-19.647,,,121.72,1.9218,0,0,0,0,0,0,0,16.114,16.475,-2.4832,-2.6406,-2.3807,8.7314
50,2001-04-13 03:45:00,5.4455,-17.013,,,121.52,2.4713,0,0,0,0,0,0,0,16.202,16.53,-1.2216,-2.002,-1.2216,9.8387
50,2001-04-13 04:00:00,5.4524,-18.901,,,121.63,1.9993,0,0,0,0,0,0,0,16.219,16.552,-1.2216,-1.2216,-1.1227,9.258
50,2001-04-13 04:15:00,5.4539,-18.423,,,121.59,1.4085,0,0,0,0,0,0,0,16.125,16.451,-1.4029,-2.2779,-1.2216,8.5314
50,2001-04-13 04:30:00,5.4535,-21.725,,,121.61,1.6158,0,0,0,0,0,0,0,16.111,16.42,-1.5527,-2.6011,-1.2216,9.1189
50,2001-04-13 04:45:00,5.4557,-21.152,,,121.7,1.3396,0,0,0,0,0,0,0,16.056,16.368,-2.5144,-2.6406,-1.2295,8.9498
50,2001-04-13 05:00:00,5.446,-21.744,,,121.52,1.2398,0,0,0,0,0,0,0,15.973,16.315,-2.6248,-2.6487,-1.663,9.462
50,2001-04-13 05:15:00,5.4309,-15.789,,,121.27,1.2085,0,0,0,0,0,0,0,15.964,16.287,-2.6011,-2.6406,-1.5369,9.4465
50,2001-04-13 05:30:00,5.5595,-45.976,,,121.44,1.1963,0,82.268,0.01304,82.84,2.7135,1.08023,0,16.012,16.39,-2.5775,-2.6978,-2.136,12.255
50,2001-04-13 05:45:00,5.8853,-101.29,,,121.68,1.4416,0.08053,233.18,0.11808,233.61,46.053,27.58467,18.77799,17.066,19.124,-1.2452,-2.2937,-1.2064,25.456
50,2001-04-13 06:00:00,6.0952,78.159,,,121.62,1.435,0.50709,212.71,0.53921,212.32,217.4,114.48507,107.86311,18.931,22.821,-1.4581,-2.1281,-0.96329,54.237
50,2001-04-13 06:15:00,6.9196,315.36,,,121.44,2.2748,1.0777,230.08,1.0929,229.5,497.83,250.82055,247.95722,21.018,26.03,0.36777,0.10529,1.3528,103.67
50,2001-04-13 06:30:00,8.9295,693.41,,,121.17,2.8598,1.9152,231.81,1.9196,231.05,881.93,443.52358,443.96251,23.258,29.595,2.7911,2.6447,3.3551,166.93
50,2001-04-13 06:45:00,11.767,1124,,,121.17,3.2212,2.857,234.85,2.8477,234.01,1330.7,666.39028,670.96645,25.29,32.72,4.7462,4.8044,4.8977,235.54
50,2001-04-13 07:00:00,14.787,1546.1,,,121.85,3.6611,3.7796,238.64,3.7567,237.42,1784.4,891.91571,901.96374,26.66,35.4,6.737,6.8858,6.5738,301.72
50,2001-04-13 07:15:00,18.986,2128.2,,,122.01,4.0785,4.9442,245.57,4.895,244.28,2404.1,1195.7506,1214.14719,27.731,38.083,8.9537,9.3539,8.4119,389.17
50,2001-04-13 07:30:00,22.964,2630.3,,,122.2,4.5298,6.2118,237.02,6.1639,235.22,2918.8,1449.87256,1472.32084,29.042,40.627,11.688,12.162,10.651,469.65
50,2001-04-13 07:45:00,27.178,3171.7,,,122.38,5.0498,7.3658,240.27,7.3204,238.33,3507.2,1744.67093,1769.78077,30.428,42.668,14.16,14.923,12.686,554.32
50,2001-04-13 08:00:00,31.618,3727.8,,,122.42,5.7072,8.7596,235.53,8.7042,233.34,4092.6,2031.03803,2063.14859,32.08,44.579,17.017,18.171,15.746,646.64
50,2001-04-13 08:15:00,34.191,4045.3,,,122.44,6.5302,9.6093,233.83,9.5685,231.47,4457.9,2214.8207,2246.94262,33.657,46.21,20.652,21.989,18.925,707.12
50,2001-04-13 08:30:00,36.976,4391.5,,,122.35,7.1057,10.584,230.31,10.521,227.87,4832.5,2397.42027,2437.60104,35.07,47.89,23.206,24.598,22.074,772.07
50,2001-04-13 08:45:00,39.606,4717.3,,,122.42,7.6068,11.449,229.64,11.401,227.07,5214,2588.82507,2629.14836,36.33,49.249,24.892,25.579,24.022,835.24
50,2001-04-13 09:00:00,42.095,5021.8,,,122.48,7.4454,12.339,227.67,12.32,224.7,5575,2768.304,2809.22013,37.256,50.349,26.855,29.173,25.956,899.73
50,2001-04-13 09:15:00,43.885,5256.6,,,122.47,8.4489,12.967,227.68,12.92,224.87,5855,2905.3204,2952.32656,38.336,51.531,28.355,30.954,27.413,947.01
50,2001-04-13 09:30:00,46.269,5536.3,,,122.3,8.6731,13.741,226.66,13.686,223.66,6174.4,3061.01076,3114.53506,39.466,52.737,27.272,30.038,26.912,994.85
50,2001-04-13 09:45:00,46.97,5639,,,122.26,8.3889,14.128,225.16,14.107,222.11,6313.6,3133.30577,3181.06048,40.272,53.447,30.299,29.909,29.186,1032
50,2001-04-13 10:00:00,48.635,5844.6,,,122.29,8.1358,14.635,226.14,14.625,222.95,6569,3260.64375,3309.5589,40.386,53.965,30.776,33.318,28.523,1069.1
50,2001-04-13 10:15:00,49.528,5960.3,,,122.34,8.3866,15.007,225.67,14.997,222.39,6721.2,3335.18283,3386.62969,40.662,54.647,31.989,17.133,30.267,1101.3
50,2001-04-13 10:30:00,50.375,6075.7,,,122.45,8.976,15.314,226.02,15.339,222.72,6877.2,3416.30208,3461.27028,40.99,55.272,32.706,28.042,30.943,1131.9
50,2001-04-13 10:45:00,51.753,6243.6,,,122.38,8.7335,15.718,227.02,15.697,223.59,7077.1,3509.69223,3568.30036,41.014,56.028,31.137,31.052,30.4,1155.9
50,2001-04-13 11:00:00,52.373,6336.7,,,122.61,8.9137,15.99,226.4,15.967,223.01,7180.1,3560.80067,3620.136,41.283,54.894,30.464,33.12,30.987,1172.4
50,2001-04-13 11:15:00,52.343,6344.9,,,122.83,9.3031,16.043,226.42,16.015,222.93,7201.9,3570.22395,3632.45606,41.547,55.163,31.024,21.77,31.955,1181.1
50,2001-04-13 11:30:00,51.917,6288.7,,,122.72,9.7531,16.016,225,15.929,221.6,7133.3,3529.8664,3603.6,41.619,56.899,31.068,-0.61289,32.512,1179.5
50,2001-04-13 11:45:00,49.392,5979.8,,,122.6,10.372,15.42,223.65,15.292,220.65,6822.2,3374.1798,3448.683,42.451,56.842,37.936,-21.596,39.647,1168.9
