SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2007-06-14 23:30:00,0.002,0,0,17.919,0.007,0.007,0,0.008,0,0,0.00005,21.821,21.859,23.463,0,0,-4.51
50,2007-06-14 23:45:00,0.001,0,0,17.858,0.007,0.008,0,0.008,0,0,0.00006,21.724,21.744,23.397,0,0,-4.525
50,2007-06-15 00:00:00,0.001,0,0,17.796,0.007,0.006,0,0.007,0,0,0.00004,21.685,21.673,23.36,0,0,-5.364
50,2007-06-15 00:15:00,0.002,0,0,17.164,0.007,0.006,0,0.007,0,0,0.00004,21.783,21.788,23.301,0,0,-6.414
50,2007-06-15 00:30:00,0.001,0,0,16.703,0.007,0.006,0,0.007,0,0,0.00004,21.762,21.784,23.05,0,0,-6.626
50,2007-06-15 00:45:00,0.001,0,0,16.603,0.007,0.007,0,0.007,0,0,0.00005,21.647,21.684,22.88,0,0,-5.876
50,2007-06-15 01:00:00,0.001,0,0,15.998,0.007,0.007,0,0.008,0,0,0.00005,21.592,21.562,22.963,0,0,-5.53
50,2007-06-15 01:15:00,0.001,0,0,15.01,0.007,0.007,0,0.007,0,0,0.00005,21.596,21.544,22.929,0,0,-6.582
50,2007-06-15 01:30:00,0.001,0,0,14.783,0.007,0.007,0,0.008,0,0,0.00005,21.416,21.425,22.638,0,0,-6.356
50,2007-06-15 01:45:00,0.001,0,0,14.694,0.007,0.007,0,0.008,0,0,0.00005,21.308,21.354,22.262,0,0,-5.731
50,2007-06-15 02:00:00,0.001,0,0,13.624,0.007,0.006,0,0.008,0,0,0.00004,21.209,21.238,22.042,0,0,-5.932
50,2007-06-15 02:15:00,0.002,0,0,13.119,0.007,0.007,0,0.007,0,0,0.00005,21.161,21.165,21.68,0,0,-6.187
50,2007-06-15 02:30:00,0.002,0,0,14.303,0.007,0.007,0,0.007,0,0,0.00005,21.102,21.124,21.6,0,0,-4.628
50,2007-06-15 02:45:00,0.002,0,0,14.31,0.007,0.007,0.001,0.008,0,0.00001,0.00005,21.019,20.983,21.864,0,0,-3.727
50,2007-06-15 03:00:00,0.002,0,0,14.82,0.007,0.007,0,0.008,0,0,0.00005,21.206,21.097,22.006,0,0,-4.531
50,2007-06-15 03:15:00,0.002,0,0,14.465,0.007,0.007,0,0.007,0,0,0.00005,21.146,21.121,21.816,0,0,-5.717
50,2007-06-15 03:30:00,0.002,0,0,13.206,0.007,0.007,0,0.007,0,0,0.00005,21.136,21.098,21.6,0,0,-7.109
50,2007-06-15 03:45:00,0.002,0,0,12.034,0.008,0.126,0,0.007,0.001,0,0.00101,20.979,20.951,21.072,0,0,-6.401
50,2007-06-15 04:00:00,0.002,0,0,12.219,0.008,3.088,0,2.182,0.024,0,0.0247,20.968,20.922,20.714,0,0,-6.042
50,2007-06-15 04:15:00,0.001,0,0,11.698,0.009,38.606,0.001,37.725,0.381,0.03773,0.34745,20.99,20.973,20.531,0,0,-5.755
50,2007-06-15 04:30:00,-0.012,0,0,11.982,0.025,129.317,0,129.687,3.165,0,3.23293,20.922,20.94,20.38,0,0,-2.783
50,2007-06-15 04:45:00,-0.027,0,0,11.906,0.058,175.738,0.025,176.879,14.522,4.42198,10.1928,21.096,21.102,20.316,0,0,1.9
50,2007-06-15 05:00:00,0.682,0,0,12.799,0.289,184.114,0.248,189.394,97.341,46.96971,53.20895,21.261,21.342,20.362,0,0,16.309
50,2007-06-15 05:15:00,1.731,0,0,14.101,0.543,188.101,0.517,183.254,197.254,94.74232,102.13884,21.706,21.756,20.642,0,0,34.051
50,2007-06-15 05:30:00,2.733,0,0,14.72,0.713,199.241,0.658,210.914,280.793,138.78141,142.05883,22.123,22.177,20.806,0,0,47.635
50,2007-06-15 05:45:00,3.66,0,0,15.067,0.87,209.492,0.841,212.92,362.426,179.06572,182.25804,22.413,22.54,20.98,0,0,70.101
50,2007-06-15 06:00:00,5.34,0,0,14.974,1.171,219.126,1.15,220.729,510.451,253.83835,256.59655,22.858,22.933,21.165,0,0,105.123
50,2007-06-15 06:15:00,6.987,0,0,15.275,1.478,221.467,1.463,223.02,655.315,326.27826,327.32823,23.646,23.505,21.341,0,0,124.87
50,2007-06-15 06:30:00,12.777,0,0,15.949,2.534,227.838,2.525,230.23,1158.716,581.33075,577.34149,26.469,25.55,21.597,0,0,214.454
50,2007-06-15 06:45:00,16.677,0,0,17.126,3.292,226.298,3.266,230.352,1496.788,752.32963,744.97302,29.382,27.771,22.025,0,0,264.754
50,2007-06-15 07:00:00,22.854,0,0,17.67,4.449,227.809,4.469,229.392,2037.332,1025.15285,1013.52224,31.978,30.722,22.519,0,0,350.699
50,2007-06-15 07:15:00,27.928,0,0,18.823,5.492,224.372,5.485,227.77,2481.328,1249.31845,1232.25102,33.971,32.85,23.012,0,0,417.037
50,2007-06-15 07:30:00,31.363,0,0,19.386,6.236,221.802,6.233,224.929,2784.533,1401.98246,1383.15727,35.355,34.393,23.491,0,0,464.423
50,2007-06-15 07:45:00,35.455,0,0,19.865,7.136,219.337,7.143,222.002,3149.663,1585.76029,1565.18883,36.709,35.944,23.952,0,0,524.602
50,2007-06-15 08:00:00,39.427,0,0,21.489,8.093,214.958,8.073,218.564,3503.368,1764.46717,1739.65509,37.99,37.22,24.377,0,0,586.339
50,2007-06-15 08:15:00,40.87,0,0,22.148,8.499,212.237,8.513,214.872,3632.521,1829.20534,1803.80226,39.116,38.336,24.778,0,0,610.831
50,2007-06-15 08:30:00,44.149,0,0,22.955,9.288,209.877,9.28,213.251,3927.907,1978.96928,1949.33758,40.233,39.454,25.179,0,0,664.832
50,2007-06-15 08:45:00,46.378,0,0,23.447,9.816,208.84,9.81,212.181,4130.441,2081.49561,2049.97344,41.146,40.372,25.594,0,0,701.502
50,2007-06-15 09:00:00,49.448,0,0,23.967,10.469,206.932,10.614,207.719,4368.778,2204.72947,2166.37111,41.375,39.207,25.913,0,0,757.373
50,2007-06-15 09:15:00,51.62,0,0,24.722,10.918,206.601,11.179,205.493,4549.245,2297.20625,2255.66972,41.921,39.125,26.14,0,0,800.87
50,2007-06-15 09:30:00,53.31,0,0,25.487,11.175,207.795,11.535,205.793,4688.76,2373.82226,2322.10913,42.47,39.757,26.413,0,0,849.533
50,2007-06-15 09:45:00,51.677,0,0,24.973,11.12,207.835,11.274,207.198,4638.666,2335.95025,2311.1252,42.935,40.161,26.688,0,0,859.894
50,2007-06-15 10:00:00,52.871,0,0,26.782,11.268,207.824,11.517,207.131,4718.969,2385.52773,2341.76083,43.245,40.582,26.964,0,0,882.007
50,2007-06-15 10:15:00,53.656,0,0,27.268,12.521,195.779,11.637,207.816,4859.639,2418.35479,2451.34886,44.072,40.993,27.232,0,0,914.654
50,2007-06-15 10:30:00,55.03,0,0,27.872,13.123,191.036,12.72,196.225,4992.091,2495.982,2506.96543,45.244,41.734,27.528,0,0,942.591
50,2007-06-15 10:45:00,56.624,0,0,28.519,13.271,192.538,13.412,192.152,5131.639,2577.14262,2555.1718,45.74,42.973,27.787,0,0,956.873
50,2007-06-15 11:00:00,56.942,0,0,29.032,13.358,192.574,13.421,193.213,5164.394,2593.11167,2572.40349,46.393,43.663,28.09,0,0,966.582
50,2007-06-15 11:15:00,56.678,0,0,29.468,13.67,187.014,13.677,188.428,5132.895,2577.12976,2556.48138,46.498,44.036,28.337,0,0,976.505
50,2007-06-15 11:30:00,57.123,0,0,29.345,13.57,189.971,13.475,193.066,5178.07,2601.56435,2577.90647,46.746,44.424,28.577,0,0,974.427
50,2007-06-15 11:45:00,57.519,0,0,27.966,13.38,193.974,13.233,198.298,5219.013,2624.07743,2595.37212,46.643,44.736,28.661,0,0,968.078
50,2007-06-15 12:00:00,56.55,0,0,28.379,13.156,194.171,13.47,191.181,5129.19,2575.20807,2554.51368,46.701,44.848,28.774,0,0,954.951
50,2007-06-15 12:15:00,56.02,0,0,28.176,12.995,194.735,13.312,191.706,5082.394,2551.99027,2530.58133,46.713,44.726,28.89,0,0,942.347
50,2007-06-15 12:30:00,55.052,0,0,29.969,12.808,194.174,13.154,190.518,4992.926,2506.07377,2486.98059,46.774,44.71,29.004,0,0,929.155
50,2007-06-15 12:45:00,54.285,0,0,31.034,12.571,194.881,12.937,191.02,4920.674,2471.22574,2449.84905,46.934,44.817,29.219,0,0,912.619
50,2007-06-15 13:00:00,52.792,0,0,31.15,12.26,194.074,12.473,192.827,4784.084,2405.13117,2379.34724,47.035,44.935,29.447,0,0,888.744
50,2007-06-15 13:15:00,50.822,0,0,31.215,11.782,194.448,11.987,193.203,4605.85,2315.92436,2290.98634,46.979,44.856,29.583,0,0,850.089
50,2007-06-15 13:30:00,49.186,0,0,31.104,11.225,197.698,11.617,192.889,4459.568,2240.79151,2219.16005,46.89,44.729,29.747,0,0,817.705
50,2007-06-15 13:45:00,47.407,0,0,30.977,10.781,198.275,10.987,196.96,4299.644,2163.99952,2137.60278,46.817,44.604,29.854,0,0,783.921
50,2007-06-15 14:00:00,45.482,0,0,30.492,10.247,200.132,10.146,204.991,4130.232,2079.83869,2050.7526,46.595,44.474,29.887,0,0,742.456
50,2007-06-15 14:15:00,43.744,0,0,30.673,9.688,201.864,9.64,206.249,3943.988,1988.24036,1955.65843,46.528,44.226,29.915,0,0,697.943
50,2007-06-15 14:30:00,41.394,0,0,31.977,9.117,200.278,9.061,204.486,3678.651,1852.84765,1825.93453,46.421,44.018,29.961,0,0,654.839
50,2007-06-15 14:45:00,37.447,0,0,31.67,8.189,202.142,8.13,206.319,3331.637,1677.37347,1655.34084,45.822,44.055,30.022,0,0,590.183
50,2007-06-15 15:00:00,32.826,0,0,31.034,6.978,207.588,6.969,210.962,2919.427,1470.19418,1448.54906,44.25,43.001,30.008,0,0,507.577
50,2007-06-15 15:15:00,23.749,0,0,29.949,5.068,208.117,5.055,210.361,2121.865,1063.37486,1054.73696,42.908,41.945,30.047,0,0,372.984
50,2007-06-15 15:30:00,30.262,0,0,29.706,6.34,211.574,6.293,215.13,2694.77,1353.81309,1341.37916,42.387,41.515,30.071,0,0,477.368
50,2007-06-15 15:45:00,24.527,0,0,31.316,5.183,210.209,5.131,213.989,2187.656,1097.97756,1089.51325,41.582,40.858,30.102,0,0,397.305
50,2007-06-15 16:00:00,20.008,0,0,31.359,4.249,209.956,4.199,213.805,1789.831,897.7672,892.10304,40.636,39.86,30.106,0,0,335.021
50,2007-06-15 16:15:00,15.735,0,0,30.472,3.356,210.91,3.327,213.285,1417.317,709.5992,707.81396,39.694,38.926,30.108,0,0,278.711
50,2007-06-15 16:30:00,11.992,0,0,29.199,2.594,211.025,2.555,213.426,1092.755,545.30343,547.39885,38.909,37.932,30.116,0,0,232.493
50,2007-06-15 16:45:00,5.527,0,0,29.294,1.36,198.452,1.33,200.643,536.092,266.85519,269.89472,36.744,35.604,30.073,0,0,111.496
50,2007-06-15 17:00:00,5.824,0,0,28.088,1.372,206.344,1.336,207.784,560.694,277.59942,283.10397,35.595,34.652,29.975,0,0,115.314
50,2007-06-15 17:15:00,5.471,0,0,28.163,1.338,198.342,1.294,205.132,530.137,265.44081,265.3816,35.554,34.301,29.896,0,0,101.268
50,2007-06-15 17:30:00,5.259,0,0,28.587,1.244,204.349,1.218,207.108,506.698,252.25754,254.21016,34.14,33.575,29.802,0,0,87.235
50,2007-06-15 17:45:00,3.488,0,0,28.148,0.916,193.955,0.876,200.418,353.564,175.56617,177.66278,33.225,32.586,29.608,0,0,61.235
50,2007-06-15 18:00:00,2.247,0,0,27.333,0.663,184.801,0.638,187.273,242.205,119.48017,122.52306,31.407,31.47,29.394,0,0,42.825
50,2007-06-15 18:15:00,3.84,0,0,27.24,0.96,201.385,0.94,201.685,385.448,189.5839,193.3296,31.546,31.267,29.263,0,0,63.494
50,2007-06-15 18:30:00,3.448,0,0,27.749,0.866,198.977,0.843,201.737,345.561,170.06429,172.31408,31.182,31.193,29.071,0,0,57.458
50,2007-06-15 18:45:00,1.765,0,0,27.101,0.558,180.897,0.519,188.408,198.837,97.78375,100.94053,30.037,30.334,28.935,0,0,34.27
50,2007-06-15 19:00:00,0.839,0,0,26.484,0.332,176.312,0.312,173.559,112.829,54.15041,58.53558,29.196,29.663,28.77,0,0,19.446
50,2007-06-15 19:15:00,0.184,0,0,24.978,0.146,184.278,0.13,181.442,49.497,23.58746,26.90459,28.583,29.001,28.598,0,0,7.384
50,2007-06-15 19:30:00,-0.036,0,0,24.102,0.068,156.71,0.038,161.888,16.597,6.15174,10.65628,28.062,28.439,28.315,0,0,1.273
50,2007-06-15 19:45:00,-0.016,0,0,23.725,0.016,118.615,0.003,118.5,2.341,0.3555,1.89784,27.544,27.83,27.939,0,0,-1.896
50,2007-06-15 20:00:00,-0.002,0,0,23.41,0.003,28.877,0,27.974,0.102,0,0.08663,26.942,27.165,27.565,0,0,-3.593
50,2007-06-15 20:15:00,-0.002,0,0,22.996,0.003,2.744,0,2.046,0.009,0,0.00823,26.254,26.497,27.145,0,0,-3.539
50,2007-06-15 20:30:00,-0.002,0,0,22.357,0.003,0.31,0,0.007,0.001,0,0.00093,25.69,25.894,26.75,0,0,-4.37
50,2007-06-15 20:45:00,-0.002,0,0,21.606,0.003,0.112,0,0.008,0,0,0.00034,25.041,25.303,26.381,0,0,-4.735
50,2007-06-15 21:00:00,-0.001,0,0,21.272,0.004,0.051,0,0.008,0,0,0.0002,25.099,25.242,26.188,0,0,-4.079
50,2007-06-15 21:15:00,-0.002,0,0,20.689,0.004,0.037,0,0.007,0,0,0.00015,25.207,25.281,26.082,0,0,-4.813
50,2007-06-15 21:30:00,-0.002,0,0,20.261,0.004,0.034,0,0.008,0,0,0.00014,25.015,25.1,25.869,0,0,-5.195
50,2007-06-15 21:45:00,-0.001,0,0,19.887,0.004,0.027,0,0.008,0,0,0.00011,24.871,24.965,25.64,0,0,-4.706
50,2007-06-15 22:00:00,-0.001,0,0,19.514,0.004,0.02,0,0.007,0,0,0.00008,24.712,24.799,25.558,0,0,-4.994
50,2007-06-15 22:15:00,-0.002,0,0,19.053,0.004,0.018,0,0.007,0,0,0.00007,24.526,24.606,25.417,0,0,-5.485
50,2007-06-15 22:30:00,-0.002,0,0,18.993,0.004,0.019,0,0.007,0,0,0.00008,24.354,24.443,25.16,0,0,-5.108
50,2007-06-15 22:45:00,-0.002,0,0,18.661,0.004,0.024,0,0.007,0,0,0.0001,24.167,24.228,24.926,0,0,-4.296
50,2007-06-15 23:00:00,0.001,0,0,18.657,0.004,0.013,0,0.007,0,0,0.00005,23.865,23.989,24.731,0,0,-5.076
50,2007-06-15 23:15:00,-0.001,0,0,18.208,0.004,0.007,0,0.007,0,0,0.00003,23.704,23.781,24.519,0,0,-4.093
50,2007-06-15 23:30:00,-0.001,0,0,18.3,0.005,0.007,0,0.007,0,0,0.00004,23.46,23.617,24.352,0,0,-4.151
50,2007-06-15 23:45:00,-0.002,0,0,17.863,0.005,0.006,0,0.007,0,0,0.00003,23.471,23.542,24.185,0,0,-6.135
50,2007-06-16 00:00:00,-0.002,0,0,18.019,0.005,0.006,0,0.007,0,0,0.00003,23.354,23.412,24.053,0,0,-5.489
50,2007-06-16 00:15:00,-0.002,0,0,17.391,0.005,0.007,0,0.007,0,0,0.00004,23.19,23.265,23.855,0,0,-5.601
50,2007-06-16 00:30:00,-0.002,0,0,17.391,0.005,0.006,0,0.007,0,0,0.00003,23.033,23.099,23.677,0,0,-5.562
50,2007-06-16 00:45:00,-0.002,0,0,16.864,0.006,0.006,0,0.007,0,0,0.00004,22.943,23.026,23.517,0,0,-5.225
50,2007-06-16 01:00:00,-0.002,0,0,16.772,0.006,0.007,0,0.007,0,0,0.00004,22.825,22.899,23.353,0,0,-5.72
50,2007-06-16 01:15:00,-0.002,0,0,16.626,0.006,0.007,0,0.007,0,0,0.00004,22.724,22.822,23.249,0,0,-5.068
50,2007-06-16 01:30:00,-0.002,0,0,16.58,0.006,0.007,0,0.007,0,0,0.00004,22.593,22.677,23.101,0,0,-4.939
50,2007-06-16 01:45:00,-0.002,0,0,16.568,0.006,0.007,0,0.007,0,0,0.00004,22.468,22.54,23.023,0,0,-4.536
50,2007-06-16 02:00:00,-0.002,0,0,17.056,0.006,0.007,0,0.007,0,0,0.00004,22.401,22.462,23.167,0,0,-4.745
50,2007-06-16 02:15:00,-0.002,0,0,16.378,0.006,0.007,0,0.007,0,0,0.00004,22.284,22.351,23.021,0,0,-5.225
50,2007-06-16 02:30:00,-0.002,0,0,16.431,0.006,0.007,0,0.007,0,0,0.00004,22.129,22.195,22.998,0,0,-5.304
50,2007-06-16 02:45:00,-0.002,0,0,17.093,0.006,0.007,0,0.007,0,0,0.00004,21.891,21.969,23.103,0,0,-4.233
50,2007-06-16 03:00:00,-0.002,0,0,16.519,0.006,0.007,0,0.007,0,0,0.00004,21.766,21.79,23.186,0,0,-6.019
50,2007-06-16 03:15:00,-0.002,0,0,17.148,0.006,0.006,0,0.007,0,0,0.00004,21.575,21.671,23.179,0,0,-5.376
50,2007-06-16 03:30:00,-0.001,0,0,17.203,0.007,0.007,0,0.007,0,0,0.00005,21.482,21.578,23.117,0,0,-4.355
50,2007-06-16 03:45:00,-0.001,0,0,16.914,0.007,0.075,0,0.007,0.001,0,0.00053,21.424,21.567,23.135,0,0,-5.517
50,2007-06-16 04:00:00,-0.002,0,0,16.771,0.007,2.799,0,1.941,0.021,0,0.01959,21.397,21.528,23.099,0,0,-5.415
50,2007-06-16 04:15:00,-0.001,0,0,17.179,0.008,44.586,0,43.725,0.427,0,0.35669,21.319,21.496,23.063,0,0,-4.579
50,2007-06-16 04:30:00,-0.016,0,0,16.877,0.029,128.179,0.005,129.776,4.194,0.64888,3.71719,21.373,21.474,23.059,0,0,-3.626
50,2007-06-16 04:45:00,-0.032,0,0,16.603,0.063,188.431,0.029,189.763,17.042,5.50313,11.87115,21.476,21.576,23.05,0,0,2.501
50,2007-06-16 05:00:00,0.412,0,0,16.776,0.201,198.292,0.173,197.735,68.574,34.20816,39.85669,21.692,21.822,23.046,0,0,13.291
50,2007-06-16 05:15:00,1.108,0,0,17.057,0.418,176.741,0.393,169.368,140.559,66.56162,73.87774,22.113,22.236,23.043,0,0,24.441
50,2007-06-16 05:30:00,1.678,0,0,17.77,0.545,185.7,0.522,178.121,194.416,92.97916,101.2065,22.63,22.777,23.058,0,0,36.774
50,2007-06-16 05:45:00,2.968,0,0,18.215,0.746,206.386,0.724,206.88,304.85,149.78112,153.96396,23.118,23.282,23.215,0,0,79.455
50,2007-06-16 06:00:00,5.336,0,0,19.183,1.167,218.57,1.157,218.98,508.631,253.35986,255.07119,23.646,23.842,23.391,0,0,126.625
50,2007-06-16 06:15:00,8.745,0,0,20.281,1.809,221.848,1.802,223.635,804.594,402.99027,401.32303,25.237,25.237,23.625,0,0,176.85
50,2007-06-16 06:30:00,12.776,0,0,21.228,2.587,222.52,2.566,226.159,1156.005,580.32399,575.65924,27.893,27.638,23.927,0,0,229.154
50,2007-06-16 06:45:00,17.059,0,0,22.128,3.414,223.154,3.411,225.374,1530.031,768.75071,761.84776,31.248,30.498,24.23,0,0,283.884
50,2007-06-16 07:00:00,21.457,0,0,23.072,4.307,220.966,4.298,224.009,1914.107,962.79068,951.70056,34.274,33.059,24.555,0,0,339.457
50,2007-06-16 07:15:00,25.838,0,0,23.455,5.217,218.786,5.211,221.932,2297.519,1156.48765,1141.40656,36.013,34.935,24.873,0,0,398.777
50,2007-06-16 07:30:00,29.873,0,0,24.508,6.096,216.076,6.088,219.299,2651.71,1335.09231,1317.1993,37.656,36.662,25.23,0,0,454.865
50,2007-06-16 07:45:00,33.551,0,0,24.971,6.928,213.471,6.926,216.457,2977.699,1499.18118,1478.92709,39.139,38.155,25.582,0,0,509.668
50,2007-06-16 08:00:00,36.978,0,0,25.51,7.741,210.812,7.746,213.444,3284.6,1653.33722,1631.89569,40.365,39.46,25.982,0,0,563.832
50,2007-06-16 08:15:00,39.925,0,0,27.155,8.521,206.963,8.501,210.16,3549.779,1786.57016,1763.53172,41.74,40.765,26.403,0,0,613.587
50,2007-06-16 08:30:00,43.055,0,0,27.486,9.23,205.942,9.225,209.19,3830.232,1929.77775,1900.84466,43.006,42.134,26.839,0,0,662.222
50,2007-06-16 08:45:00,46.15,0,0,26.855,9.907,205.782,9.874,209.988,4111.461,2073.42151,2038.68227,43.865,43.367,27.246,0,0,707.378
50,2007-06-16 09:00:00,48.639,0,0,27.814,10.492,204.116,10.516,207.072,4318.623,2177.56915,2141.58507,44.738,43.498,27.624,0,0,750.064
50,2007-06-16 09:15:00,50.41,0,0,28.324,10.786,205.096,10.983,205.354,4462.309,2255.40298,2212.16546,43.566,41.873,27.962,0,0,792.856
50,2007-06-16 09:30:00,51.954,0,0,28.651,11.04,206.727,11.202,207.302,4598.071,2322.197,2282.26608,44.027,41.853,28.266,0,0,832.985
50,2007-06-16 09:45:00,52.357,0,0,29.582,11.276,206.706,11.382,208.084,4691.233,2368.41209,2330.81686,44.425,42.166,28.544,0,0,866.749
50,2007-06-16 10:00:00,53.422,0,0,29.123,11.427,206.792,11.79,204.817,4768.055,2414.79243,2363.01218,44.725,42.586,28.823,0,0,902.521
50,2007-06-16 10:15:00,55.512,0,0,29.695,12.327,199.526,12.978,194.749,4979.461,2527.45252,2459.557,45.246,43.775,29.084,0,0,940.088
50,2007-06-16 10:30:00,58.098,0,0,28.619,13.907,188.96,13.665,193.74,5274.809,2647.4571,2627.86672,46.256,44.656,29.347,0,0,993.721
50,2007-06-16 10:45:00,54.515,0,0,29.447,13.329,184.509,13.083,189.05,4958.472,2473.34115,2459.32046,47.473,45.559,29.626,0,0,952.863
50,2007-06-16 11:00:00,18.631,0,0,29.826,3.995,207.252,4.047,207.918,1674.573,841.44415,827.97174,44.732,43.975,29.906,0,0,271.518
50,2007-06-16 11:15:00,22.604,0,0,30.338,4.719,212.579,4.733,214.426,2018.141,1014.87826,1003.1603,43.312,42.893,30.07,0,0,319.278
