SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,das_battery_voltage,das_temperature,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
51,2000-01-03 15:30:00,19.527,2261.8,121.73,-2.8277,0,0,-5.1992,-227.4,5.7437,231.41,2526,1329.15,1182.3,24.321,9.1638,10.583,8.6822,398.78
51,2000-01-03 15:45:00,22.093,2645,121.86,-2.9575,0,0,-5.8251,-235.65,6.4785,242.67,2944.7,1572.14,1372.68,24.91,11.921,14.06,11.754,472.12
51,2000-01-03 16:00:00,16.936,1904.6,121.64,-3.1584,0,0,-4.1869,-242.22,4.7526,243.58,2172.4,1157.64,1014.15,25.393,9.5169,12.297,10.31,349.87
51,2000-01-03 16:15:00,10.857,946.18,121.13,-3.4346,0,0,-2.3253,-234.21,2.5843,233.35,1158.8,603.05,544.61,25.307,2.6863,4.5401,3.5841,193.98
51,2000-01-03 16:30:00,6.3992,11.227,120.9,-4.2976,0,0,-0.36808,-218.69,0.38151,218.06,158.47,83.19,80.5,24.505,-3.3522,-2.7688,-2.7453,26.181
51,2000-01-03 16:45:00,6.2479,-111.92,121.13,-5.4416,0,0,-0.08654,-232.67,0.05899,231.86,33.374,13.68,20.14,22.995,-6.2853,-6.5396,-6.1449,6.9059
51,2000-01-03 17:00:00,5.9851,-84.634,121.1,-6.2085,0,0,-0.02124,-158.06,0.0125,157.55,7.1672,1.97,3.36,21.663,-7.3364,-8.1286,-7.3363,0.60694
51,2000-01-03 17:15:00,5.5205,-20.783,121.11,-5.7677,0,0,0,0,0,0,0,0,0,19.89,-7.388,-8.7905,-7.3698,0
51,2000-01-03 17:30:00,5.5535,-20.853,121.45,-6.3657,0,0,0,0,0,0,0,0,0,18.1,-8.3522,-8.899,-8.3249,0
51,2000-01-03 17:45:00,5.5579,-21.125,121.53,-6.5742,0,0,0,0,0,0,0,0,0,16.669,-9.0283,-10.428,-8.9904,0
51,2000-01-03 18:00:00,5.5538,-21.736,121.57,-6.2638,0,0,0,0,0,0,0,0,0,15.332,-9.0282,-9.9553,-8.9904,0
51,2000-01-03 18:15:00,5.5365,-21.368,121.73,-7.1845,0,0,0,0,0,0,0,0,0,13.827,-9.803,-10.673,-9.472,0
51,2000-01-03 18:30:00,5.5205,-20.732,121.35,-6.1221,0,0,0,0,0,0,0,0,0,12.813,-8.9691,-10.171,-8.969,0
51,2000-01-03 18:45:00,5.527,-20.97,121.47,-6.255,0,0,0,0,0,0,0,0,0,11.876,-8.7416,-10.01,-9.092,0
51,2000-01-03 19:00:00,5.5315,-20.22,121.6,-5.6534,0,0,0,0,0,0,0,0,0,10.525,-7.3385,-8.2676,-7.4478,0
51,2000-01-03 19:15:00,5.5397,-20.93,121.79,-5.7107,0,0,0,0,0,0,0,0,0,9.5399,-7.3285,-7.3286,-7.3285,0
51,2000-01-03 19:30:00,5.5515,-20.739,121.96,-5.872,0,0,0,0,0,0,0,0,0,8.9258,-7.3814,-7.7549,-7.3358,0
51,2000-01-03 19:45:00,5.5557,-20.167,122.08,-5.852,0,0,0,0,0,0,0,0,0,8.5317,-8.8115,-8.9664,-8.8844,0
51,2000-01-03 20:00:00,5.545,-20.477,121.76,-5.5127,0,0,0,0,0,0,0,0,0,8.2114,-7.7912,-8.4836,-7.8823,0
51,2000-01-03 20:15:00,5.5605,-20.966,122.12,-6.1139,0,0,0,0,0,0,0,0,0,8.0583,-8.7382,-8.9568,-8.729,0
51,2000-01-03 20:30:00,5.5533,-20.649,121.93,-5.6887,0,0,0,0,0,0,0,0,0,7.9926,-8.8735,-8.9646,-8.9646,0
51,2000-01-03 20:45:00,5.5473,-20.739,121.77,-5.3674,0,0,0,0,0,0,0,0,0,7.9005,-7.8434,-8.964,-8.7817,0
51,2000-01-03 21:00:00,5.5538,-20.717,121.87,-5.1944,0,0,0,0,0,0,0,0,0,7.6168,-7.6428,-8.9639,-8.1621,0
51,2000-01-03 21:15:00,5.5568,-20.48,121.91,-5.1012,0,0,0,0,0,0,0,0,0,7.2474,-7.3786,-8.1803,-7.4697,0
51,2000-01-03 21:30:00,5.5721,-20.525,122.2,-5.283,0,0,0,0,0,0,0,0,0,7.1196,-7.8523,-8.8454,-7.8159,0
51,2000-01-03 21:45:00,5.5565,-20.722,121.83,-5.0034,0,0,0,0,0,0,0,0,0,6.8979,-7.3239,-8.0801,-7.3239,0
51,2000-01-03 22:00:00,5.5694,-21.088,122.1,-4.5619,0,0,0,0,0,0,0,0,0,6.7952,-7.0519,-7.3239,-7.166,0
51,2000-01-03 22:15:00,5.5765,-20.129,122.24,-4.344,0,0,0,0,0,0,0,0,0,6.6871,-5.7445,-6.385,-5.7533,0
51,2000-01-03 22:30:00,5.5803,-20.915,122.3,-4.5554,0,0,0,0,0,0,0,0,0,6.5964,-5.7445,-5.8937,-5.7445,0
51,2000-01-03 22:45:00,5.5609,-20.304,121.91,-4.4898,0,0,0,0,0,0,0,0,0,6.3822,-5.7445,-5.8059,-5.7445,0
51,2000-01-03 23:00:00,5.5615,-20.448,121.91,-4.7045,0,0,0,0,0,0,0,0,0,6.3751,-5.8145,-6.7359,-5.8233,0
51,2000-01-03 23:15:00,5.5489,-21.249,121.68,-4.3377,0,0,0,0,0,0,0,0,0,6.2557,-5.7437,-5.7437,-5.7435,0
51,2000-01-03 23:30:00,5.5494,-20.441,121.71,-4.227,0,0,0,0,0,0,0,0,0,6.2278,-5.743,-5.743,-5.743,0
51,2000-01-03 23:45:00,5.5486,-20.199,121.63,-4.2093,0,0,0,0,0,0,0,0,0,6.1553,-5.7421,-5.7421,-5.7421,0
51,2000-01-04 00:15:00,5.5554,-20.423,121.89,-4.1436,0,0,0,0,0,0,0,0,0,5.9129,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 00:30:00,5.5595,-20.676,121.9,-4.291,0,0,0,0,0,0,0,0,0,5.9397,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 00:45:00,5.5485,-20.918,121.64,-4.3928,0,0,0,0,0,0,0,0,0,6.0191,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 01:00:00,5.5489,-20.337,121.67,-4.3022,0,0,0,0,0,0,0,0,0,5.9742,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 01:15:00,5.5424,-20.541,121.55,-4.3301,0,0,0,0,0,0,0,0,0,5.9656,-5.7416,-5.7504,-5.7416,0
51,2000-01-04 01:30:00,5.5812,-20.945,122.37,-4.2938,0,0,0,0,0,0,0,0,0,5.9174,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 01:45:00,5.5794,-19.876,122.35,-3.9505,0,0,0,0,0,0,0,0,0,5.9423,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 02:00:00,5.5808,-20.99,122.36,-3.692,0,0,0,0,0,0,0,0,0,5.9878,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 02:15:00,5.5816,-20.103,122.45,-3.5725,0,0,0,0,0,0,0,0,0,6.0336,-5.7163,-5.7416,-5.7332,0
51,2000-01-04 02:30:00,5.5812,-20.733,122.37,-3.5171,0,0,0,0,0,0,0,0,0,6.1181,-5.7163,-5.7416,-5.7332,0
51,2000-01-04 02:45:00,5.5834,-20.782,122.45,-3.3192,0,0,0,0,0,0,0,0,0,6.2373,-5.6064,-5.7416,-5.7332,0
51,2000-01-04 03:00:00,5.5809,-20.544,122.43,-3.27,0,0,0,0,0,0,0,0,0,6.3624,-5.6148,-5.7416,-5.7332,0
51,2000-01-04 03:15:00,5.5777,-20.971,122.38,-2.9398,0,0,0,0,0,0,0,0,0,6.4415,-5.3273,-5.7247,-5.5133,0
51,2000-01-04 03:30:00,5.5788,-20.355,122.39,-2.7477,0,0,0,0,0,0,0,0,0,6.641,-5.2766,-5.7332,-5.5472,0
51,2000-01-04 03:45:00,5.5769,-21.44,122.36,-2.6972,0,0,0,0,0,0,0,0,0,6.7978,-5.7416,-5.7416,-5.7416,0
51,2000-01-04 04:00:00,5.5753,-19.757,122.36,-2.4556,0,0,0,0,0,0,0,0,0,6.8824,-4.8876,-5.6824,-5.285,0
51,2000-01-04 04:15:00,5.568,-20.697,122.22,-2.0509,0,0,0,0,0,0,0,0,0,6.8967,-4.1788,-4.2872,-4.1951,0
51,2000-01-04 04:30:00,5.5629,-20.27,122.15,-1.8009,0,0,0,0,0,0,0,0,0,6.9827,-4.1139,-4.2198,-4.1709,0
51,2000-01-04 04:45:00,5.5606,-21.378,121.99,-1.5732,0,0,0,0,0,0,0,0,0,7.1595,-3.4949,-4.0978,-3.7881,0
51,2000-01-04 05:00:00,5.5527,-20.81,121.89,-1.2393,0,0,0,0,0,0,0,0,0,7.2982,-2.756,-2.764,-2.756,0
51,2000-01-04 05:15:00,5.5445,-19.818,121.73,-0.94761,0,0,0,0,0,0,0,0,0,7.4303,-2.7564,-2.7564,-2.7563,0
51,2000-01-04 05:30:00,5.546,-20.531,121.73,-0.95631,0,0,0,0,0,0,0,0,0,7.436,-2.7589,-2.7589,-2.759,0
51,2000-01-04 05:45:00,5.536,-20.231,121.55,-0.87163,0,0,0,0,0,0,0,0,0,7.5276,-2.7593,-2.7593,-2.7593,0
51,2000-01-04 06:00:00,5.5422,-20.528,121.56,-0.78561,0,0,0,0,0,0,0,0,0,7.5629,-2.7593,-2.7593,-2.7593,0
51,2000-01-04 06:15:00,5.5583,-20.03,122.05,-0.64549,0,0,0,0,0,0,0,0,0,7.6665,-2.6416,-2.7595,-2.7201,0
51,2000-01-04 06:30:00,5.5405,-20.432,121.63,-0.66124,0,0,0,0,0,0,0,0,0,7.9061,-2.7612,-2.7615,-2.7615,0
51,2000-01-04 06:45:00,5.5272,-20.571,121.3,-0.75047,0,0,0,0,0,0,0,0,0,8.0566,-2.7625,-2.7625,-2.7625,0
51,2000-01-04 07:00:00,5.5443,-20.479,121.72,-0.82024,0,0,0,0,0,0,0,0,0,8.1174,-2.7625,-2.7625,-2.7625,0
51,2000-01-04 07:15:00,5.6569,-35.862,121.51,-0.33844,0,0,-0.00006,-59.762,0.00182,59.57,0.38862,0.11,0,8.199,-2.6919,-2.7625,-2.7154,0.2614
51,2000-01-04 07:30:00,7.0437,130.08,121.44,-0.13473,0,0,-0.63644,-220.9,0.64592,220.06,279.77,142.14,140.59,9.08,-2.371,-2.5516,-2.4181,47.563
51,2000-01-04 07:45:00,12.306,1213.3,121.66,-0.29341,0,0,-2.9061,-248.34,3.0986,247.4,1467.2,766.59,721.7,11.347,0.80237,0.60232,0.75232,218.03
51,2000-01-04 08:00:00,18.436,2144.8,121.76,0.16172,0,0,-4.9097,-242.49,5.1735,241.01,2424.8,1246.87,1190.55,14.08,4.169,4.2332,4.1812,347.16
51,2000-01-04 08:15:00,24.397,2969.5,122.52,0.82551,0,0,-6.5652,-249.42,6.7768,247.52,3311.7,1677.39,1637.49,16.687,6.4417,7.3005,6.9825,457.78
51,2000-01-04 08:30:00,29.877,3653.9,122.79,1.7863,0,0,-8.1793,-247.04,8.2478,244.77,4036.2,2018.81,2020.61,19.964,10.302,11.275,11.259,559.2
51,2000-01-04 08:45:00,34.213,4148,122.81,2.9095,0,0,-9.581,-240.64,9.4991,237.6,4559.5,2256.99,2305.57,23.514,16.903,17.938,17.855,647.73
51,2000-01-04 09:00:00,38.111,4593.3,122.88,3.1614,0,0,-10.754,-238.14,10.644,233.75,5046.5,2488.04,2560.96,27.07,19.663,22.366,21.478,730.52
51,2000-01-04 09:15:00,40.993,4926.9,122.89,4.0736,0,0,-11.731,-235.41,11.606,229.82,5424.9,2667.29,2761.59,30.134,22.788,25.989,24.029,809.02
51,2000-01-04 09:30:00,43.279,5191.5,122.96,4.9285,0,0,-12.485,-234.36,12.364,228.41,5747.4,2824.06,2925.98,32.82,25.868,28.863,26.054,847.45
51,2000-01-04 09:45:00,46.353,5545.3,122.78,3.9288,0,0,-13.379,-232.45,13.301,225.95,6113.2,3005.36,3109.95,34.978,24.246,26.983,24.631,906.93
51,2000-01-04 10:00:00,49.175,5879.8,122.43,3.584,0,0,-13.9,-239.07,13.845,233.07,6546.6,3226.85,3323.07,36.557,21.549,24.288,21.855,954.19
51,2000-01-04 10:15:00,50.112,5992.9,122.51,4.0867,0,0,-14.517,-232.83,14.481,226.57,6658.9,3280.96,3379.99,39.002,19.325,25.34,23.092,991.01
51,2000-01-04 10:30:00,50.142,5999.9,122.37,4.9245,0,0,-14.805,-229.6,14.774,223.9,6705.6,3307.9,3399.23,40.69,10.861,32.325,29.384,1019.8
51,2000-01-04 10:45:00,50.262,6039.7,122.62,5.5585,0,0,-15.066,-227.69,15.022,222.57,6773.1,3343.45,3430.38,41.957,28.19,34.639,31.15,1042.2
51,2000-01-04 11:00:00,49.471,5985.2,122.69,6.0207,0,0,-15.078,-226.55,15.022,221.92,6749.5,3333.68,3415.92,42.337,10.239,39.798,36.138,1053.9
51,2000-01-04 11:15:00,51.823,6301.2,122.82,6.0378,0,0,-15.513,-230.08,15.52,225.49,7067.2,3499.6,3569.23,42.112,18.591,33.017,29.967,1056.4
51,2000-01-04 11:30:00,51.661,6311.6,122.98,6.8198,0,0,-15.628,-228.98,15.627,223.33,7067.9,3489.98,3578.5,43.116,-20.785,31.981,29.011,1052.7
51,2000-01-04 11:45:00,51.111,6260.6,123.01,6.7335,0,0,-15.548,-228.17,15.564,222.72,7013.2,3466.41,3547.59,43.95,25.533,33.764,29.999,1050.6
51,2000-01-04 12:00:00,48.948,6011.4,123.07,7.045,0,0,-15.151,-225.6,15.14,220.92,6762.6,3344.73,3418.07,44.158,36.804,39.262,34.93,1039.5
51,2000-01-04 12:15:00,48.188,5918.2,122.97,7.4717,0,0,-14.911,-225.5,14.903,221.12,6657.6,3295.35,3362.43,43.622,37.913,41.012,36.085,1026.3
51,2000-01-04 12:30:00,47.075,5772.2,122.46,8.2928,0,0,-14.611,-224.66,14.601,220.4,6500.1,3218.06,3282.51,44.068,-14.734,42.211,37.246,1016.8
51,2000-01-04 12:45:00,46.576,5694,122.4,8.2651,0,0,-14.345,-224.81,14.352,221.02,6396.4,3172.08,3224.9,44.501,-26.957,42.231,37.656,999.23
51,2000-01-04 13:00:00,46.076,5640.7,122.35,7.3544,0,0,-14.114,-224.46,14.16,221.03,6297.2,3129.78,3168.03,44.647,-13.068,41.178,36.073,970.89
51,2000-01-04 13:15:00,46.001,5638.1,122.35,6.3921,0,0,-13.882,-226.28,13.966,223.22,6257.8,3117.49,3141.22,44.385,6.2412,35.69,32.127,944.67
51,2000-01-04 13:30:00,44.58,5463.4,122.4,6.9867,0,0,-13.386,-227.03,13.443,223.92,6047.1,3010.16,3039.02,44.545,23.399,35.289,31.672,907.31
51,2000-01-04 13:45:00,42.829,5250.4,122.29,7.7679,0,0,-12.765,-227.92,12.834,224.07,5784.3,2875.71,2909.4,43.856,-26.97,32.169,29.449,859.48
51,2000-01-04 14:00:00,40.28,4923.1,122.25,8.7367,0,0,-12.063,-226.09,12.114,221.9,5414.2,2688.1,2727.32,44.196,25.126,34.337,31.173,812.8
51,2000-01-04 14:15:00,38.67,4725.1,122.34,7.6707,0,0,-11.362,-230.21,11.395,226.26,5192.9,2578.23,2615.65,44.017,-23.44,31.289,28.354,767.26
51,2000-01-04 14:30:00,36.329,4433.2,122.27,7.9525,0,0,-10.647,-229.97,10.677,225.97,4859.1,2412.68,2448.49,43.817,-26.97,31.668,28.951,719.82
51,2000-01-04 14:45:00,28.217,3367.9,121.77,7.9681,0,0,-8.1412,-227.47,8.1662,223.11,3699.6,1821.96,1851.88,43.343,3.8525,29.457,27.124,547
51,2000-01-04 15:00:00,20.158,2276.8,121.23,7.8164,0,0,-5.2999,-240.55,5.2992,236.99,2600.3,1255.86,1274.89,41.061,7.6942,19.412,17.58,372.99
51,2000-01-04 15:15:00,28.698,3461.2,121.66,7.8916,0,0,-7.9046,-244.13,7.9099,241.05,3834.1,1906.68,1929.75,40.607,1.0675,22.679,20.769,546.04
51,2000-01-04 15:30:00,23.465,2795.2,121.61,8.3467,0,0,-6.5537,-236.71,6.5952,233.18,3085,1537.87,1551.33,39.697,-6.1515,20.701,19.366,445.04
51,2000-01-04 15:45:00,21.978,2608.5,121.67,8.2915,0,0,-5.9667,-244.55,6.0003,241.81,2905.7,1450.93,1459.16,39.418,9.3232,19.016,17.976,419.09
51,2000-01-04 16:00:00,16.677,1862,121.46,8.6997,0,0,-4.3693,-245.04,4.3857,241.91,2123.7,1060.94,1070.65,39.338,6.6252,17.966,17.265,311.34
51,2000-01-04 16:15:00,12.494,1228.1,121.16,9.0098,0,0,-3.0009,-247.2,3.0023,245.25,1470.5,736.31,741.82,38.454,-6.1939,15.139,14.487,219.8
51,2000-01-04 16:30:00,6.9774,246.15,120.75,7.4773,0,0,-0.91571,-215.93,0.92536,213.06,403.61,197.16,197.73,37.426,6.6651,9.8289,9.5911,62.445
51,2000-01-04 16:45:00,6.1251,-46.323,120.67,6.2278,0,0,-0.23015,-221.73,0.22891,219.39,96.848,50.22,51.03,35.943,4.8551,4.9198,5.1285,16.572
51,2000-01-04 17:00:00,6.0944,-112.36,120.63,5.8176,0,0,-0.04685,-229.9,0.05585,229.26,23.474,12.8,10.77,34.581,3.4571,3.1901,3.5869,7.4469
51,2000-01-04 17:15:00,5.4537,-27.847,120.65,5.2825,0,0,-0.00004,-19.256,0.003,19.162,0.63167,0.06,0,32.845,2.019,1.3197,2.0402,0
51,2000-01-04 17:30:00,5.4441,-21.72,121.25,4.6087,0,0,0,0,0,0,0,0,0,30.435,1.5104,1.1382,1.4115,0
51,2000-01-04 17:45:00,5.4322,-21.066,120.78,6.1798,0,0,0,0,0,0,0,0,0,28,2.3513,1.9502,2.3095,0
51,2000-01-04 18:00:00,5.4512,-21.067,120.91,7.1263,0,0,0,0,0,0,0,0,0,26.25,4.1321,3.7886,4.1784,0
51,2000-01-04 18:15:00,5.4688,-20.881,121.27,6.8413,0,0,0,0,0,0,0,0,0,24.757,3.9608,3.7888,3.8814,0
51,2000-01-04 18:30:00,5.4795,-21.048,121.35,6.8838,0,0,0,0,0,0,0,0,0,23.728,3.878,3.7921,3.825,0
51,2000-01-04 18:45:00,5.4912,-20.826,121.45,7.3851,0,0,0,0,0,0,0,0,0,22.834,5.5699,4.9176,5.5377,0
51,2000-01-04 19:00:00,5.5034,-21.286,121.61,7.2573,0,0,0,0,0,0,0,0,0,21.937,6.1072,5.41,6.12,0
51,2000-01-04 19:15:00,5.5125,-20.887,121.72,7.4771,0,0,0,0,0,0,0,0,0,21.139,5.7554,5.2501,5.9345,0
51,2000-01-04 19:30:00,5.5097,-20.691,121.59,7.5469,0,0,0,0,0,0,0,0,0,20.54,5.9345,5.7674,5.9537,0
51,2000-01-04 19:45:00,5.5095,-21.339,121.76,5.9554,0,0,0,0,0,0,0,0,0,20.093,3.4471,3.0795,3.4944,0
51,2000-01-04 20:00:00,5.5125,-20.484,121.91,5.1687,0,0,0,0,0,0,0,0,0,19.58,1.7718,1.2914,1.7789,0
51,2000-01-04 20:15:00,5.4971,-20.856,121.51,4.4215,0,0,0,0,0,0,0,0,0,19.094,1.2914,0.91119,1.2914,0
51,2000-01-04 20:30:00,5.5045,-20.092,121.54,4.0955,0,0,0,0,0,0,0,0,0,18.572,1.2841,0.42126,1.2914,0
51,2000-01-04 20:45:00,5.5156,-20.428,121.77,4.2981,0,0,0,0,0,0,0,0,0,18.056,1.2914,0.07758,1.2914,0
51,2000-01-04 21:00:00,5.521,-21.453,121.8,4.2184,0,0,0,0,0,0,0,0,0,17.771,1.2917,0.01209,1.2918,0
51,2000-01-04 21:15:00,5.5128,-21.283,121.65,3.6459,0,0,0,0,0,0,0,0,0,17.312,1.2071,0.61483,1.2656,0
51,2000-01-04 21:30:00,5.5301,-21.063,121.96,2.7481,0,0,0,0,0,0,0,0,0,16.967,-0.01357,-0.53546,0.12539,0
51,2000-01-04 21:45:00,5.5274,-20.728,121.88,3.0982,0,0,0,0,0,0,0,0,0,16.725,-0.01648,-1.0692,-0.01624,0
51,2000-01-04 22:00:00,5.516,-20.538,121.62,2.616,0,0,0,0,0,0,0,0,0,16.228,0.14955,-0.01128,0.1204,0
51,2000-01-04 22:15:00,5.5239,-20.495,121.73,3.5551,0,0,0,0,0,0,0,0,0,15.861,1.0762,0.65177,1.0908,0
51,2000-01-04 22:30:00,5.5245,-20.549,121.63,3.5235,0,0,0,0,0,0,0,0,0,15.716,1.1313,0.97041,1.1753,0
51,2000-01-04 22:45:00,5.5312,-20.73,121.75,2.4864,0,0,0,0,0,0,0,0,0,15.62,0.00079,-0.52217,0.00073,0
51,2000-01-04 23:00:00,5.538,-20.535,121.89,2.5666,0,0,0,0,0,0,0,0,0,15.322,0.00456,0.00465,0.00467,0
51,2000-01-04 23:15:00,5.5401,-20.558,121.9,2.7477,0,0,0,0,0,0,0,0,0,15.011,1.0385,0.30673,0.95075,0
51,2000-01-04 23:30:00,5.5465,-20.804,122.04,2.531,0,0,0,0,0,0,0,0,0,14.984,0.67844,0.0123,0.64172,0
51,2000-01-04 23:45:00,5.5503,-20.577,122.13,3.2067,0,0,0,0,0,0,0,0,0,15.002,1.4318,1.0694,1.3401,0
51,2000-01-05 00:15:00,5.5386,-20.663,121.9,4.1775,0,0,0,0,0,0,0,0,0,15.075,2.6101,1.3373,2.6031,0
51,2000-01-05 00:30:00,5.536,-20.134,121.95,4.0422,0,0,0,0,0,0,0,0,0,15.022,2.2212,1.507,2.299,0
51,2000-01-05 00:45:00,5.5379,-20.581,121.96,3.5988,0,0,0,0,0,0,0,0,0,15.082,1.3367,0.39977,1.3367,0
51,2000-01-05 01:00:00,5.5398,-20.227,122.01,3.7137,0,0,0,0,0,0,0,0,0,15.02,1.3186,0.05974,1.3333,0
51,2000-01-05 01:15:00,5.5425,-21.161,122.05,3.8441,0,0,0,0,0,0,0,0,0,14.965,1.4007,0.45101,1.2574,0
51,2000-01-05 01:30:00,5.5459,-20.221,122.14,4.5588,0,0,0,0,0,0,0,0,0,14.843,2.5817,1.3233,2.5251,0
51,2000-01-05 01:45:00,5.549,-20.678,122.22,5.443,0,0,0,0,0,0,0,0,0,14.576,3.223,2.7424,3.2093,0
51,2000-01-05 02:00:00,5.5441,-20.019,122.12,5.0514,0,0,0,0,0,0,0,0,0,14.363,3.5555,2.9337,3.6511,0
51,2000-01-05 02:15:00,5.5465,-19.802,122.23,5.0172,0,0,0,0,0,0,0,0,0,14.208,3.5138,2.6938,3.4798,0
51,2000-01-05 02:30:00,5.5472,-20.083,122.2,5.0409,0,0,0,0,0,0,0,0,0,14.005,3.8183,3.6475,3.8184,0
51,2000-01-05 02:45:00,5.5491,-20.682,122.19,4.8159,0,0,0,0,0,0,0,0,0,13.849,3.6474,2.7865,3.6816,0
51,2000-01-05 03:00:00,5.5476,-20.3,122.18,4.3869,0,0,0,0,0,0,0,0,0,13.741,2.6225,2.5884,2.684,0
51,2000-01-05 03:15:00,5.5469,-20.709,122.16,4.183,0,0,0,0,0,0,0,0,0,13.649,2.5884,2.5884,2.5884,0
51,2000-01-05 03:30:00,5.5497,-20.457,122.21,3.7323,0,0,0,0,0,0,0,0,0,13.557,2.5891,2.3558,2.589,0
51,2000-01-05 03:45:00,5.5488,-20.322,122.17,3.2123,0,0,0,0,0,0,0,0,0,13.595,1.7306,1.4055,1.8509,0
51,2000-01-05 04:00:00,5.5455,-20.206,122.07,2.8731,0,0,0,0,0,0,0,0,0,13.585,1.3235,1.3016,1.3235,0
51,2000-01-05 04:15:00,5.5317,-20.347,121.77,2.7891,0,0,0,0,0,0,0,0,0,13.422,1.3296,1.198,1.3297,0
