SiteID,Date-Time,ac_current,ac_power,ac_voltage,ambient_temp,dc_neg_current,dc_neg_voltage,dc_pos_current,dc_pos_voltage,dc_power,dc_power_1,dc_power_2,inverter_temp_2,inveter_temp,module_temp_1,module_temp_2,module_temp_3,poa_irradiance
50,2006-01-01 12:15:00,0.002,0.004,0,9.219,14.702,224.554,14.84,225.264,6644.114,3342.91776,3301.39291,38.944,34.877,17.616,0,0,1073.781
50,2006-01-01 12:30:00,0.002,0.005,0,8.882,13.491,221.323,13.281,228.933,6025.755,3040.45917,2985.86859,38.913,34.89,17.787,0,0,965.491
50,2006-01-01 12:45:00,0.002,0.004,0,9.24,14.084,222.761,14.056,226.598,6322.438,3185.06149,3137.36592,38.975,34.947,17.938,0,0,1019.887
50,2006-01-01 13:00:00,0.002,0.004,0,8.848,13.573,222.363,13.626,224.706,6079.82,3061.84396,3018.133,38.9,34.693,18.008,0,0,987.129
50,2006-01-01 13:15:00,0.002,0.004,0,9.268,12.984,227.335,13.077,228.733,5942.795,2991.14144,2951.71764,38.179,34.69,18.22,0,0,948.829
50,2006-01-01 13:30:00,0.002,0.004,0,8.939,12.469,224.292,12.482,226.976,5629.859,2833.11443,2796.69695,38.433,34.415,18.267,0,0,904.718
50,2006-01-01 13:45:00,0.002,0.004,0,9.349,11.856,223.012,11.907,224.11,5312.296,2668.47777,2644.03027,38.226,34.374,18.397,0,0,858.571
50,2006-01-01 14:00:00,0.002,0.005,0,8.786,11.175,223.204,11.223,224.627,5015.076,2520.98882,2494.3047,37.979,34.101,18.387,0,0,807.982
50,2006-01-01 14:15:00,0.002,0.004,0,8.83,10.412,228.693,10.367,232.514,4791.486,2410.47264,2381.15152,37.689,33.696,18.527,0,0,752.819
50,2006-01-01 14:30:00,0.002,0.004,0,8.698,9.588,228.06,9.411,234.948,4397.492,2211.09563,2186.63928,37.118,33.162,18.568,0,0,688.673
50,2006-01-01 14:45:00,0.002,0.005,0,9.141,8.638,231.656,8.612,233.564,4012.638,2011.45317,2001.04453,36.747,32.848,18.472,0,0,627.098
50,2006-01-01 15:00:00,0.002,0.004,0,9.027,7.735,232.054,7.614,236.972,3599.126,1804.30481,1794.93769,36.742,34.454,18.418,0,0,560.749
50,2006-01-01 15:15:00,0.002,0.004,0,8.872,6.728,233.598,6.689,236.484,3153.517,1581.84148,1571.64734,35.725,34.252,18.283,0,0,489.825
50,2006-01-01 15:30:00,0.002,0.004,0,7.907,5.664,236.045,5.67,237.294,2682.352,1345.45698,1336.95888,34.604,33.167,18.202,0,0,416.63
50,2006-01-01 15:45:00,0.002,0.004,0,6.682,4.504,241.91,4.537,240.973,2182.717,1093.2945,1089.56264,32.83,31.261,18.15,0,0,339.695
50,2006-01-01 16:00:00,0.002,0.004,0,6.763,3.366,241.583,3.349,242.549,1625.467,812.2966,813.16838,30.524,28.62,18.008,0,0,258.853
50,2006-01-01 16:15:00,0.002,0.005,0,6.288,2.229,234.828,2.154,242.149,1044.914,521.58895,523.43161,26.127,24.796,17.803,0,0,179.147
50,2006-01-01 16:30:00,0.002,0.004,0,5.256,0.186,182.581,0.151,184.237,61.791,27.81979,33.96007,20.016,19.816,17.567,0,0,8.548
50,2006-01-01 16:45:00,0.002,0.005,0,4.895,0.076,145.291,0.04,145.764,16.751,5.83056,11.04212,18.996,18.721,17.263,0,0,-1.035
50,2006-01-01 17:00:00,0.002,0.006,0,4.703,0.012,127.125,0,128.772,1.589,0,1.5255,18.493,18.348,17.045,0,0,-6.378
50,2006-01-01 17:15:00,0.002,0.005,0,4.514,0.011,15.159,0,14.204,0.169,0,0.16675,17.671,17.634,16.838,0,0,-7.413
50,2006-01-01 17:30:00,0.002,0.004,0,3.896,0.011,1.015,0,0.243,0.011,0,0.01117,17.331,17.048,16.732,0,0,-7.78
50,2006-01-01 17:45:00,0.002,0.004,0,4.241,0.011,0.235,0,0.006,0.003,0,0.00259,16.846,16.802,16.537,0,0,-8.648
50,2006-01-01 18:00:00,0.002,0.004,0,4.267,0.012,0.173,0.001,0.008,0.002,0.00001,0.00208,16.283,16.314,16.337,0,0,-7.112
50,2006-01-01 18:15:00,0.002,0.004,0,4.145,0.011,0.17,0,0.008,0.002,0,0.00187,16.257,16.316,16.156,0,0,-8.982
50,2006-01-01 18:30:00,0.002,0.005,0,4.174,0.012,0.162,0,0.006,0.002,0,0.00194,15.803,15.901,16.008,0,0,-8.882
50,2006-01-01 18:45:00,0.002,0.004,0,3.785,0.012,0.157,0,0.006,0.002,0,0.00188,15.914,15.943,15.818,0,0,-8.682
50,2006-01-01 19:00:00,0.002,0.005,0,3.53,0.012,0.178,0.001,0.008,0.002,0.00001,0.00214,16.446,16.298,15.536,0,0,-7.179
50,2006-01-01 19:15:00,0.002,0.005,0,3.502,0.012,0.162,0,0.006,0.002,0,0.00194,16.023,16.158,15.237,0,0,-8.648
50,2006-01-01 19:30:00,0.002,0.004,0,3.261,0.012,0.145,0,0.007,0.002,0,0.00174,16.244,16.073,15.427,0,0,-9.884
50,2006-01-01 19:45:00,0.002,0.004,0,2.358,0.012,0.159,0,0.007,0.002,0,0.00191,16.176,16.125,15.074,0,0,-8.982
50,2006-01-01 20:00:00,0.002,0.004,0,3.077,0.011,0.137,0,0.009,0.002,0,0.00151,16.374,16.306,14.892,0,0,-7.914
50,2006-01-01 20:15:00,0.002,0.005,0,3.064,0.011,0.137,0,0.01,0.002,0,0.00151,16.355,16.298,14.882,0,0,-7.714
50,2006-01-01 20:30:00,0.002,0.005,0,3.196,0.011,0.137,0,0.007,0.002,0,0.00151,16.008,16.054,15.092,0,0,-8.348
50,2006-01-01 20:45:00,0.002,0.004,0,3.803,0.012,0.125,0,0.006,0.001,0,0.0015,15.606,15.735,15.419,0,0,-8.448
50,2006-01-01 21:00:00,0.002,0.004,0,3.673,0.012,0.124,0,0.007,0.001,0,0.00149,15.263,15.359,15.569,0,0,-9.183
50,2006-01-01 21:15:00,0.002,0.004,0,3.865,0.012,0.118,0,0.007,0.001,0,0.00142,15.095,15.167,15.624,0,0,-8.248
50,2006-01-01 21:30:00,0.002,0.005,0,3.907,0.012,0.125,0.001,0.008,0.001,0.00001,0.0015,15.084,15.24,15.497,0,0,-7.547
50,2006-01-01 21:45:00,0.002,0.005,0,4.117,0.012,0.114,0.001,0.007,0.001,0.00001,0.00137,14.851,15.115,15.473,0,0,-7.647
50,2006-01-01 22:00:00,0.002,0.005,0,4.145,0.012,0.119,0,0.007,0.001,0,0.00143,15.154,15.248,15.435,0,0,-8.548
50,2006-01-01 22:15:00,0.002,0.004,0,4.501,0.012,0.104,0,0.007,0.001,0,0.00125,14.89,15.089,15.429,0,0,-8.047
50,2006-01-01 22:30:00,0.002,0.004,0,4.947,0.012,0.103,0,0.007,0.001,0,0.00124,15.022,15.108,15.492,0,0,-8.014
50,2006-01-01 22:45:00,0.002,0.004,0,5.196,0.012,0.102,0,0.008,0.001,0,0.00122,15.11,15.266,15.432,0,0,-6.712
50,2006-01-01 23:00:00,0.002,0.004,0,5.492,0.012,0.102,0,0.007,0.001,0,0.00122,15.038,15.141,15.46,0,0,-7.847
50,2006-01-01 23:15:00,0.002,0.005,0,5.678,0.012,0.09,0,0.006,0.001,0,0.00108,14.628,14.887,15.536,0,0,-6.812
50,2006-01-01 23:30:00,0.002,0.004,0,5.243,0.012,0.054,0.001,0.006,0.001,0.00001,0.00065,15.136,15.256,15.73,0,0,-8.482
50,2006-01-01 23:45:00,0.002,0.004,0,3.767,0.012,0.039,0.001,0.007,0,0.00001,0.00047,15.294,15.128,15.917,0,0,-8.348
50,2006-01-02 00:00:00,0.002,0.004,0,3.105,0.012,0.028,0,0.007,0,0,0.00034,15.717,15.453,15.79,0,0,-8.982
50,2006-01-02 00:15:00,0.002,0.005,0,1.785,0.012,0.018,0,0.007,0,0,0.00022,15.722,15.598,15.333,0,0,-8.949
50,2006-01-02 00:30:00,0.002,0.004,0,2.034,0.012,0.018,0,0.008,0,0,0.00022,15.782,15.676,14.822,0,0,-9.784
50,2006-01-02 00:45:00,0.003,0.005,0,0.911,0.011,0.007,0,0.008,0,0,0.00008,15.686,15.748,14.272,0,0,-8.916
50,2006-01-02 01:00:00,0.002,0.005,0,0.996,0.012,0.006,0,0.008,0,0,0.00007,15.772,15.824,13.863,0,0,-8.648
50,2006-01-02 01:15:00,0.002,0.004,0,0.288,0.012,0.008,0,0.006,0,0,0.0001,15.863,15.873,13.518,0,0,-8.815
50,2006-01-02 01:30:00,0.002,0.004,0,0.472,0.012,0.008,0,0.006,0,0,0.0001,15.997,15.961,13.263,0,0,-7.58
50,2006-01-02 01:45:00,0.002,0.004,0,0.685,0.012,0.007,0,0.007,0,0,0.00008,15.951,15.966,13.287,0,0,-7.547
50,2006-01-02 02:00:00,0.002,0.005,0,0.065,0.012,0.006,0,0.008,0,0,0.00007,15.951,15.971,13.492,0,0,-8.482
50,2006-01-02 02:15:00,0.002,0.004,0,1.027,0.012,0.008,0,0.007,0,0,0.0001,15.782,15.821,13.754,0,0,-7.88
50,2006-01-02 02:30:00,0.002,0.004,0,-0.511,0.012,0.008,0,0.008,0,0,0.0001,15.634,15.665,13.632,0,0,-8.148
50,2006-01-02 02:45:00,0.002,0.004,0,0.765,0.011,0.006,0,0.006,0,0,0.00007,15.634,15.728,13.613,0,0,-7.179
50,2006-01-02 03:00:00,0.002,0.005,0,0.851,0.012,0.007,0,0.007,0,0,0.00008,15.852,15.824,13.351,0,0,-7.413
50,2006-01-02 03:15:00,0.002,0.004,0,0.301,0.011,0.006,0,0.006,0,0,0.00007,15.798,15.839,13.118,0,0,-7.847
50,2006-01-02 03:30:00,0.002,0.005,0,0.674,0.011,0.007,0.001,0.008,0,0.00001,0.00008,15.943,15.946,13.232,0,0,-7.446
50,2006-01-02 03:45:00,0.002,0.004,0,0.348,0.011,0.008,0,0.008,0,0,0.00009,16.023,15.946,13.066,0,0,-7.179
50,2006-01-02 04:00:00,0.002,0.004,0,0.239,0.011,0.006,0,0.006,0,0,0.00007,15.964,15.852,13.105,0,0,-8.482
50,2006-01-02 04:15:00,0.002,0.004,0,-0.335,0.011,0.007,0,0.008,0,0,0.00008,15.818,15.847,13.019,0,0,-8.648
50,2006-01-02 04:30:00,0.002,0.004,0,0.091,0.011,0.006,0,0.007,0,0,0.00007,15.85,15.839,13.012,0,0,-7.48
50,2006-01-02 04:45:00,0.002,0.004,0,0.166,0.011,0.007,0,0.007,0,0,0.00008,15.971,15.925,12.975,0,0,-7.279
50,2006-01-02 05:00:00,0.002,0.004,0,0.345,0.012,0.006,0,0.009,0,0,0.00007,15.821,15.852,13.04,0,0,-7.513
50,2006-01-02 05:15:00,0.002,0.004,0,-1.175,0.011,0.006,0.001,0.009,0,0.00001,0.00007,15.639,15.741,12.911,0,0,-8.081
50,2006-01-02 05:30:00,0.002,0.005,0,0.109,0.011,0.006,0,0.007,0,0,0.00007,15.842,15.824,12.794,0,0,-7.547
50,2006-01-02 05:45:00,0.002,0.004,0,1.414,0.012,0.006,0,0.009,0,0,0.00007,16.031,15.977,12.905,0,0,-6.211
50,2006-01-02 06:00:00,0.002,0.004,0,0.444,0.012,0.006,0,0.008,0,0,0.00007,15.961,15.956,12.991,0,0,-7.981
50,2006-01-02 06:15:00,0.002,0.005,0,0.685,0.011,0.006,0,0.007,0,0,0.00007,15.795,15.842,13.136,0,0,-7.58
50,2006-01-02 06:30:00,0.002,0.004,0,0.376,0.012,0.678,0,0.006,0.008,0,0.00814,15.997,15.956,13.082,0,0,-8.081
50,2006-01-02 06:45:00,0.002,0.005,0,-0.062,0.012,11.504,0,10.616,0.141,0,0.13805,15.917,15.938,12.905,0,0,-7.814
50,2006-01-02 07:00:00,0.002,0.004,0,1.37,0.015,113.33,0,112.597,1.715,0,1.69995,16.013,15.987,13.136,0,0,-5.777
50,2006-01-02 07:15:00,0.002,0.004,0,0.433,0.058,205.456,0.02,204.662,16.048,4.09324,11.91645,15.935,15.943,13.336,0,0,-1.937
50,2006-01-02 07:30:00,0.002,0.005,0,-0.438,1.683,267.668,1.703,269.599,907.821,459.1271,450.48524,16.298,16.283,13.066,0,0,153.836
50,2006-01-02 07:45:00,0.002,0.004,0,-0.195,4.054,249.869,4.028,253.687,2034.784,1021.85124,1012.96893,20.099,19.58,12.82,0,0,297.955
50,2006-01-02 08:00:00,0.002,0.005,0,1.217,6.271,248.081,6.296,249.329,3124.979,1569.77538,1555.71595,26.355,25.274,12.677,0,0,456.733
50,2006-01-02 08:15:00,0.002,0.005,0,2.112,4.218,221.615,3.719,256.264,1910.865,953.04582,934.77207,22.223,22.534,12.739,0,0,255.681
50,2006-01-02 08:30:00,0.002,0.004,0,3.39,8.708,242.552,8.602,246.158,4229.481,2117.45112,2112.14282,30.213,28.794,12.804,0,0,622.958
50,2006-01-02 08:45:00,0.002,0.005,0,5.302,9.729,231.148,9.601,234.786,4502.887,2254.18039,2248.83889,31.938,28.975,13.03,0,0,697.722
50,2006-01-02 09:00:00,0.002,0.005,0,6.309,10.68,225.604,10.516,229.373,4821.406,2412.08647,2409.45072,34.687,30.934,13.403,0,0,769.281
50,2006-01-02 09:15:00,0.002,0.005,0,7.113,11.786,217.916,11.362,227.824,5156.634,2588.53629,2568.35798,36.259,32.355,13.927,0,0,831.757
50,2006-01-02 09:30:00,0.002,0.004,0,8.099,12.324,217.536,11.935,226.632,5385.191,2704.85292,2680.91366,36.623,32.965,14.501,0,0,870.926
50,2006-01-02 09:45:00,0.002,0.004,0,8.514,12.955,212.12,12.565,221.434,5529.612,2782.31821,2748.0146,37.152,33.279,14.89,0,0,904.351
50,2006-01-02 10:00:00,0.002,0.004,0,8.838,13.27,215.252,13.181,219.268,5746.143,2890.17151,2856.39404,37.567,33.691,15.198,0,0,947.259
50,2006-01-02 10:15:00,0.002,0.005,0,8.68,13.673,213.267,13.771,214.687,5872.229,2956.45468,2915.99969,37.987,34.379,15.466,0,0,988.164
50,2006-01-02 10:30:00,0.002,0.005,0,8.226,14.119,208.853,14.141,211.41,5937.991,2989.54881,2948.79551,37.971,34.374,15.86,0,0,1012.173
50,2006-01-02 10:45:00,0.002,0.004,0,10.244,14.301,207.464,14.305,210.541,5978.532,3011.78901,2966.94266,38.161,34.687,16.156,0,0,1025.563
50,2006-01-02 11:00:00,0.002,0.004,0,11.115,14.542,204.207,14.504,207.686,5981.682,3012.27774,2969.57819,38.516,35.045,16.553,0,0,1032.408
50,2006-01-02 11:15:00,0.002,0.005,0,11.507,14.647,202.64,14.732,203.911,5971.846,3004.01685,2968.06808,38.602,34.861,16.848,0,0,1037.25
50,2006-01-02 11:30:00,0.002,0.004,0,12.07,14.047,205.784,13.989,209.468,5819.204,2930.24785,2890.64785,38.765,35.383,17.253,0,0,1007.465
50,2006-01-02 11:45:00,0.002,0.004,0,8.783,10.41,219.254,10.215,227.355,4604.213,2322.43133,2282.43414,38.122,34.441,17.497,0,0,729.712
50,2006-01-02 12:00:00,0.002,0.005,0,9.318,11.07,220.042,10.751,230.577,4916.295,2478.93333,2435.86494,37.673,34.205,17.52,0,0,776.727
50,2006-01-02 12:15:00,0.002,0.004,0,12.472,12.897,214.015,13.292,211.336,5568.986,2809.07811,2760.15146,38.438,34.721,17.626,0,0,931.231
50,2006-01-02 12:30:00,0.002,0.004,0,13.077,14.317,206.314,14.288,210.257,5957.808,3004.15202,2953.79754,39.027,35.357,17.842,0,0,1033.844
50,2006-01-02 12:45:00,0.002,0.004,0,14.441,10.72,204.228,10.453,214.54,4433.53,2242.58662,2189.32416,38.361,35.603,18.08,0,0,769.481
50,2006-01-02 13:00:00,0.002,0.005,0,15.463,13.339,211.385,13.393,214.503,5691.643,2872.83868,2819.66452,38.578,35.512,18.327,0,0,973.873
50,2006-01-02 13:15:00,0.002,0.004,0,16.073,13.195,214.118,13.185,217.788,5696.701,2871.53478,2825.28701,38.34,35.785,18.576,0,0,952.435
50,2006-01-02 13:30:00,0.002,0.004,0,17.479,12.508,216.417,12.45,219.51,5439.79,2732.8995,2706.94384,39.204,35.883,19.012,0,0,901.346
50,2006-01-02 13:45:00,0.002,0.005,0,17.121,11.743,222.363,11.813,222.859,5243.73,2632.63337,2611.20871,39.326,35.943,19.359,0,0,856.1
50,2006-01-02 14:00:00,0.002,0.004,0,17.429,11.147,221.439,11.08,224.664,4957.507,2489.27712,2468.38053,39.375,35.883,19.569,0,0,805.21
50,2006-01-02 14:15:00,0.002,0.004,0,17.087,10.43,223.54,10.353,226.87,4680.078,2348.78511,2331.5222,39.022,35.621,19.746,0,0,755.557
50,2006-01-02 14:30:00,0.002,0.004,0,16.755,9.794,221.865,9.631,227.5,4363.942,2191.0525,2172.94581,38.355,35.136,19.883,0,0,700.828
50,2006-01-02 14:45:00,0.002,0.005,0,16.77,8.798,227.886,8.782,229.823,4023.081,2018.30559,2004.94103,37.852,34.667,19.914,0,0,639.654
50,2006-01-02 15:00:00,0.002,0.004,0,16.669,7.901,228.555,7.894,230.19,3622.789,1817.11986,1805.81306,36.778,35.536,19.938,0,0,574.039
50,2006-01-02 15:15:00,0.002,0.005,0,16.623,6.844,230.443,6.841,232.158,3165.447,1588.19288,1577.15189,36.817,36.096,20.034,0,0,498.54
50,2006-01-02 15:30:00,0.002,0.005,0,16.54,5.777,230.766,5.756,233.586,2677.686,1344.52102,1333.13518,35.875,35.188,20.057,0,0,423.943
50,2006-01-02 15:45:00,0.002,0.004,0,16.109,4.655,232.296,4.636,234.512,2168.51,1087.19763,1081.33788,34.459,33.992,20.021,0,0,345.205
50,2006-01-02 16:00:00,0.002,0.004,0,15.842,3.488,232.294,3.479,232.988,1620.831,810.56525,810.24147,32.285,32.34,19.842,0,0,263.428
50,2006-01-02 16:15:00,0.002,0.004,0,14.846,0.434,210.506,0.365,222.456,172.727,81.19644,91.3596,24.488,25.248,19.958,0,0,29.719
50,2006-01-02 16:30:00,0.002,0.004,0,14.306,0.057,217.39,0.026,220.16,18.083,5.72416,12.39123,22.143,22.827,19.925,0,0,3.373
50,2006-01-02 16:45:00,0.002,0.005,0,13.769,0.061,123.406,0.029,126.45,10.992,3.66705,7.52777,21.468,21.873,19.933,0,0,-3.373
50,2006-01-02 17:00:00,0.002,0.004,0,13.271,0.008,113.719,0,115.01,0.993,0,0.90975,20.584,21.071,19.901,0,0,-7.179
50,2006-01-02 17:15:00,0.002,0.004,0,12.822,0.007,11.619,0,10.76,0.084,0,0.08133,19.847,20.389,19.728,0,0,-7.947
50,2006-01-02 17:30:00,0.002,0.004,0,12.301,0.008,0.84,0,0.106,0.006,0,0.00672,19.489,19.868,19.619,0,0,-8.248
50,2006-01-02 17:45:00,0.002,0.004,0,11.637,0.008,0.211,0,0.007,0.002,0,0.00169,19.24,19.525,19.401,0,0,-9.517
50,2006-01-02 18:00:00,0.002,0.004,0,10.493,0.008,0.209,0,0.007,0.002,0,0.00167,19.03,19.237,19.027,0,0,-8.715
50,2006-01-02 18:15:00,0.002,0.004,0,9.873,0.008,0.174,0,0.006,0.001,0,0.00139,18.866,19.074,18.773,0,0,-8.415
50,2006-01-02 18:30:00,0.002,0.004,0,9.769,0.008,0.131,0,0.008,0.001,0,0.00105,18.856,19.025,18.55,0,0,-8.982
50,2006-01-02 18:45:00,0.002,0.004,0,10.145,0.008,0.125,0,0.007,0.001,0,0.001,18.636,18.763,18.436,0,0,-6.745
50,2006-01-02 19:00:00,0.002,0.005,0,10.28,0.008,0.168,0,0.006,0.001,0,0.00134,18.428,18.599,18.438,0,0,-7.814
50,2006-01-02 19:15:00,0.002,0.004,0,10.254,0.008,0.209,0,0.009,0.002,0,0.00167,18.28,18.428,18.425,0,0,-7.213
50,2006-01-02 19:30:00,0.002,0.004,0,9.696,0.008,0.211,0,0.008,0.002,0,0.00169,17.637,17.938,18.187,0,0,-7.847
50,2006-01-02 19:45:00,0.002,0.004,0,11.834,0.008,0.256,0,0.007,0.002,0,0.00205,18.067,18.197,18.195,0,0,-6.545
