Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2007,1,1,0,0,0,0,0,-6.179083251953102,7.670434570312523,954.4051513671875,36.8238525390625,167.5893815326893,83.82389068603516,2.331057548522949
2007,1,1,0,30,0,0,0,-5.975958251953102,7.559686279296898,954.119140625,37.6823616027832,169.61164062304252,83.82389068603516,2.4155566692352295
2007,1,1,1,0,0,0,0,-5.775701904296852,7.448937988281273,953.8331909179688,38.551788330078125,167.80854457722964,91.16214752197266,2.5000557899475098
2007,1,1,1,30,0,0,0,-5.471960449218727,7.198968505859398,953.6251831054688,40.13174819946289,163.38646197631488,91.16214752197266,2.4558427333831787
2007,1,1,2,0,0,0,0,-5.174353027343727,6.949029541015648,953.4171752929688,41.75595474243164,157.87412891614642,88.67564392089844,2.4116296768188477
2007,1,1,2,30,0,0,0,-4.935308837890602,6.695428466796898,953.3314208984375,43.263999938964844,151.92144154683623,88.67564392089844,2.3585190773010254
2007,1,1,3,0,0,0,0,-4.700018310546852,6.441857910156273,953.2456665039062,44.813690185546875,145.77559017052647,80.71537017822266,2.305408239364624
2007,1,1,3,30,0,0,0,-4.539312744140602,6.261041259765648,953.1810302734375,45.928138732910156,139.5454027814492,80.71537017822266,2.2891898155212402
2007,1,1,4,0,0,0,0,-4.380285644531227,6.080224609375023,953.1163330078125,47.06435775756836,133.28814404115363,73.44559478759766,2.2729716300964355
2007,1,1,4,30,0,0,0,-4.273962402343727,5.966546630859398,953.165771484375,47.81595230102539,127.0397848150844,73.44559478759766,2.3007519245147705
2007,1,1,5,0,0,0,0,-4.168341064453102,5.852899169921898,953.2152099609375,48.57680892944336,120.82711509579036,69.9901351928711,2.3285322189331055
2007,1,1,5,30,0,0,0,-4.063909912109352,5.909448242187523,953.3229370117188,48.76797866821289,114.67335383818855,69.9901351928711,2.4226155281066895
2007,1,1,6,0,0,0,0,-3.9601806640624773,5.965966796875023,953.4306640625,48.957176208496094,108.60120090012656,71.96566009521484,2.5166988372802734
2007,1,1,6,30,0,0,0,-3.8571228027343523,5.992669677734398,953.5232543945312,49.24568557739258,102.6348396246637,71.96566009521484,2.645839214324951
2007,1,1,7,0,0,0,0,-3.7547363281249773,6.019372558593773,953.6158447265625,49.533042907714844,96.80153842026522,76.99842071533203,2.774979829788208
2007,1,1,7,30,0,0,0,-3.7391723632812273,6.534814453125023,953.8086547851562,47.86017608642578,91.13316045815803,76.99842071533203,2.782116174697876
2007,1,1,8,0,27,100,35,-3.7237304687499773,7.050225830078148,954.00146484375,46.25019073486328,85.66603873041706,80.5933609008789,2.789252519607544
2007,1,1,8,30,60,192,92,-3.6936401367187273,7.964654541015648,954.2931518554688,43.55031967163086,80.45025356001823,80.5933609008789,2.600902557373047
2007,1,1,9,0,51,643,211,-3.6640380859374773,8.879083251953148,954.5848388671875,41.02513122558594,75.53818926860447,82.6152114868164,2.4125523567199707
2007,1,1,9,30,63,776,316,-3.6342529296874773,10.128320312500023,954.5628662109375,37.807472229003906,70.99673789243565,82.6152114868164,2.107072591781616
2007,1,1,10,0,70,831,396,-3.6055053710937273,11.377526855468773,954.5408325195312,34.8682746887207,66.90438252235697,87.83350372314453,1.8015928268432617
2007,1,1,10,30,74,869,464,-3.6393798828124773,13.279687500000023,954.21875,30.6949462890625,63.35066375407169,87.83350372314453,1.4367413520812988
2007,1,1,11,0,78,896,520,-3.6758789062499773,15.181848144531273,953.8966064453125,27.065658569335938,60.43266839704064,94.07579040527344,1.071889877319336
2007,1,1,11,30,80,914,561,-3.8584655761718523,16.249047851562523,953.2388916015625,24.936325073242188,58.24756480632698,94.07579040527344,0.7118635177612305
2007,1,1,12,0,82,925,587,-4.043707275390602,17.316217041015648,952.5811767578125,22.982439041137695,56.88098626402761,107.71346282958984,0.3518372178077698
2007,1,1,12,30,82,929,596,-4.275030517578102,17.582604980468773,952.2261962890625,22.210113525390625,56.39313612726104,107.71346282958984,0.2799200415611267
2007,1,1,13,0,82,927,589,-4.509741210937477,17.848962402343773,951.8711547851562,21.458372116088867,56.806892431667904,196.2916259765625,0.20800288021564484
