Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2011,1,1,0,0,0,0,0,-12.182562255859352,-3.1779235839843523,959.5061645507812,49.82887268066406,167.58642577980623,56.43772506713867,3.219820976257324
2011,1,1,0,30,0,0,0,-12.146551513671852,-3.3194030761718523,959.5013427734375,50.502769470214844,169.60878570665167,56.43772506713867,3.247174024581909
2011,1,1,1,0,0,0,0,-12.110632324218727,-3.4609130859374773,959.4965209960938,51.186119079589844,167.8066014566487,62.23480224609375,3.274527072906494
2011,1,1,1,30,0,0,0,-12.099310302734352,-3.5706848144531023,959.7090454101562,51.65440368652344,163.3853297743401,62.23480224609375,3.2872793674468994
2011,1,1,2,0,0,0,0,-12.087957763671852,-3.6804565429687273,959.9215698242188,52.12732696533203,157.87344799437295,67.5832290649414,3.3000316619873047
2011,1,1,2,30,0,0,0,-12.123937988281227,-3.7871459960937273,959.9606323242188,52.39340591430664,151.92099573192553,67.5832290649414,3.3068180084228516
2011,1,1,3,0,0,0,0,-12.160009765624977,-3.8938354492187273,959.9996948242188,52.66073226928711,145.775261768428,71.29130554199219,3.3136041164398193
2011,1,1,3,30,0,0,0,-12.212225341796852,-3.9598754882812273,960.1939086914062,52.70026397705078,139.5451229522413,71.29130554199219,3.3566195964813232
2011,1,1,4,0,0,0,0,-12.264654541015602,-4.025885009765602,960.3881225585938,52.738807678222656,133.2878685509226,72.95594024658203,3.399635076522827
2011,1,1,4,30,0,0,0,-12.341345214843727,-4.066046142578102,960.47900390625,52.57258605957031,127.03948247075176,72.95594024658203,3.4819722175598145
2011,1,1,5,0,0,0,0,-12.418432617187477,-4.106207275390602,960.5698852539062,52.40485763549805,120.82676186719068,74.26531982421875,3.5643093585968018
2011,1,1,5,30,0,0,0,-12.521856689453102,-4.148504638671852,960.913330078125,52.13521194458008,114.67292963617001,74.26531982421875,3.6416573524475098
2011,1,1,6,0,0,0,0,-12.626135253906227,-4.190771484374977,961.2567138671875,51.8629264831543,108.60068767751252,75.47728729248047,3.719005584716797
2011,1,1,6,30,0,0,0,-12.746069335937477,-4.166510009765602,961.5762329101562,51.26980972290039,102.63422018413254,75.47728729248047,3.758701801300049
2011,1,1,7,0,0,0,0,-12.867102050781227,-4.142218017578102,961.895751953125,50.67827224731445,96.80079563787633,75.72872161865234,3.79839825630188
2011,1,1,7,30,0,0,0,-12.977087402343727,-3.2093261718749773,962.250732421875,46.845428466796875,91.13227679308675,75.72872161865234,3.666620969772339
2011,1,1,8,0,27,400,57,-13.088110351562477,-2.2764038085937273,962.6056518554688,43.321842193603516,85.6649221192226,73.2401123046875,3.534843683242798
2011,1,1,8,30,44,625,148,-13.186041259765602,-0.49164428710935226,963.1085205078125,37.705318450927734,80.44899765760589,73.2401123046875,3.280517101287842
2011,1,1,9,0,56,752,244,-13.285345458984352,1.2931152343750227,963.6113891601562,32.8759765625,75.53675021794865,73.03590393066406,3.026190757751465
2011,1,1,9,30,64,832,335,-14.236456298828102,3.1709838867187727,963.786865234375,26.616302490234375,70.99509043639496,73.03590393066406,2.9319419860839844
2011,1,1,10,0,70,885,418,-15.258093261718727,5.048822021484398,963.96240234375,21.453027725219727,66.90250874043213,80.44212341308594,2.837692975997925
2011,1,1,10,30,75,922,489,-15.523504638671852,6.121575927734398,963.8211059570312,19.483888626098633,63.34855089225809,80.44212341308594,2.5641565322875977
2011,1,1,11,0,78,948,546,-15.794287109374977,7.194329833984398,963.6798095703125,17.698013305664062,60.43031506834567,79.12088775634766,2.2906200885772705
2011,1,1,11,30,81,964,589,-15.823614501953102,7.941308593750023,963.218994140625,16.778043746948242,58.24498246952229,79.12088775634766,2.0334150791168213
2011,1,1,12,0,82,974,615,-15.853216552734352,8.688317871093773,962.7581787109375,15.910300254821777,56.87820057645228,72.27655029296875,1.7762101888656616
2011,1,1,12,30,83,977,624,-15.859838867187477,9.080010986328148,962.4075927734375,15.486678123474121,56.39018721554808,72.27655029296875,1.5993552207946777
2011,1,1,13,0,82,974,616,-15.866552734374977,9.471704101562523,962.0570678710938,15.075471878051758,56.803830020966736,60.073333740234375,1.4225001335144043
2011,1,1,13,30,81,965,591,-15.782476806640602,9.464715576171898,961.6846923828125,15.188118934631348,58.099690151844655,60.073333740234375,1.362795114517212
2011,1,1,14,0,79,948,550,-15.699011230468727,9.457727050781273,961.312255859375,15.300780296325684,60.22026299500124,47.79612350463867,1.303090214729309
2011,1,1,14,30,75,924,494,-15.530950927734352,8.992242431640648,961.2169189453125,16.00906753540039,63.081478444030736,47.79612350463867,1.3078231811523438
2011,1,1,15,0,71,888,424,-15.364965820312477,8.526757812500023,961.1215209960938,16.74884033203125,66.58662129827786,36.84540939331055,1.3125561475753784
2011,1,1,15,30,65,836,342,-13.292242431640602,7.370019531250023,961.1000366210938,21.471479415893555,70.63824253736442,36.84540939331055,1.3121905326843262
2011,1,1,16,0,56,759,251,-11.488134765624977,6.213250732421898,961.0785522460938,26.880037307739258,75.14598703118739,25.50061798095703,1.3118247985839844
2011,1,1,16,30,45,637,155,-11.231909179687477,4.689996337890648,961.108642578125,30.493179321289062,80.03038829332743,25.50061798095703,1.3658993244171143
2011,1,1,17,0,28,425,64,-10.980688476562477,3.1667114257812727,961.138671875,34.62203598022461,85.22362435482201,18.224838256835938,1.4199739694595337
2011,1,1,17,30,0,0,0,-11.259741210937477,2.7346130371093977,961.3989868164062,34.9128532409668,90.66743307312704,18.224838256835938,1.5232354402542114
2011,1,1,18,0,0,0,0,-11.544744873046852,2.3025146484375227,961.6593017578125,35.19124221801758,96.32560309537482,25.090866088867188,1.6264969110488892
2011,1,1,18,30,0,0,0,-10.489538574218727,1.9692626953125227,961.950927734375,39.19330596923828,102.14674096855242,25.090866088867188,1.6965057849884033
2011,1,1,19,0,0,0,0,-9.506475830078102,1.6360107421875227,962.2424926757812,43.373958587646484,108.10329464932173,37.83660888671875,1.766514778137207
2011,1,1,19,30,0,0,0,-9.137609863281227,1.3648925781250227,962.3453369140625,45.52250671386719,114.16763110147191,37.83660888671875,1.8693008422851562
2011,1,1,20,0,0,0,0,-8.777777099609352,1.0937744140625227,962.4481811523438,47.74138259887695,120.3153083982861,53.472312927246094,1.972086787223816
2011,1,1,20,30,0,0,0,-8.441748046874977,0.8658691406250227,962.606201171875,49.818424224853516,126.52347889891574,53.472312927246094,2.1473562717437744
2011,1,1,21,0,0,0,0,-8.113195800781227,0.6379638671875227,962.7642211914062,51.95347213745117,132.76891694781696,65.02732849121094,2.3226258754730225
2011,1,1,21,30,0,0,0,-7.713110351562477,0.41234741210939774,962.6828002929688,54.46939468383789,139.02505427299064,65.02732849121094,2.5539371967315674
2011,1,1,22,0,0,0,0,-7.323706054687477,0.18670043945314774,962.6013793945312,57.05601501464844,145.2566017302879,70.51548767089844,2.7852485179901123
2011,1,1,22,30,0,0,0,-7.196173095703102,-0.05463256835935226,962.4822998046875,58.63612365722656,151.40808127243085,70.51548767089844,3.0211029052734375
2011,1,1,23,0,0,0,0,-7.069769287109352,-0.29599609374997726,962.3631591796875,60.25639343261719,157.3755462422946,71.8800048828125,3.256957530975342
2011,1,1,23,30,0,0,0,-7.053076171874977,-0.5542358398437273,962.1087646484375,61.478363037109375,162.92662025600643,71.8800048828125,3.450145959854126
2011,1,2,0,0,0,0,0,-7.036444091796852,-0.8124755859374773,961.8543701171875,62.7274169921875,167.45819396653417,70.86839294433594,3.64333438873291
2011,1,2,0,30,0,0,0,-7.051855468749977,-1.0623840332031023,961.629638671875,63.80788803100586,169.5220071121076,70.86839294433594,3.7541351318359375
2011,1,2,1,0,0,0,0,-7.067297363281227,-1.3122924804687273,961.4049682617188,64.90928649902344,167.78675827063321,68.74369049072266,3.864935874938965
2011,1,2,1,30,0,0,0,-7.125494384765602,-1.5409912109374773,961.1346435546875,65.71281433105469,163.40864132376385,68.74369049072266,3.9323182106018066
2011,1,2,2,0,0,0,0,-7.183905029296852,-1.7696594238281023,960.8643798828125,66.5270004272461,157.91772484337076,65.23729705810547,3.9997003078460693
2011,1,2,2,30,0,0,0,-7.371832275390602,-1.9821533203124773,960.5601806640625,66.60480499267578,151.97550124536914,65.23729705810547,4.025585174560547
2011,1,2,3,0,0,0,0,-7.562109374999977,-2.1946166992187273,960.2559204101562,66.6706771850586,145.83472353013278,62.23759078979492,4.0514702796936035
2011,1,2,3,30,0,0,0,-7.932897949218727,-2.3490966796874773,960.0062255859375,65.52891540527344,139.60662965010647,62.23759078979492,4.040022850036621
2011,1,2,4,0,0,0,0,-8.313208007812477,-2.5035766601562273,959.7565307617188,64.35409545898438,133.34960359075134,60.52357482910156,4.0285749435424805
2011,1,2,4,30,0,0,0,-8.690954589843727,-2.5066589355468523,959.5964965820312,62.50294494628906,127.10017361524618,60.52357482910156,4.000647068023682
2011,1,2,5,0,0,0,0,-9.078680419921852,-2.5097412109374773,959.4364624023438,60.65180969238281,120.88541657623678,59.37884521484375,3.972719192504883
2011,1,2,5,30,0,0,0,-9.312414550781227,-2.4346984863281023,959.5104370117188,59.221534729003906,114.72869390353151,59.37884521484375,3.9505319595336914
2011,1,2,6,0,0,0,0,-9.550024414062477,-2.3596557617187273,959.5844116210938,57.80541229248047,108.65276240910318,59.83697509765625,3.9283447265625
2011,1,2,6,30,0,0,0,-9.622503662109352,-2.1930908203124773,959.493896484375,56.77402114868164,102.68180602666966,59.83697509765625,3.939835786819458
2011,1,2,7,0,0,0,0,-9.695318603515602,-2.0265563964843523,959.4034423828125,55.7603645324707,96.84305264018845,62.23445510864258,3.951326847076416
2011,1,2,7,30,0,0,0,-9.524999999999977,-0.8821777343749773,959.4364013671875,51.959228515625,91.16829260241,62.23445510864258,3.8646798133850098
2011,1,2,8,0,21,0,21,-9.357122802734352,0.26217041015627274,959.4693603515625,48.44544982910156,85.69370002294885,64.7556381225586,3.7780330181121826
2011,1,2,8,30,57,0,57,-8.970617675781227,2.1201416015625227,959.5069580078125,43.696964263916016,80.46939558273574,64.7556381225586,3.4867491722106934
2011,1,2,9,0,92,261,157,-8.595770263671852,3.9780822753906477,959.5444946289062,39.45332336425781,75.5475230827053,68.57479095458984,3.195465087890625
2011,1,2,9,30,63,818,330,-8.580206298828102,6.390100097656273,959.3988037109375,33.4028205871582,70.99488974971203,68.57479095458984,3.0544004440307617
2011,1,2,10,0,169,104,210,-8.567205810546852,8.802117919921898,959.2531127929688,28.365564346313477,66.88993200350474,80.44659423828125,2.9133355617523193
2011,1,2,10,30,74,908,482,-8.872595214843727,10.635278320312523,958.89599609375,24.49416732788086,63.32224520368908,80.44659423828125,2.8604650497436523
2011,1,2,11,0,78,933,539,-9.185522460937477,12.468408203125023,958.538818359375,21.17473793029785,60.38913938277071,93.8623046875,2.8075945377349854
