Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2008,1,1,0,0,0,0,0,-11.728460693359352,4.047662353515648,963.9283447265625,30.654664993286133,167.619722331979,51.56568145751953,5.707531452178955
2008,1,1,0,30,0,0,0,-11.984838867187477,3.8233886718750227,964.0748291015625,30.50798797607422,169.6312340850951,51.56568145751953,5.764657497406006
2008,1,1,1,0,0,0,0,-12.246099853515602,3.5991455078125227,964.2212524414062,30.349382400512695,167.81163778232488,52.43231964111328,5.821783542633057
2008,1,1,1,30,0,0,0,-12.501013183593727,3.3584228515625227,964.0490112304688,30.24170684814453,163.37923368006852,52.43231964111328,5.877623558044434
2008,1,1,2,0,0,0,0,-12.760656738281227,3.1177001953125227,963.8767700195312,30.122539520263672,157.86196209987497,52.12384796142578,5.9334635734558105
2008,1,1,2,30,0,0,0,-12.994787597656227,2.8774047851562727,963.563720703125,30.064496994018555,151.90688524768507,52.12384796142578,5.953902244567871
2008,1,1,3,0,0,0,0,-13.232855224609352,2.6371398925781477,963.2506713867188,29.99677085876465,145.7598839861411,52.00920486450195,5.974340438842773
2008,1,1,3,30,0,0,0,-13.415411376953102,2.3920227050781477,963.0440673828125,30.074682235717773,139.52922796820417,52.00920486450195,5.939836502075195
2008,1,1,4,0,0,0,0,-13.600408935546852,2.1468750000000227,962.8374633789062,30.14727020263672,133.271925028918,52.896305084228516,5.905332565307617
2008,1,1,4,30,0,0,0,-13.713751220703102,1.9080139160156477,963.1097412109375,30.383569717407227,127.02381914758284,52.896305084228516,5.830706596374512
2008,1,1,5,0,0,0,0,-13.828161621093727,1.6691528320312727,963.3819580078125,30.619834899902344,120.8116356240561,54.620933532714844,5.7560811042785645
2008,1,1,5,30,0,0,0,-13.953009033203102,1.4419494628906477,963.60302734375,30.80671501159668,114.65856183176234,54.620933532714844,5.6566972732543945
2008,1,1,6,0,0,0,0,-14.079077148437477,1.2147460937500227,963.8240966796875,30.99217987060547,108.58728568947839,57.12874221801758,5.557313442230225
2008,1,1,6,30,0,0,0,-13.997595214843727,1.0809875488281477,964.0219116210938,31.500329971313477,102.62199163294221,57.12874221801758,5.464119911193848
