Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2015,1,1,0,0,0,0,0,-14.615148925781227,-0.6483825683593523,953.7023315429688,79.34474182128906,167.5834651074175,280.0141906738281,1.914323091506958
2015,1,1,0,30,0,0,0,-15.671118164062477,-0.9665283203124773,953.8863525390625,78.32877349853516,169.6059243276395,280.0141906738281,1.8602962493896484
2015,1,1,1,0,0,0,0,-16.798498535156227,-1.2846740722656023,954.0703735351562,77.22564697265625,167.80465182799477,286.7723693847656,1.8062692880630493
2015,1,1,1,30,0,0,0,-17.17400207519529,-1.5094665527343523,954.2782592773438,77.00807189941406,163.38419203679925,286.7723693847656,1.6508667469024658
2015,1,1,2,0,0,0,0,-17.569708251953102,-1.7342895507812273,954.4861450195312,76.7640151977539,157.8727623178724,298.08544921875,1.4954640865325928
2015,1,1,2,30,0,0,0,-17.333502197265602,-1.8929199218749773,954.6116943359375,77.27501678466797,151.92054563601053,298.08544921875,1.2782789468765259
2015,1,1,3,0,0,0,0,-17.097937011718727,-2.0515502929687273,954.7371826171875,77.78854370117188,145.77492935173723,317.37579345703125,1.061093807220459
2015,1,1,3,30,0,0,0,-16.393469238281227,-2.1765808105468523,954.7354736328125,78.89501190185547,139.5448392430561,317.37579345703125,0.943529486656189
2015,1,1,4,0,0,0,0,-15.687811279296852,-2.3016418457031023,954.7338256835938,80.01626586914062,133.2875892281645,353.0627746582031,0.825965166091919
2015,1,1,4,30,0,0,0,-14.740942382812477,-2.3710083007812273,954.9559326171875,81.4114761352539,127.0391762801197,353.0627746582031,0.8073185682296753
