Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2012,1,1,0,0,0,0,0,-5.202459716796852,8.791223144531273,959.3787231445312,36.75840377807617,167.61680616322727,44.56477737426758,4.7265167236328125
2012,1,1,0,30,0,0,0,-5.400946044921852,8.479180908203148,959.278564453125,36.981815338134766,169.6284345445124,44.56477737426758,4.717635631561279
2012,1,1,1,0,0,0,0,-5.602209472656227,8.167169189453148,959.1783447265625,37.19970703125,167.80975158658518,45.31769943237305,4.708754539489746
2012,1,1,1,30,0,0,0,-5.870520019531227,7.959405517578148,959.22998046875,36.96624755859375,163.37814941575004,45.31769943237305,4.743466377258301
2012,1,1,2,0,0,0,0,-6.143896484374977,7.751672363281273,959.2816162109375,36.71916580200195,157.861322037908,47.242584228515625,4.7781782150268555
2012,1,1,2,30,0,0,0,-6.361578369140602,7.588189697265648,959.4666748046875,36.518131256103516,151.90647608071924,47.242584228515625,4.8015031814575195
2012,1,1,3,0,0,0,0,-6.582678222656227,7.424737548828148,959.6516723632812,36.308082580566406,145.75958988409886,49.84907150268555,4.824828147888184
2012,1,1,3,30,0,0,0,-6.685003662109352,7.295251464843773,959.7407836914062,36.344482421875,139.5289812474662,49.84907150268555,4.824878692626953
2012,1,1,4,0,0,0,0,-6.788122558593727,7.165795898437523,959.8298950195312,36.37879943847656,133.2716822072304,52.355262756347656,4.8249287605285645
2012,1,1,4,30,0,0,0,-6.793890380859352,7.078027343750023,960.0814208984375,36.581809997558594,127.02354955233017,52.355262756347656,4.82468318939209
2012,1,1,5,0,0,0,0,-6.799658203124977,6.990289306640648,960.3330078125,36.7859992980957,120.81131560922933,54.91725540161133,4.824438095092773
2012,1,1,5,30,0,0,0,-6.813665771484352,6.951318359375023,960.6070556640625,36.8447380065918,114.65817160970587,54.91725540161133,4.8121490478515625
2012,1,1,6,0,0,0,0,-6.827703857421852,6.912347412109398,960.8810424804688,36.90351867675781,108.58680746284033,57.69816207885742,4.799860000610352
2012,1,1,6,30,0,0,0,-6.881536865234352,6.992669677734398,961.3803100585938,36.54953384399414,102.62140842118913,57.69816207885742,4.788903713226318
2012,1,1,7,0,0,0,0,-6.935614013671852,7.073022460937523,961.8795776367188,36.19819259643555,96.78925366296004,61.183067321777344,4.777947425842285
2012,1,1,7,30,0,0,0,-6.822088623046852,8.252374267578148,962.3101196289062,33.69506072998047,91.1222243478283,61.183067321777344,4.693276405334473
2012,1,1,8,0,25,417,57,-6.710180664062477,9.431695556640648,962.7406616210938,31.384510040283203,85.65667913823486,63.97042465209961,4.608604907989502
2012,1,1,8,30,42,634,147,-6.469519042968727,11.511041259765648,963.0310668945312,27.83123779296875,80.44272567580443,63.97042465209961,4.337383270263672
2012,1,1,9,0,52,756,241,-6.235937499999977,13.590417480468773,963.3214721679688,24.721393585205078,75.53277760733322,66.66813659667969,4.066161155700684
2012,1,1,9,30,60,832,331,-5.864202880859352,16.130578613281273,963.2109375,21.59418487548828,70.99375620376415,66.66813659667969,3.802438497543335
2012,1,1,10,0,66,883,412,-5.508734130859352,18.670770263671898,963.1004638671875,18.89748191833496,66.90416284465016,72.71061706542969,3.5387158393859863
2012,1,1,10,30,70,917,482,-5.679693603515602,20.952264404296898,962.7020874023438,16.193126678466797,63.353534318718836,72.71061706542969,3.4555554389953613
2012,1,1,11,0,73,940,537,-5.857275390624977,23.233789062500023,962.3037109375,13.902151107788086,60.438920128773205,85.491455078125,3.3723952770233154
2012,1,1,11,30,75,954,578,-5.741735839843727,24.494134521484398,961.7479248046875,13.001322746276855,58.25740152306139,85.491455078125,3.368401288986206
2012,1,1,12,0,77,961,602,-5.629888916015602,25.754510498046898,961.192138671875,12.16396713256836,56.8944735778259,98.10467529296875,3.3644073009490967
2012,1,1,12,30,77,962,610,-5.156744384765602,26.208001708984398,960.804443359375,12.27449893951416,56.41016486740827,98.10467529296875,3.3435606956481934
2012,1,1,13,0,77,958,601,-4.699560546874977,26.661492919921898,960.416748046875,12.370481491088867,56.82717619048028,103.68673706054688,3.322714328765869
2012,1,1,13,30,75,948,576,-4.347448730468727,26.611810302734398,960.30078125,12.74006175994873,58.125926403698145,103.68673706054688,3.2550816535949707
2012,1,1,14,0,73,931,536,-4.003424072265602,26.562158203125023,960.1847534179688,13.11172103881836,60.24884131969519,103.29923248291016,3.187448740005493
2012,1,1,14,30,70,907,481,-3.4758666992187273,26.019952392578148,960.1488647460938,14.083271980285645,63.111854373424556,103.29923248291016,3.100346088409424
2012,1,1,15,0,66,872,412,-2.9654602050781023,25.477777099609398,960.1129760742188,15.106842041015625,66.61830657119658,99.85610961914062,3.0132434368133545
2012,1,1,15,30,60,822,332,-1.0531372070312273,23.838067626953148,960.1229858398438,19.18572998046875,70.67083105737689,99.85610961914062,2.9777181148529053
2012,1,1,16,0,53,746,244,0.6547790527343977,22.198388671875023,960.1329956054688,23.985563278198242,75.17916073687766,94.02580261230469,2.942192792892456
2012,1,1,16,30,42,628,150,0.37423095703127274,20.567926025390648,960.3267211914062,25.973628997802734,80.06391211745569,94.02580261230469,3.1580395698547363
2012,1,1,17,0,26,421,61,0.08406982421877274,18.937463378906273,960.5204467773438,28.140613555908203,85.25734272286687,88.561279296875,3.3738865852355957
2012,1,1,17,30,0,0,0,-0.16986694335935226,18.419152832031273,960.7109375,28.537141799926758,90.70158324061329,88.561279296875,3.6782078742980957
2012,1,1,18,0,0,0,0,-0.42865600585935226,17.900842285156273,960.9014892578125,28.93157958984375,96.35922572299542,85.21965026855469,3.982529401779175
2012,1,1,18,30,0,0,0,-0.5501464843749773,17.449639892578148,961.0946044921875,29.50391387939453,102.18025963547089,85.21965026855469,4.245787143707275
2012,1,1,19,0,0,0,0,-0.6729492187499773,16.998437500000023,961.2877197265625,30.087366104125977,108.13668066337323,82.51907348632812,4.509044647216797
2012,1,1,19,30,0,0,0,-0.7936462402343523,16.540521240234398,961.6024780273438,30.70294189453125,114.20087642011204,82.51907348632812,4.717926979064941
2012,1,1,20,0,0,0,0,-0.9156860351562273,16.082574462890648,961.917236328125,31.331050872802734,120.3484236059894,79.82322692871094,4.926809787750244
2012,1,1,20,30,0,0,0,-1.0404418945312273,15.612420654296898,962.1972045898438,31.993663787841797,126.55649319949305,79.82322692871094,5.043574333190918
2012,1,1,21,0,0,0,0,-1.1666015624999773,15.142236328125023,962.4771728515625,32.67027282714844,132.80188018858877,78.0667724609375,5.160338401794434
2012,1,1,21,30,0,0,0,-1.2512268066406023,14.676568603515648,962.6702880859375,33.45646667480469,139.05804089731376,78.0667724609375,5.191088676452637
2012,1,1,22,0,0,0,0,-1.3366455078124773,14.210900878906273,962.8634643554688,34.26325225830078,145.28971525595318,77.20472717285156,5.22183895111084
2012,1,1,22,30,0,0,0,-1.4145874023437273,13.788018798828148,962.8828125,35.014869689941406,151.44145118039293,77.20472717285156,5.205327987670898
2012,1,1,23,0,0,0,0,-1.4931396484374773,13.365136718750023,962.902099609375,35.78451919555664,157.4092762853332,76.82691955566406,5.188817501068115
2012,1,1,23,30,0,0,0,-1.5797790527343523,12.993463134765648,962.8853759765625,36.43039321899414,162.96047871678002,76.82691955566406,5.165210247039795
2012,1,2,0,0,0,0,0,-1.6670898437499773,12.621789550781273,962.8685913085938,37.08863067626953,167.49004612820488,76.87619018554688,5.141602993011475
2012,1,2,0,30,0,0,0,-1.7542785644531023,12.306939697265648,962.8611450195312,37.62078094482422,169.54374846816785,76.87619018554688,5.127544403076172
2012,1,2,1,0,0,0,0,-1.8420776367187273,11.992059326171898,962.8536987304688,38.16069793701172,167.7919945030922,77.17399597167969,5.113485336303711
2012,1,2,1,30,0,0,0,-1.8714660644531023,11.775079345703148,962.8193359375,38.62667465209961,163.40314602914225,77.17399597167969,5.051429748535156
2012,1,2,2,0,0,0,0,-1.9009765624999773,11.558099365234398,962.7849731445312,39.0989875793457,157.90699569443458,77.55171203613281,4.989373683929443
2012,1,2,2,30,0,0,0,-1.8960327148437273,11.458703613281273,962.678466796875,39.37107467651367,151.96221317750678,77.55171203613281,4.966334342956543
2012,1,2,3,0,0,0,0,-1.8911193847656023,11.359307861328148,962.5719604492188,39.645225524902344,145.82019239680378,77.12342071533203,4.943294525146484
2012,1,2,3,30,0,0,0,-1.9003662109374773,11.329064941406273,962.5233154296875,39.69757080078125,139.59158230949078,77.12342071533203,4.956761360168457
2012,1,2,4,0,0,0,0,-1.9096435546874773,11.298791503906273,962.4747314453125,39.75007247924805,133.3344934387359,76.47957611083984,4.9702277183532715
2012,1,2,4,30,0,0,0,-1.9185852050781023,11.256707763671898,962.4439086914062,39.83479690551758,127.08531792422933,76.47957611083984,4.990792274475098
2012,1,2,5,0,0,0,0,-1.9275268554687273,11.214624023437523,962.4130859375,39.919715881347656,120.8710625779868,76.67211151123047,5.011356830596924
2012,1,2,5,30,0,0,0,-1.9528259277343523,11.162255859375023,962.553955078125,39.98383331298828,114.71505403589217,76.67211151123047,5.029581069946289
2012,1,2,6,0,0,0,0,-1.9782165527343523,11.109887695312523,962.6948852539062,40.04793167114258,108.64003518307845,77.50814819335938,5.047805309295654
2012,1,2,6,30,0,0,0,-2.0179199218749773,11.116021728515648,962.9053344726562,39.91465759277344,102.670189777652,77.50814819335938,5.070862770080566
2012,1,2,7,0,0,0,0,-2.0577148437499773,11.122125244140648,963.1157836914062,39.78152847290039,96.83275556497965,78.46515655517578,5.093920707702637
2012,1,2,7,30,0,0,0,-2.0702270507812273,11.990289306640648,963.6697998046875,37.528778076171875,91.15954065714931,78.46515655517578,5.055140495300293
2012,1,2,8,0,25,381,53,-2.0832275390624773,12.858422851562523,964.2237548828125,35.41615295410156,85.68681426704,78.87115478515625,5.016360759735107
2012,1,2,8,30,41,597,140,-2.0166992187499773,14.409722900390648,964.5479125976562,32.175621032714844,80.46454659406461,78.87115478515625,4.816774845123291
2012,1,2,9,0,52,720,231,-1.9524291992187273,15.961022949218773,964.8720703125,29.26199722290039,75.54504298988631,80.27084350585938,4.617188930511475
2012,1,2,9,30,59,799,320,-2.3702453613281023,17.939996337890648,964.9769287109375,25.028886795043945,70.99511843749963,80.27084350585938,4.6156511306762695
2012,1,2,10,0,65,851,399,-2.8017333984374773,19.918939208984398,965.0818481445312,21.42462921142578,66.8932186108924,85.80836486816406,4.6141133308410645
2012,1,2,10,30,69,888,468,-3.0056213378906023,21.387872314453148,964.54736328125,19.27680015563965,63.3289253062338,85.80836486816406,4.613166332244873
2012,1,2,11,0,73,913,524,-3.2138122558593523,22.856774902343773,964.0128173828125,17.355710983276367,60.39949493987759,92.3801040649414,4.612219333648682
2012,1,2,11,30,75,930,565,-3.1672729492187273,23.819787597656273,963.3123779296875,16.432323455810547,58.202428253025055,92.3801040649414,4.497725486755371
2012,1,2,12,0,76,940,591,-3.1224121093749773,24.782800292968773,962.6119995117188,15.562638282775879,56.8238562352801,97.38329315185547,4.3832316398620605
2012,1,2,12,30,77,944,601,-3.0758422851562273,25.348199462890648,962.14501953125,15.099212646484375,56.32458493685137,97.38329315185547,4.247557640075684
2012,1,2,13,0,76,942,594,-3.0300659179687273,25.913629150390648,961.6781005859375,14.650779724121094,56.72807609834408,101.11164855957031,4.111884117126465
2012,1,2,13,30,75,934,570,-3.0533813476562273,26.041467285156273,961.4549560546875,14.515145301818848,58.015317282086045,101.11164855957031,3.9893102645874023
2012,1,2,14,0,73,919,531,-3.0767578124999773,26.169335937500023,961.2318725585938,14.380794525146484,60.12900071544058,104.3111801147461,3.8667361736297607
2012,1,2,14,30,70,896,477,-3.0014709472656023,25.810876464843773,961.036376953125,14.77159595489502,62.98502632619514,104.3111801147461,3.7103028297424316
2012,1,2,15,0,66,862,410,-2.9267028808593523,25.452416992187523,960.8409423828125,15.173274040222168,66.4864889533567,107.1911392211914,3.5538697242736816
2012,1,2,15,30,60,813,331,-1.4953979492187273,24.011346435546898,960.9055786132812,18.381427764892578,70.53567401058754,107.1911392211914,3.3532791137695312
2012,1,2,16,0,53,739,243,-0.18179931640622726,22.570275878906273,960.97021484375,22.071531295776367,75.04195363935911,106.24087524414062,3.1526882648468018
2012,1,2,16,30,42,622,151,0.04992065429689774,20.932244873046898,961.0224609375,24.808303833007812,79.92562189004677,106.24087524414062,3.1557881832122803
2012,1,2,17,0,27,420,63,0.27626953125002274,19.294183349609398,961.0747680664062,27.907546997070312,85.11868238566986,101.25595092773438,3.158888101577759
2012,1,2,17,30,0,0,0,0.0019470214843977374,18.738854980468773,961.2847290039062,28.32274055480957,90.56201228768315,101.25595092773438,3.2699296474456787
2012,1,2,18,0,0,0,0,-0.27808227539060226,18.183526611328148,961.4946899414062,28.735116958618164,96.22102919460713,96.3612289428711,3.3809711933135986
2012,1,2,18,30,0,0,0,-0.5285095214843523,17.702172851562523,961.749267578125,29.083515167236328,102.04266450814204,96.3612289428711,3.534910202026367
2012,1,2,19,0,0,0,0,-0.7836975097656023,17.220849609375023,962.0037841796875,29.428077697753906,107.99977890849743,92.95744323730469,3.6888489723205566
2012,1,2,19,30,0,0,0,-0.9806274414062273,16.695123291015648,962.2091064453125,29.99036407470703,114.06467562133675,92.95744323730469,3.8823654651641846
2012,1,2,20,0,0,0,0,-1.1807006835937273,16.169366455078148,962.4144897460938,30.5599308013916,120.21285412820563,92.66361999511719,4.0758819580078125
2012,1,2,20,30,0,0,0,-1.3205932617187273,15.550469970703148,962.431884765625,31.468582153320312,126.42140654958096,92.66361999511719,4.24852180480957
2012,1,2,21,0,0,0,0,-1.4622863769531023,14.931573486328148,962.4492797851562,32.40577697753906,132.66703810964466,93.83856964111328,4.421161651611328
2012,1,2,21,30,0,0,0,-1.5690368652343523,14.323358154296898,962.5255126953125,33.43960189819336,138.92309479194108,93.83856964111328,4.552303314208984
2012,1,2,22,0,0,0,0,-1.6769165039062273,13.715112304687523,962.6016845703125,34.50967788696289,145.15417986981643,94.5309066772461,4.683445453643799
2012,1,2,22,30,0,0,0,-1.8020690917968523,13.175866699218773,962.599853515625,35.415401458740234,151.3047015277813,94.5309066772461,4.772275924682617
2012,1,2,23,0,0,0,0,-1.9285644531249773,12.636621093750023,962.5980224609375,36.34632110595703,157.2707249419931,93.92593383789062,4.8611063957214355
2012,1,2,23,30,0,0,0,-2.0750488281249773,12.134667968750023,962.3966064453125,37.16059494018555,162.8207639512201,93.92593383789062,4.895615577697754
2012,1,3,0,0,0,0,0,-2.2231506347656023,11.632684326171898,962.1951904296875,37.99305725097656,167.35729276050466,92.23478698730469,4.9301252365112305
2012,1,3,0,30,0,0,0,-2.3623107910156023,11.188531494140648,962.1671142578125,38.72572326660156,169.45050645325654,92.23478698730469,4.922515392303467
2012,1,3,1,0,0,0,0,-2.5029663085937273,10.744348144531273,962.1390380859375,39.47185134887695,167.76562040307851,89.85685729980469,4.914905548095703
2012,1,3,1,30,0,0,0,-2.5581726074218523,10.373956298828148,962.1116943359375,40.292633056640625,163.42113919599262,89.85685729980469,4.904949188232422
2012,1,3,2,0,0,0,0,-2.6137145996093523,10.003533935546898,962.0844116210938,41.132537841796875,157.94684959554263,86.0515365600586,4.894992828369141
