Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,313903,-,-,-,33.41,-111.9,-7,366,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2009,1,1,0,0,0,0,0,-5.497320556640602,10.406335449218773,953.832763671875,32.25308609008789,167.52458269149076,30.912601470947266,1.4148530960083008
2009,1,1,0,30,0,0,0,-4.762823486328102,10.211511230468773,953.6434326171875,34.54292297363281,169.5679544089741,30.912601470947266,1.465926170349121
2009,1,1,1,0,0,0,0,-4.062719726562477,10.016687011718773,953.4540405273438,36.88821029663086,167.79878502283884,44.055145263671875,1.516999363899231
2009,1,1,1,30,0,0,0,-4.779150390624977,9.794335937500023,953.47705078125,35.47682189941406,163.39847207092754,44.055145263671875,1.4856736660003662
2009,1,1,2,0,0,0,0,-5.531835937499977,9.572015380859398,953.5001220703125,34.01545333862305,157.89669208160836,63.34972381591797,1.454348087310791
2009,1,1,2,30,0,0,0,-4.603369140624977,9.301385498046898,953.5872802734375,37.159889221191406,151.94914715567967,63.34972381591797,1.4348864555358887
2009,1,1,3,0,0,0,0,-3.7285217285156023,9.030786132812523,953.6743774414062,40.41209030151367,145.80578328426822,77.19448852539062,1.4154248237609863
2009,1,1,3,30,0,0,0,-4.367773437499977,8.752038574218773,953.696533203125,39.25190734863281,139.57661738626155,77.19448852539062,1.4224841594696045
2009,1,1,4,0,0,0,0,-5.035681152343727,8.473291015625023,953.71875,38.034278869628906,133.31946503087372,77.6825942993164,1.4295436143875122
2009,1,1,4,30,0,0,0,-4.342199707031227,8.221551513671898,953.94140625,40.76565933227539,127.0705709092955,77.6825942993164,1.4890060424804688
2009,1,1,5,0,0,0,0,-3.6787780761718523,7.969812011718773,954.1640625,43.58346939086914,120.8568656184045,75.56436920166016,1.5484685897827148
2009,1,1,5,30,0,0,0,-4.171972656249977,7.768151855468773,954.647216796875,42.582740783691406,114.70163765118335,75.56436920166016,1.6391918659210205
2009,1,1,6,0,0,0,0,-4.682531738281227,7.566491699218773,955.1304321289062,41.54515838623047,108.6276142900574,77.38147735595703,1.7299151420593262
2009,1,1,6,30,0,0,0,-4.029852294921852,7.504815673828148,955.4102172851562,43.81877899169922,102.65897850112447,77.38147735595703,1.8048957586288452
