Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,431499,-,-,-,35.05,-106.62,-7,1558,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2008,1,1,0,0,0,0,0,-9.099798583984352,48.47687911987305,167.81014320141435,2.8932437896728516
2008,1,1,0,30,0,0,0,-9.458563232421852,49.45503616333008,167.2054048332504,2.7571616172790527
2008,1,1,1,0,0,0,0,-9.817327880859352,50.45354461669922,163.7512939247228,2.621079444885254
2008,1,1,1,30,0,0,0,-10.142736816406227,51.331878662109375,158.8071514150431,2.4707353115081787
2008,1,1,2,0,0,0,0,-10.468145751953102,52.225242614746094,153.19943628106194,2.3203911781311035
2008,1,1,2,30,0,0,0,-10.762915039062477,53.136497497558594,147.28542295947054,2.18057918548584
2008,1,1,3,0,0,0,0,-11.057684326171852,54.064762115478516,141.22577637821547,2.040766954421997
2008,1,1,3,30,0,0,0,-11.290869140624977,54.5938835144043,135.10295373071193,1.9354040622711182
2008,1,1,4,0,0,0,0,-11.524053955078102,55.125789642333984,128.966090933754,1.8300411701202393
2008,1,1,4,30,0,0,0,-11.701605224609352,55.264801025390625,122.84930443074111,1.7841168642044067
2008,1,1,5,0,0,0,0,-11.879156494140602,55.39748001098633,116.78004443825884,1.7381925582885742
2008,1,1,5,30,0,0,0,-12.004187011718727,55.19211196899414,110.78343352601861,1.7405705451965332
2008,1,1,6,0,0,0,0,-12.129187011718727,54.97697448730469,104.88489049126905,1.7429486513137817
2008,1,1,6,30,0,0,0,-11.949224853515602,53.48749923706055,99.11201911220374,1.7609748840332031
2008,1,1,7,0,0,0,0,-11.769232177734352,52.03050231933594,93.49621684203466,1.779001235961914
2008,1,1,7,30,16,318,27,-10.450170898437477,47.92205810546875,88.0716710390247,1.7138633728027344
2008,1,1,8,0,34,632,112,-9.131109619140602,44.16759490966797,82.88863566919721,1.6487256288528442
2008,1,1,8,30,45,786,209,-7.256445312499977,36.41667556762695,77.99411727029748,1.5481770038604736
2008,1,1,9,0,53,876,303,-5.381781005859352,30.024200439453125,73.45095935919844,1.447628378868103
2008,1,1,9,30,59,934,389,-3.6797851562499773,25.291872024536133,69.33192964292532,1.37282395362854
2008,1,1,10,0,63,974,464,-1.9777893066406023,21.302383422851562,65.71980258260581,1.2980194091796875
2008,1,1,10,30,66,1000,525,-0.8000244140624773,19.390214920043945,62.704664539246494,1.156999111175537
2008,1,1,11,0,69,1017,572,0.37774047851564774,17.663101196289062,60.37792540465607,1.0159789323806763
2008,1,1,11,30,70,1027,602,1.1177001953125227,16.84980010986328,58.82272924498828,0.8982577323913574
2008,1,1,12,0,71,1030,616,1.8576599121093977,16.078147888183594,58.10196098185595,0.7805365324020386
2008,1,1,12,30,71,1028,612,2.1100708007812727,15.944604873657227,58.24700824951105,0.6967528462409973
2008,1,1,13,0,70,1020,592,2.3624816894531477,15.811128616333008,59.2514389142215,0.612969160079956
2008,1,1,13,30,68,1006,555,2.1612487792968977,16.029674530029297,61.07233482677836,0.6772241592407227
2008,1,1,14,0,65,984,502,1.9600158691406477,16.25160026550293,63.638685706009014,0.7414790987968445
2008,1,1,14,30,62,952,436,1.3282714843750227,16.799890518188477,66.8633298359842,0.8572111129760742
2008,1,1,15,0,57,907,357,0.6965270996093977,17.367931365966797,70.65440481452681,0.972943127155304
2008,1,1,15,30,50,838,269,-0.5128540039062273,22.739013671875,74.92377198449607,1.0849095582962036
2008,1,1,16,0,41,731,174,-1.7222351074218523,28.97956657409668,79.59183279035207,1.196876049041748
2008,1,1,16,30,28,541,79,-2.3445495605468523,28.452857971191406,84.58929528544625,1.3451060056686401
2008,1,1,17,0,0,0,0,-2.9668640136718523,27.817989349365234,89.85579862385588,1.4933359622955322
2008,1,1,17,30,0,0,0,-2.9904846191406023,28.182756423950195,95.35095783162322,1.654097557067871
2008,1,1,18,0,0,0,0,-3.0141052246093523,28.548860549926758,101.02295215396019,1.8148590326309204
2008,1,1,18,30,0,0,0,-3.0911926269531023,28.69156265258789,106.84094061173144,1.946528673171997
2008,1,1,19,0,0,0,0,-3.1683105468749773,28.835126876831055,112.77492152493949,2.078198194503784
2008,1,1,19,30,0,0,0,-3.5195373535156023,30.039644241333008,118.79814606445268,2.1306967735290527
2008,1,1,20,0,0,0,0,-3.8707641601562273,31.290393829345703,124.88543851652403,2.1831953525543213
2008,1,1,20,30,0,0,0,-4.265478515624977,31.093778610229492,131.01111192653698,2.21671724319458
2008,1,1,21,0,0,0,0,-4.660223388671852,30.859968185424805,137.14588919417878,2.250239372253418
2008,1,1,21,30,0,0,0,-5.013769531249977,32.26932144165039,143.2515259220874,2.3090615272521973
2008,1,1,22,0,0,0,0,-5.367315673828102,33.73505401611328,149.2699803951518,2.3678834438323975
2008,1,1,22,30,0,0,0,-5.704718017578102,36.16938018798828,155.09876184161214,2.464045763015747
2008,1,1,23,0,0,0,0,-6.042120361328102,38.71038055419922,160.52870017410925,2.5602080821990967
2008,1,1,23,30,0,0,0,-6.370672607421852,40.83034896850586,165.08157893762717,2.671731472015381
2008,1,2,0,0,0,0,0,-6.699194335937477,43.03594207763672,167.71116494728392,2.783255100250244
2008,1,2,0,30,0,0,0,-7.000738525390602,45.38479995727539,167.16259804878433,2.868040084838867
2008,1,2,1,0,0,0,0,-7.302282714843727,47.823368072509766,163.75631820568967,2.9528253078460693
2008,1,2,1,30,0,0,0,-7.489324951171852,49.64993667602539,158.83907059981314,2.9946236610412598
2008,1,2,2,0,0,0,0,-7.676367187499977,51.52077102661133,153.24539113916802,3.03642201423645
2008,1,2,2,30,0,0,0,-7.756842041015602,52.50170135498047,147.33868647677565,3.047408103942871
2008,1,2,3,0,0,0,0,-7.837286376953102,53.49271774291992,141.28261835092286,3.058393955230713
2008,1,2,3,30,0,0,0,-7.752386474609352,53.54467010498047,135.16109126391746,3.048245906829834
2008,1,2,4,0,0,0,0,-7.667456054687477,53.59367752075195,129.02397552890216,3.038097620010376
2008,1,2,4,30,0,0,0,-7.479528808593727,53.11009216308594,122.90577475178418,3.021322727203369
2008,1,2,5,0,0,0,0,-7.291601562499977,52.63050842285156,116.83414270731055,3.004547595977783
2008,1,2,5,30,0,0,0,-7.113256835937477,52.11750411987305,110.83429941624549,2.9819931983947754
2008,1,2,6,0,0,0,0,-6.934942626953102,51.60984802246094,104.93169382955008,2.9594385623931885
2008,1,2,6,30,0,0,0,-6.590368652343727,50.76620101928711,99.15391308781982,2.9139914512634277
2008,1,2,7,0,0,0,0,-6.245825195312477,49.93520736694336,93.5323029697521,2.868544578552246
2008,1,2,7,30,20,0,20,-5.325170898437477,47.659515380859375,88.10100668802225,2.6853795051574707
2008,1,2,8,0,40,353,84,-4.404547119140602,45.487091064453125,82.9100950958291,2.5022146701812744
2008,1,2,8,30,60,469,158,-2.9989074707031023,40.9593505859375,78.00653228721127,2.4132208824157715
2008,1,2,9,0,82,518,230,-1.5932678222656023,36.92622375488281,73.45306181531303,2.3242268562316895
2008,1,2,9,30,99,581,304,-0.31369628906247726,33.2010612487793,69.3223969058846,2.402070999145508
2008,1,2,10,0,116,599,363,0.9658752441406477,29.87548065185547,65.69734112616922,2.4799153804779053
2008,1,2,10,30,174,448,380,1.7672058105468977,28.50641632080078,62.66814416928392,2.452582836151123
