Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1241339,-,-,-,41.05,-73.7,-5,119,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2008,1,1,0,0,0,0,0,-0.5155090332031023,89.53150177001953,161.99593270160955,0.8120041489601135
2008,1,1,0,30,0,0,0,-0.48724975585935226,89.42681121826172,160.78568594755959,0.9169982671737671
2008,1,1,1,0,0,0,0,-0.45899047851560226,89.3221664428711,157.7898222121409,1.0219924449920654
2008,1,1,1,30,0,0,0,-0.39792480468747726,90.5108642578125,153.62142844280157,1.1086771488189697
2008,1,1,2,0,0,0,0,-0.33688964843747726,91.68663024902344,148.76293027432885,1.195361852645874
2008,1,1,2,30,0,0,0,-0.12573852539060226,92.89925384521484,143.50937514562344,1.2773480415344238
2008,1,1,3,0,0,0,0,0.08538208007814774,94.05389404296875,138.0326962560114,1.3593343496322632
2008,1,1,3,30,0,0,0,0.5247131347656477,94.12351989746094,132.43697295053988,1.4622375965118408
2008,1,1,4,0,0,0,0,0.9640747070312727,94.10374450683594,126.79014635711755,1.565140724182129
2008,1,1,4,30,0,0,0,1.3357177734375227,94.40191650390625,121.14094526621189,1.6436885595321655
2008,1,1,5,0,0,0,0,1.7073608398437727,94.62276458740234,115.5281009750592,1.7222363948822021
2008,1,1,5,30,0,0,0,1.9348083496093977,95.25406646728516,109.98567006556738,1.7787874937057495
