Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1241339,-,-,-,41.05,-73.7,-5,119,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2014,1,1,0,0,0,0,0,-4.887030029296852,55.042964935302734,161.95304126481585,1.2578864097595215
2014,1,1,0,30,0,0,0,-5.057714843749977,55.320011138916016,160.76161557180495,1.2230892181396484
2014,1,1,1,0,0,0,0,-5.228430175781227,55.595767974853516,157.78214034752574,1.188292145729065
2014,1,1,1,30,0,0,0,-5.324285888671852,56.60920715332031,153.62526962082572,1.146148681640625
2014,1,1,2,0,0,0,0,-5.420141601562477,57.63520431518555,148.77416568135772,1.1040050983428955
2014,1,1,2,30,0,0,0,-5.481115722656227,58.93247604370117,143.52515230898538,1.0635883808135986
2014,1,1,3,0,0,0,0,-5.542089843749977,60.240997314453125,138.05110843534655,1.0231716632843018
2014,1,1,3,30,0,0,0,-5.571966552734352,61.0745964050293,132.45670745338703,0.9950317144393921
2014,1,1,4,0,0,0,0,-5.601873779296852,61.91216278076172,126.81024947721085,0.9668917655944824
2014,1,1,4,30,0,0,0,-5.633428955078102,63.15829849243164,121.16067840267979,0.9610507488250732
2014,1,1,5,0,0,0,0,-5.664984130859352,64.41080474853516,115.54685251410379,0.9552097320556641
2014,1,1,5,30,0,0,0,-5.743414306640602,66.14666748046875,110.0028996925572,0.943845272064209
2014,1,1,6,0,0,0,0,-5.821874999999977,67.9024658203125,104.56158184678378,0.9324807524681091
2014,1,1,6,30,0,0,0,-5.806890869140602,69.29219055175781,99.25663526377522,0.9163486957550049
2014,1,1,7,0,0,0,0,-5.791937255859352,70.67945098876953,94.12457568589335,0.9002166986465454
