Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2006,1,1,0,0,0,0,0,0,0,0,6,-5.745031738281227,1.9627929687500227,733.1175537109375,56.67094421386719,163.25252954974496,10.28104019165039,265.10711669921875,5.924567222595215,0
2006,1,1,0,30,0,0,0,0,0,0,6,-5.677282714843727,2.0547729492187727,732.82666015625,56.59107971191406,162.40273860069465,10.124950408935547,265.10711669921875,5.969195365905762,0
2006,1,1,1,0,0,0,0,0,0,0,6,-5.609930419921852,2.1467529296875227,732.5357666015625,56.509822845458984,159.52060070540676,9.968860626220703,266.4566650390625,6.01382303237915,0
2006,1,1,1,30,0,0,0,0,0,0,6,-5.644384765624977,2.0684448242187727,732.2167358398438,56.677513122558594,155.31846570131503,9.634783744812012,266.4566650390625,6.018138885498047,0
2006,1,1,2,0,0,0,0,0,0,0,9,-5.678900146484352,1.9901062011718977,731.897705078125,56.845741271972656,150.36815056998105,9.30070686340332,267.9730529785156,6.022454738616943,0
2006,1,1,2,30,0,0,0,0,0,0,9,-5.747717285156227,1.7689147949218977,731.6591796875,57.44932174682617,145.00517162769043,8.909202575683594,267.9730529785156,5.996161460876465,0
2006,1,1,3,0,0,0,0,0,0,0,9,-5.816839599609352,1.5477233886718977,731.4205932617188,58.05939483642578,139.415580019025,8.51769733428955,270.89483642578125,5.969867706298828,0
2006,1,1,3,30,0,0,0,0,0,0,9,-6.009069824218727,1.2679992675781477,731.3974609375,58.374237060546875,133.70731646917807,8.215801239013672,270.89483642578125,5.887604713439941,0
2006,1,1,4,0,0,0,0,0,0,0,7,-6.203894042968727,0.9882751464843977,731.374267578125,58.68040466308594,127.94854815705305,7.913904666900635,276.3331298828125,5.805341720581055,0
2006,1,1,4,30,0,0,0,0,0,0,7,-6.420660400390602,0.7019592285156477,731.5667724609375,58.918697357177734,122.18699813770388,7.751797199249268,276.3331298828125,5.740228176116943,0
2006,1,1,5,0,0,0,0,0,0,0,6,-6.640844726562477,0.41564331054689774,731.7592163085938,59.14338302612305,116.46000199251876,7.5896897315979,283.286376953125,5.675114631652832,0
