Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2002,1,1,0,0,0,0,0,0,0,0,7,-11.951177978515602,-7.758764648437477,745.8728637695312,71.87102508544922,163.25545391530014,5.76115083694458,285.3819580078125,1.5444103479385376,0
2002,1,1,0,30,0,0,0,0,0,0,7,-11.866827392578102,-7.760656738281227,746.0703735351562,72.36943817138672,162.40520683043636,5.837604999542236,285.3819580078125,1.5238292217254639,0
2002,1,1,1,0,0,0,0,0,0,0,8,-11.782904052734352,-7.762548828124977,746.2678833007812,72.86830139160156,159.52250483828894,5.914059162139893,307.66455078125,1.5032480955123901,0
2002,1,1,1,30,0,0,0,0,0,0,7,-11.667028808593727,-7.868658447265602,746.3296508789062,74.15413665771484,155.3199124198874,5.962662696838379,307.66455078125,1.530252456665039,0
2002,1,1,2,0,0,0,0,0,0,0,7,-11.552069091796852,-7.974737548828102,746.3914184570312,75.45679473876953,150.36928539206525,6.011265754699707,326.1808776855469,1.557256817817688,0
2002,1,1,2,30,0,0,0,0,0,0,7,-11.484503173828102,-8.097906494140602,746.3515625,76.59349060058594,145.006109594072,5.970609188079834,326.1808776855469,1.5852811336517334,0
2002,1,1,3,0,0,0,0,0,0,0,7,-11.417272949218727,-8.221044921874977,746.3117065429688,77.74561309814453,139.41640253517062,5.929952621459961,338.98992919921875,1.6133053302764893,0
2002,1,1,3,30,0,0,0,0,0,0,7,-11.382910156249977,-8.360723876953102,746.32080078125,78.81029510498047,133.7080810874237,5.841793060302734,338.98992919921875,1.6019415855407715,0
2002,1,1,4,0,0,0,0,0,0,0,7,-11.348608398437477,-8.500372314453102,746.329833984375,79.88980102539062,127.94929705691365,5.753633499145508,352.2415466308594,1.5905778408050537,0
2002,1,1,4,30,0,0,0,0,0,0,7,-11.368017578124977,-8.696630859374977,746.443115234375,80.99564361572266,122.187763803003,5.66121768951416,352.2415466308594,1.5648349523544312,0
2002,1,1,5,0,0,0,0,0,0,0,7,-11.387457275390602,-8.892919921874977,746.5563354492188,82.11882781982422,116.46081082615531,5.568801403045654,6.319488525390625,1.5390920639038086,0
2002,1,1,5,30,0,0,0,0,0,0,7,-11.472021484374977,-9.135931396484352,746.7882080078125,83.13143157958984,110.8009897549585,5.4686408042907715,6.319488525390625,1.497320532798767,0
2002,1,1,6,0,0,0,0,0,0,0,7,-11.557135009765602,-9.378973388671852,747.0200805664062,84.15570068359375,105.23950920749154,5.3684797286987305,20.433250427246094,1.4555490016937256,0
2002,1,1,6,30,0,0,0,0,0,0,7,-11.847509765624977,-9.535375976562477,747.3870849609375,83.23820495605469,99.80859430117523,5.2483601570129395,20.433250427246094,1.4131622314453125,0
2002,1,1,7,0,0,0,0,0,0,0,8,-12.144323730468727,-9.691778564453102,747.7540283203125,82.28450775146484,94.54331208811652,5.128240585327148,31.603736877441406,1.370775580406189,0
2002,1,1,7,30,0,0,0,0,0,0,1,-12.461676025390602,-9.236334228515602,748.1988525390625,77.39265441894531,89.47983718219662,4.980948448181152,31.603736877441406,1.3171241283416748,0
2002,1,1,8,0,10,0,10,26,511,74,4,-12.786688232421852,-8.780889892578102,748.6436767578125,72.75148010253906,84.67204177917894,4.8336567878723145,37.565673828125,1.2634726762771606,4
2002,1,1,8,30,21,0,21,38,689,155,4,-12.968664550781227,-7.894354248046852,748.8228759765625,66.9129638671875,80.16510072783717,4.687382221221924,37.565673828125,1.1664528846740723,0
2002,1,1,9,0,100,142,134,45,793,237,7,-13.153143310546852,-7.007788085937477,749.0020141601562,61.56099319458008,76.02002319776068,4.541108131408691,45.47509002685547,1.0694332122802734,0
2002,1,1,9,30,132,142,175,51,860,312,7,-13.261541748046852,-6.101293945312477,748.8966064453125,56.92898178100586,72.30426050544142,4.368522644042969,45.47509002685547,0.925641655921936,0
2002,1,1,10,0,115,0,115,55,905,378,4,-13.370855712890602,-5.194830322265602,748.791259765625,52.669281005859375,69.09126349311904,4.195937633514404,45.040618896484375,0.7818501591682434,0
2002,1,1,10,30,163,36,178,58,936,432,4,-13.439367675781227,-4.456976318359352,748.406005859375,49.53937530517578,66.45730708698798,4.022329330444336,45.040618896484375,0.6093101501464844,0
2002,1,1,11,0,199,102,244,60,956,472,4,-13.508245849609352,-3.7191223144531023,748.020751953125,46.60997009277344,64.47594374910398,3.8487210273742676,27.37732696533203,0.43677008152008057,0
2002,1,1,11,30,206,79,242,61,969,498,4,-13.583105468749977,-3.1963256835937273,747.6149291992188,44.554420471191406,63.210390335000994,3.7042877674102783,27.37732696533203,0.3826029300689697,0
2002,1,1,12,0,203,58,230,62,975,509,4,-13.658331298828102,-2.6734985351562273,747.2091064453125,42.5952033996582,62.7051172833105,3.559854507446289,333.2890930175781,0.3284357488155365,0
2002,1,1,12,30,174,21,184,62,974,504,4,-13.749578857421852,-2.4044555664062273,746.9596557617188,41.4456787109375,62.97885739181632,3.4748406410217285,333.2890930175781,0.4392279386520386,0
2002,1,1,13,0,207,181,286,61,966,484,4,-13.841406249999977,-2.1354431152343523,746.710205078125,40.327030181884766,64.02139092822601,3.389827013015747,308.158447265625,0.5500200986862183,0
2002,1,1,13,30,157,22,166,59,950,449,4,-13.976019287109352,-2.2719482421874773,746.590087890625,40.29065704345703,65.7953184764961,3.3661768436431885,308.158447265625,0.7459214925765991,0
2002,1,1,14,0,42,0,42,56,925,399,4,-14.111944580078102,-2.4084533691406023,746.469970703125,40.249969482421875,68.24214615246642,3.34252667427063,320.8636474609375,0.9418228268623352,0
2002,1,1,14,30,35,0,35,52,886,337,4,-14.291998291015602,-2.9667419433593523,746.5115356445312,41.33778381347656,71.29053217730082,3.366142749786377,320.8636474609375,1.1686419248580933,0
2002,1,1,15,0,25,0,25,47,829,264,4,-14.474676513671852,-3.5250610351562273,746.5531005859375,42.45328140258789,74.86432233545563,3.389759063720703,349.1238708496094,1.3954609632492065,0
2002,1,1,15,30,6,0,6,40,740,183,4,-14.501593017578102,-4.427557373046852,746.726318359375,45.324092864990234,78.88877783831916,3.4321560859680176,349.1238708496094,1.6492815017700195,0
2002,1,1,16,0,3,0,3,30,592,100,4,-14.528814697265602,-5.330023193359352,746.8995361328125,48.41269302368164,83.2944558989639,3.474553108215332,20.993553161621094,1.903102159500122,4
2002,1,1,16,30,15,307,26,15,307,26,1,-14.434179687499977,-6.136267089843727,747.3096923828125,51.8755989074707,88.018639931168,3.5010743141174316,20.993553161621094,2.085452079772949,0
2002,1,1,17,0,0,0,0,0,0,0,4,-14.340155029296852,-6.942480468749977,747.7199096679688,55.60623550415039,93.01132506425246,3.527595281600952,34.56605529785156,2.2678017616271973,0
2002,1,1,17,30,0,0,0,0,0,0,4,-14.356634521484352,-7.626196289062477,748.1942138671875,58.53586196899414,98.21961018606433,3.4987258911132812,34.56605529785156,2.279003143310547,0
