Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2014,1,1,0,0,0,0,0,0,0,0,6,-8.784124755859352,-2.7357543945312273,744.5838012695312,63.11266326904297,163.24666170956334,6.952610492706299,269.7520751953125,4.680226802825928,0
2014,1,1,0,30,0,0,0,0,0,0,7,-8.842871093749977,-2.8241027832031023,744.45556640625,63.236968994140625,162.39778230701708,7.041476249694824,269.7520751953125,4.679135322570801,0
2014,1,1,1,0,0,0,0,0,0,0,4,-8.901861572265602,-2.9124206542968523,744.3273315429688,63.360450744628906,159.51677364320176,7.130341529846191,272.11859130859375,4.678044319152832,0
2014,1,1,1,30,0,0,0,0,0,0,0,-8.995336914062477,-3.0419372558593523,744.358642578125,63.50757598876953,155.3155550489143,7.26090145111084,272.11859130859375,4.686417102813721,0
2014,1,1,2,0,0,0,0,0,0,0,0,-9.089483642578102,-3.1714538574218523,744.3899536132812,63.65215301513672,150.36586507980945,7.391461372375488,276.713623046875,4.694789886474609,0
2014,1,1,2,30,0,0,0,0,0,0,4,-9.156866455078102,-3.2509521484374773,744.3521728515625,63.6932487487793,145.00328083690565,7.3827128410339355,276.713623046875,4.731507301330566,0
2014,1,1,3,0,0,0,0,0,0,0,4,-9.224554443359352,-3.3304504394531023,744.314453125,63.732845306396484,139.4139207736522,7.373964786529541,280.06353759765625,4.768224239349365,0
2014,1,1,3,30,0,0,0,0,0,0,4,-9.291601562499977,-3.4474548339843523,744.295166015625,63.9544563293457,133.70577339416772,7.256927967071533,280.06353759765625,4.766605377197266,0
2014,1,1,4,0,0,0,0,0,0,0,7,-9.358984374999977,-3.5644287109374773,744.2758178710938,64.17539978027344,127.94703668487455,7.139891147613525,283.83026123046875,4.764986991882324,0
2014,1,1,4,30,0,0,0,0,0,0,7,-9.451055908203102,-3.7219604492187273,744.4965209960938,64.46809387207031,122.18545313794593,6.940232753753662,283.83026123046875,4.766334533691406,0
2014,1,1,5,0,0,0,0,0,0,0,7,-9.543768310546852,-3.8794921874999773,744.7172241210938,64.75935363769531,116.45837052880808,6.740574359893799,290.38983154296875,4.76768159866333,0
2014,1,1,5,30,0,0,0,0,0,0,4,-9.633764648437477,-4.044470214843727,745.1079711914062,65.1028823852539,110.79835183104355,6.479621410369873,290.38983154296875,4.711832046508789,0
2014,1,1,6,0,0,0,0,0,0,0,4,-9.724432373046852,-4.209448242187477,745.4987182617188,65.44544219970703,105.23661253027689,6.218668460845947,298.7060241699219,4.655982494354248,0
2014,1,1,6,30,0,0,0,0,0,0,4,-9.884588623046852,-4.316046142578102,745.9559326171875,65.14498138427734,99.80538173249788,5.904803276062012,298.7060241699219,4.583187103271484,0
2014,1,1,7,0,0,0,0,0,0,0,4,-10.046759033203102,-4.422644042968727,746.4132080078125,64.83480834960938,94.53972874988554,5.590938091278076,304.5582580566406,4.510391712188721,0
2014,1,1,7,30,0,0,0,0,0,0,4,-9.812902832031227,-3.8263305664062273,746.82373046875,63.15091323852539,89.47590528671489,5.319830894470215,304.5582580566406,4.356550216674805,0
2014,1,1,8,0,24,0,24,25,540,75,4,-9.582769775390602,-3.2300170898437273,747.2341918945312,61.50421905517578,84.66758632290268,5.0487236976623535,305.818115234375,4.202709197998047,4
2014,1,1,8,30,51,0,51,35,712,157,4,-9.279028320312477,-2.3851074218749773,747.6028442382812,59.159324645996094,80.16010888421647,4.909179210662842,305.818115234375,4.223097324371338,0
2014,1,1,9,0,21,0,21,42,812,238,4,-8.981695556640602,-1.5402282714843523,747.9714965820312,56.89685821533203,76.01445921629475,4.76963472366333,309.8840637207031,4.243485450744629,0
2014,1,1,9,30,129,214,194,47,875,313,4,-8.953680419921852,-0.8871826171874773,748.2025146484375,54.35822677612305,72.29809342319095,4.701241970062256,309.8840637207031,4.421225070953369,0
2014,1,1,10,0,50,918,378,50,918,378,0,-8.925848388671852,-0.23413696289060226,748.4334716796875,51.94540023803711,69.0844771024108,4.63284969329834,315.36871337890625,4.598964691162109,0
2014,1,1,10,30,53,946,431,53,946,431,1,-9.014166259765602,0.030847167968772737,748.328125,50.60531997680664,66.44990640610811,4.5864338874816895,315.36871337890625,4.599430084228516,0
2014,1,1,11,0,180,373,341,55,965,471,3,-9.103002929687477,0.29583129882814774,748.2227783203125,49.29961013793945,64.46796153462941,4.540017604827881,317.8983459472656,4.59989595413208,0
2014,1,1,11,30,187,393,365,56,975,496,4,-9.212622070312477,0.32354125976564774,747.9527587890625,48.78035354614258,63.201889936954075,4.525876522064209,317.8983459472656,4.576928615570068,0
2014,1,1,12,0,189,409,377,57,980,506,3,-9.322973632812477,0.35125122070314774,747.6828002929688,48.26333236694336,62.696190630175096,4.511734962463379,319.1103515625,4.553961277008057,0
2014,1,1,12,30,56,977,501,56,977,501,0,-9.574072265624977,0.14562377929689774,747.6927490234375,48.03083801269531,62.96961721031996,4.545675754547119,319.1103515625,4.6057538986206055,0
2014,1,1,13,0,55,968,480,55,968,480,1,-9.829687499999977,-0.06003417968747726,747.7026977539062,47.78162384033203,64.01195858038078,4.579616546630859,321.22125244140625,4.6575469970703125,0
2014,1,1,13,30,54,952,444,54,952,444,1,-10.042791748046852,-0.38382568359372726,748.055908203125,48.10395431518555,65.78581094976239,4.601503849029541,321.22125244140625,4.680527210235596,0
2014,1,1,14,0,159,61,182,51,927,395,4,-10.259466552734352,-0.7075866699218523,748.4091796875,48.41631317138672,68.23266502811076,4.6233906745910645,324.89434814453125,4.703507423400879,0
2014,1,1,14,30,132,279,222,48,890,334,4,-10.549963378906227,-1.2484802246093523,748.8760986328125,49.22425842285156,71.28115806757934,4.613943576812744,324.89434814453125,4.671530246734619,0
2014,1,1,15,0,104,44,116,43,835,262,4,-10.847174072265602,-1.7893737792968523,749.3429565429688,50.02500534057617,74.85511294573666,4.604496479034424,326.7026672363281,4.639553070068359,0
2014,1,1,15,30,37,750,182,37,750,182,1,-10.963415527343727,-2.6256164550781023,749.8309326171875,52.72257995605469,78.8797702450746,4.562236785888672,326.7026672363281,4.249053478240967,0
2014,1,1,16,0,28,608,99,28,608,99,1,-11.081060791015602,-3.4618591308593523,750.3189086914062,55.582786560058594,83.28567004075578,4.519977569580078,327.0333251953125,3.858553886413574,0
2014,1,1,16,30,26,0,26,14,334,26,7,-11.080877685546852,-4.079748535156227,750.7625732421875,58.213626861572266,88.01008736416112,4.433586120605469,327.0333251953125,3.7339046001434326,4
2014,1,1,17,0,0,0,0,0,0,0,7,-11.080816650390602,-4.697668457031227,751.206298828125,60.9832649230957,93.00298126602648,4.347194671630859,320.1317138671875,3.609255313873291,0
2014,1,1,17,30,0,0,0,0,0,0,4,-11.294744873046852,-5.119573974609352,751.49658203125,61.8939094543457,98.21147255958151,4.186624050140381,320.1317138671875,3.6027684211730957,0
2014,1,1,18,0,0,0,0,0,0,0,4,-11.512274169921852,-5.541479492187477,751.7868041992188,62.80530548095703,103.59669602494134,4.026053428649902,307.8428955078125,3.5962817668914795,0
2014,1,1,18,30,0,0,0,0,0,0,4,-11.888952636718727,-5.921789550781227,751.8150634765625,62.728553771972656,109.12237639187107,3.8261783123016357,307.8428955078125,3.7194790840148926,0
2014,1,1,19,0,0,0,0,0,0,0,4,-12.276220703124977,-6.302069091796852,751.84326171875,62.59819412231445,114.75554663597839,3.626303195953369,295.6525573730469,3.8426761627197266,0
2014,1,1,19,30,0,0,0,0,0,0,4,-12.739416503906227,-6.585577392578102,751.6726684570312,61.626792907714844,120.46481299558758,3.4612367153167725,295.6525573730469,3.981670618057251,0
2014,1,1,20,0,0,0,0,0,0,0,1,-13.218450927734352,-6.869085693359352,751.5020751953125,60.58664321899414,126.21818042575325,3.296170473098755,287.1904602050781,4.120665073394775,0
2014,1,1,20,30,0,0,0,0,0,0,1,-13.673498535156227,-7.066381835937477,751.3253784179688,59.27936553955078,131.97999617500196,3.181159734725952,287.1904602050781,4.256065368652344,0
2014,1,1,21,0,0,0,0,0,0,0,1,-14.143927001953102,-7.263677978515602,751.148681640625,57.92042541503906,137.70611898953996,3.0661492347717285,283.14263916015625,4.39146614074707,0
2014,1,1,21,30,0,0,0,0,0,0,1,-14.551458740234352,-7.434759521484352,751.1301879882812,56.7629508972168,143.3354792873866,3.025674819946289,283.14263916015625,4.497524261474609,0
2014,1,1,22,0,0,0,0,0,0,0,1,-14.971533203124977,-7.605841064453102,751.1116943359375,55.56561279296875,148.77416559805988,2.9852004051208496,282.8694763183594,4.603582859039307,0
2014,1,1,22,30,0,0,0,0,0,0,1,-15.296057128906227,-7.797583007812477,751.0474853515625,54.906455993652344,153.86406584587576,3.0071091651916504,282.8694763183594,4.669774055480957,0
2014,1,1,23,0,0,0,0,0,0,0,1,-15.628515624999977,-7.989294433593727,750.9832763671875,54.21649169921875,158.32267211958748,3.029017925262451,283.55902099609375,4.735965251922607,0
2014,1,1,23,30,0,0,0,0,0,0,1,-15.799078369140602,-8.132757568359352,750.96484375,54.05365753173828,161.6539559821822,3.08756685256958,283.55902099609375,4.787879943847656,0
2014,1,2,0,0,0,0,0,0,0,0,1,-15.971838378906227,-8.276251220703102,750.9464111328125,53.88121795654297,163.1551093003447,3.146115779876709,284.17626953125,4.839794158935547,0
