Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2013,1,1,0,0,0,0,0,0,0,0,0,-14.793005371093727,-11.145941162109352,742.655517578125,74.44126892089844,163.225280868892,3.739382028579712,285.55584716796875,2.0410046577453613,0
2013,1,1,0,30,0,0,0,0,0,0,0,-15.188299560546852,-11.408575439453102,742.77001953125,73.58184051513672,162.3861310329145,3.6493592262268066,285.55584716796875,2.159289836883545,0
2013,1,1,1,0,0,0,0,0,0,0,0,-15.595587158203102,-11.671209716796852,742.884521484375,72.65509796142578,159.5138421224327,3.5593361854553223,287.6673278808594,2.2775747776031494,0
2013,1,1,1,30,0,0,0,0,0,0,0,-16.108160400390602,-11.989660644531227,743.01904296875,71.42881774902344,155.31863357972696,3.4593868255615234,287.6673278808594,2.3742008209228516,0
2013,1,1,2,0,0,0,0,0,0,0,0,-16.641333007812477,-12.308142089843727,743.153564453125,70.09420013427734,150.3726806586059,3.3594374656677246,287.17303466796875,2.470827102661133,0
2013,1,1,2,30,0,0,0,0,0,0,0,-17.292150878906227,-12.662268066406227,743.187744140625,68.2945327758789,145.01233120801282,3.28205943107605,287.17303466796875,2.600973129272461,0
2013,1,1,3,0,0,0,0,0,0,0,0,-17.976629638671852,-13.016394042968727,743.221923828125,66.33692169189453,139.42424326521768,3.204681634902954,286.56280517578125,2.731119155883789,0
2013,1,1,3,30,0,0,0,0,0,0,1,-18.697271728515602,-13.398229980468727,743.3115844726562,64.36520385742188,133.71672727765431,3.1202785968780518,286.56280517578125,2.86186146736145,0
2013,1,1,4,0,0,0,0,0,0,0,1,-19.460089111328102,-13.780096435546852,743.4012451171875,62.20885467529297,127.95816817623086,3.0358755588531494,286.5844421386719,2.9926037788391113,0
2013,1,1,4,30,0,0,0,0,0,0,4,-20.07555236816404,-14.091314697265602,743.671142578125,60.52220916748047,122.19641714126672,2.9785985946655273,286.5844421386719,3.101794958114624,0
