Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,466290,-,-,-,39.73,-105.18,-7,1820,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2012,1,1,5,0,0,0,0,0,0,0,4,-20.118353271484352,-6.204534912109352,754.633056640625,32.338966369628906,116.43714557288114,4.075360298156738,278.2841796875,4.635578155517578,0
2012,1,1,5,30,0,0,0,0,0,0,4,-20.043218994140602,-6.154943847656227,754.987060546875,32.42604064941406,110.77857263080223,4.132699489593506,278.2841796875,4.580401420593262,0
2012,1,1,6,0,0,0,0,0,0,0,4,-19.96843566894529,-6.105322265624977,755.341064453125,32.51215362548828,105.21875640048752,4.190038681030273,279.55267333984375,4.5252251625061035,0
2012,1,1,6,30,0,0,0,0,0,0,7,-19.905615234374977,-5.942816162109352,755.6903076171875,32.285823822021484,99.78991858477046,4.196070194244385,279.55267333984375,4.438652038574219,0
2012,1,1,7,0,0,0,0,0,0,0,7,-19.84306945800779,-5.780310058593727,756.0396118164062,32.06081008911133,94.52713899054861,4.202101230621338,280.2603759765625,4.352079391479492,0
2012,1,1,7,30,0,0,0,0,0,0,4,-19.536016845703102,-4.874761962890602,756.3701171875,30.7335205078125,89.46664656394913,4.161944389343262,280.2603759765625,4.1700849533081055,0
2012,1,1,8,0,33,195,52,26,526,75,7,-19.236151123046852,-3.9692443847656023,756.70068359375,29.45634651184082,84.66226360968746,4.1217875480651855,278.82403564453125,3.9880902767181396,4
2012,1,1,8,30,60,280,108,37,700,157,7,-18.59081115722654,-2.5011047363281023,756.9810791015625,27.8986873626709,80.15926205090726,4.117332935333252,278.82403564453125,3.6847314834594727,0
2012,1,1,9,0,89,314,165,44,801,238,7,-17.976522827148415,-1.0329650878906023,757.261474609375,26.380781173706055,76.01865994661506,4.11287784576416,279.72821044921875,3.3813729286193848,0
2012,1,1,9,30,130,87,156,50,865,313,4,-17.620886230468727,0.5890441894531477,757.4109497070312,24.162940979003906,72.30790992138708,4.176961421966553,279.72821044921875,3.2145156860351562,0
2012,1,1,10,0,160,133,207,54,907,378,4,-17.275854492187477,2.2110839843750227,757.5604248046875,22.14419174194336,69.10043038226432,4.241044998168945,285.71929931640625,3.047658681869507,0
2012,1,1,10,30,183,193,260,57,934,430,4,-17.360540771484352,3.4003540039062727,757.5620727539062,20.209802627563477,66.47241367423042,4.37774133682251,285.71929931640625,3.087294101715088,0
2012,1,1,11,0,59,952,469,59,952,469,1,-17.446249389648415,4.589593505859398,757.563720703125,18.45768928527832,64.49726929841444,4.514437198638916,295.52923583984375,3.12692928314209,0
2012,1,1,11,30,206,271,328,60,961,493,4,-16.984045410156227,5.097039794921898,757.407958984375,18.52141571044922,63.2380108490909,4.706783294677734,295.52923583984375,3.0663022994995117,0
2012,1,1,12,0,60,963,502,60,963,502,0,-16.537939453124977,5.604486083984398,757.252197265625,18.56020736694336,62.738867037465546,4.8991289138793945,299.5579528808594,3.0056753158569336,0
2012,1,1,12,30,60,960,496,60,960,496,0,-15.974096679687477,5.651696777343773,757.074462890625,19.38909912109375,63.01832720015452,5.032528400421143,299.5579528808594,2.9191925525665283,0
2012,1,1,13,0,59,950,475,59,950,475,0,-15.433111572265602,5.698907470703148,756.8967895507812,20.2120418548584,64.06597101400588,5.165927410125732,293.3984680175781,2.832709789276123,0
2012,1,1,13,30,57,933,439,57,933,439,0,-15.044866943359352,5.310632324218773,756.8707275390625,21.4398250579834,65.84427360100084,5.2277655601501465,293.3984680175781,2.806180715560913,0
2012,1,1,14,0,55,906,390,55,906,390,1,-14.667272949218727,4.922357177734398,756.8447265625,22.721757888793945,68.29470059016136,5.289603233337402,286.6104736328125,2.779651641845703,0
2012,1,1,14,30,51,868,329,51,868,329,-15,-13.764959716796852,3.8548828125000227,756.9888305664062,26.359615325927734,71.34594184352396,5.2803053855896,286.6104736328125,2.6910524368286133,1
2012,1,1,15,0,109,139,145,46,811,257,4,-12.917059326171852,2.7874389648437727,757.1329345703125,30.4476375579834,74.92192318520883,5.271007537841797,283.80078125,2.6024534702301025,0
2012,1,1,15,30,72,28,78,39,722,178,4,-12.646490478515602,1.2614379882812727,757.3729858398438,34.69911575317383,78.9480078308178,5.243578910827637,283.80078125,2.7600741386413574,0
2012,1,1,16,0,41,10,42,29,575,96,7,-12.381292724609352,-0.26453247070310226,757.613037109375,39.579078674316406,83.35485714032032,5.216150283813477,285.814697265625,2.9176948070526123,4
2012,1,1,16,30,10,0,10,14,294,24,4,-12.669409179687477,-0.7891296386718523,757.9667358398438,40.176536560058594,88.07984370341501,5.200217247009277,285.814697265625,3.084747791290283,4
2012,1,1,17,0,0,0,0,0,0,0,4,-12.964147949218727,-1.3137268066406023,758.3204345703125,40.765560150146484,93.07309444857388,5.184284210205078,290.7318115234375,3.251800775527954,0
2012,1,1,17,30,0,0,0,0,0,0,4,-13.182806396484352,-1.6110900878906023,758.69091796875,40.933631896972656,98.28172493238469,5.194050312042236,290.7318115234375,3.353888988494873,0
2012,1,1,18,0,0,0,0,0,0,0,4,-13.405310058593727,-1.9084533691406023,759.0614624023438,41.0904541015625,103.66696490119683,5.203815937042236,296.46466064453125,3.455976963043213,0
2012,1,1,18,30,0,0,0,0,0,0,4,-13.639868164062477,-2.2032226562499773,759.4046020507812,41.200260162353516,109.19259220607506,5.2091169357299805,296.46466064453125,3.5258936882019043,0
2012,1,1,19,0,0,0,0,0,0,0,4,-13.878820800781227,-2.4979919433593523,759.7477416992188,41.29621124267578,114.82568438054955,5.214417934417725,298.1676330566406,3.595810651779175,0
2012,1,1,19,30,0,0,0,0,0,0,0,-14.164739990234352,-2.7997802734374773,759.83251953125,41.25568389892578,120.53488609934014,5.154554843902588,298.1676330566406,3.701169013977051,0
2012,1,1,20,0,0,0,0,0,0,0,0,-14.456915283203102,-3.1015991210937273,759.917236328125,41.194091796875,126.28823594403795,5.094691753387451,293.2135925292969,3.8065273761749268,0
2012,1,1,20,30,0,0,0,0,0,0,0,-14.753240966796852,-3.3626464843749773,759.84716796875,40.99359893798828,132.0501088307934,4.97326135635376,293.2135925292969,3.9123430252075195,0
2012,1,1,21,0,0,0,0,0,0,0,0,-15.056127929687477,-3.6237243652343523,759.7771606445312,40.77116012573242,137.7763780700502,4.851830959320068,287.7825927734375,4.018158435821533,0
2012,1,1,21,30,0,0,0,0,0,0,0,-15.346960449218727,-3.8415588378906023,759.810302734375,40.45827865600586,143.40595263310223,4.746790885925293,287.7825927734375,4.111405372619629,0
2012,1,1,22,0,0,0,0,0,0,0,0,-15.644201660156227,-4.059393310546852,759.843505859375,40.125064849853516,148.84479760926746,4.641751289367676,288.05224609375,4.204652309417725,0
2012,1,1,22,30,0,0,0,0,0,0,0,-15.899938964843727,-4.230108642578102,759.912841796875,39.789649963378906,153.93439239285118,4.602544784545898,288.05224609375,4.248083591461182,0
2012,1,1,23,0,0,0,0,0,0,0,0,-16.160681152343727,-4.400823974609352,759.9821166992188,39.43938446044922,158.39107294198755,4.563338756561279,288.86444091796875,4.291514873504639,0
2012,1,1,23,30,0,0,0,0,0,0,0,-16.320654296874977,-4.509313964843727,759.9453125,39.23649597167969,161.71614272719103,4.512591361999512,288.86444091796875,4.305908203125,0
2012,1,2,0,0,0,0,0,0,0,0,0,-16.482550048828102,-4.617803955078102,759.9085693359375,39.02793884277344,163.20342060737931,4.461843490600586,286.91876220703125,4.3203020095825195,0
2012,1,2,0,30,0,0,0,0,0,0,0,-16.469946289062477,-4.684179687499977,759.901123046875,39.264930725097656,162.37398064107646,4.422804832458496,286.91876220703125,4.306804180145264,0
2012,1,2,1,0,0,0,0,0,0,0,1,-16.457373046874977,-4.750585937499977,759.8937377929688,39.503536224365234,159.51044657104,4.383766174316406,285.98095703125,4.293306350708008,0
2012,1,2,1,30,0,0,0,0,0,0,0,-16.143957519531227,-4.724737548828102,759.9193725585938,40.469669342041016,155.3212968159308,4.362281322479248,285.98095703125,4.156193733215332,0
2012,1,2,2,0,0,0,0,0,0,0,0,-15.837683105468727,-4.698919677734352,759.9450073242188,41.43212890625,150.37912105578877,4.340796947479248,284.1316833496094,4.0190815925598145,0
2012,1,2,2,30,0,0,0,0,0,0,0,-15.424963378906227,-4.625891113281227,759.9984741210938,42.637603759765625,145.02103452248866,4.3062567710876465,284.1316833496094,3.9175631999969482,0
2012,1,2,3,0,0,0,0,0,0,0,0,-15.024389648437477,-4.552893066406227,760.0519409179688,43.82909393310547,139.43423690458292,4.271716594696045,280.24212646484375,3.816044807434082,0
2012,1,2,3,30,0,0,0,0,0,0,0,-14.577978515624977,-4.489843749999977,760.0233154296875,45.252628326416016,133.72736308157647,4.262310028076172,280.24212646484375,3.762967109680176,0
2012,1,2,4,0,0,0,0,0,0,0,0,-14.145697021484352,-4.426794433593727,759.9947509765625,46.66179656982422,127.9689868387656,4.252902984619141,275.1595764160156,3.7098896503448486,0
2012,1,2,4,30,0,0,0,0,0,0,0,-13.659094238281227,-4.374273681640602,760.00390625,48.360050201416016,122.2070693760781,4.235313892364502,275.1595764160156,3.696120262145996,0
2012,1,2,5,0,0,0,0,0,0,0,0,-13.189093017578102,-4.321752929687477,760.0131225585938,50.04450225830078,116.47908467708433,4.217724323272705,269.4979553222656,3.6823506355285645,0
2012,1,2,5,30,0,0,0,0,0,0,1,-12.740942382812477,-4.296911621093727,760.0140380859375,51.795799255371094,110.81766508836718,4.18143892288208,269.4979553222656,3.703418016433716,0
2012,1,2,6,0,0,0,0,0,0,0,0,-12.306799316406227,-4.272039794921852,760.014892578125,53.54048538208008,105.25405865354693,4.145153522491455,264.6749267578125,3.724485397338867,0
2012,1,2,6,30,0,0,0,0,0,0,1,-11.948828124999977,-4.104589843749977,760.1253662109375,54.41408920288086,99.82050195813761,4.101668834686279,264.6749267578125,3.7615175247192383,0
2012,1,2,7,0,0,0,0,0,0,0,0,-11.599737548828102,-3.9371398925781023,760.2357788085938,55.258846282958984,94.55205423086667,4.058184623718262,261.32098388671875,3.7985498905181885,0
2012,1,2,7,30,0,0,0,0,0,0,0,-11.100042724609352,-2.7750915527343523,760.3897705078125,52.7336540222168,89.48489134798857,4.017921447753906,261.32098388671875,3.7825779914855957,0
2012,1,2,8,0,26,525,75,26,525,75,0,-10.618078613281227,-1.6130432128906023,760.5437622070312,50.286598205566406,84.67280717162869,3.977658748626709,261.22320556640625,3.766606330871582,0
2012,1,2,8,30,37,700,157,37,700,157,0,-10.043127441406227,0.04970703125002274,760.5679321289062,46.611873626708984,80.1609882451255,4.005039215087891,261.22320556640625,3.5304453372955322,0
2012,1,2,9,0,45,801,238,45,801,238,0,-9.492254638671852,1.7124267578125227,760.5921020507812,43.185699462890625,76.0104286682156,4.032419681549072,262.43658447265625,3.2942843437194824,0
2012,1,2,9,30,50,865,313,50,865,313,0,-8.978887939453102,3.6112915039062727,760.39697265625,39.291133880615234,72.28859547518313,4.074469566345215,262.43658447265625,3.1064281463623047,0
2012,1,2,10,0,54,908,379,54,908,379,0,-8.486242675781227,5.510156250000023,760.2018432617188,35.75745391845703,69.06900012942934,4.116519927978516,264.68865966796875,2.918572187423706,0
2012,1,2,10,30,57,936,431,57,936,431,0,-8.696508789062477,6.921746826171898,759.747314453125,31.914094924926758,66.42804014427298,4.175715446472168,264.68865966796875,2.876185894012451,0
2012,1,2,11,0,59,954,471,59,954,471,0,-8.910375976562477,8.333337402343773,759.2927856445312,28.506088256835938,64.43946247777502,4.23491096496582,271.21173095703125,2.8337998390197754,0
2012,1,2,11,30,60,964,496,60,964,496,1,-9.013952636718727,8.921838378906273,758.8524169921875,27.1728515625,63.16674184382704,4.3284430503845215,271.21173095703125,2.744403600692749,0
2012,1,2,12,0,61,968,505,61,968,505,0,-9.118322753906227,9.510308837890648,758.4119873046875,25.905059814453125,62.65464235821703,4.421975612640381,280.0771789550781,2.6550073623657227,0
2012,1,2,12,30,60,964,500,60,964,500,0,-8.965551757812477,9.524102783203148,758.2450561523438,26.19223976135254,62.92217582658943,4.557055950164795,280.0771789550781,2.5917983055114746,0
2012,1,2,13,0,59,954,478,59,954,478,1,-8.814459228515602,9.537896728515648,758.078125,26.478734970092773,63.95933664396024,4.692136764526367,288.9894104003906,2.5285892486572266,0
2012,1,2,13,30,58,936,443,58,936,443,0,-8.495214843749977,9.051660156250023,758.0549926757812,28.048748016357422,65.72883967560746,4.856130599975586,288.9894104003906,2.5272812843322754,0
2012,1,2,14,0,55,910,393,55,910,393,0,-8.182806396484352,8.565423583984398,758.0318603515625,29.697946548461914,68.17220134602732,5.0201239585876465,293.9802551269531,2.5259735584259033,0
2012,1,2,14,30,51,871,332,51,871,332,-15,-7.140112304687477,7.290307617187523,758.016357421875,35.1075553894043,71.21800690179391,5.083994388580322,293.9802551269531,2.529463291168213,1
2012,1,2,15,0,46,813,260,46,813,260,0,-6.165594482421852,6.015222167968773,758.0009155273438,41.29446792602539,74.7899799564531,5.14786434173584,293.45556640625,2.5329530239105225,0
2012,1,2,15,30,40,726,180,40,726,180,0,-6.574987792968727,4.555902099609398,757.945556640625,44.291473388671875,78.81324166243647,5.161727428436279,293.45556640625,2.7088828086853027,0
2012,1,2,16,0,30,580,98,30,580,98,0,-6.997961425781227,3.0965820312500227,757.8901977539062,47.50835418701172,83.21821480075386,5.1755900382995605,286.2192687988281,2.884812831878662,0
2012,1,2,16,30,15,304,26,15,304,26,0,-6.944555664062477,2.6798645019531477,757.822509765625,49.132633209228516,87.94209654095066,5.1509623527526855,286.2192687988281,3.134305238723755,0
2012,1,2,17,0,0,0,0,0,0,0,0,-6.891424560546852,2.2631469726562727,757.7547607421875,50.816463470458984,92.93460135919696,5.1263346672058105,277.4805908203125,3.3837976455688477,0
2012,1,2,17,30,0,0,0,0,0,0,0,-6.965216064453102,2.0410095214843977,757.7047119140625,51.335262298583984,98.14295469881236,5.067831993103027,277.4805908203125,3.629333734512329,0
2012,1,2,18,0,0,0,0,0,0,0,0,-7.039404296874977,1.8188415527343977,757.6546630859375,51.85918045043945,103.52816029935684,5.009329319000244,271.04925537109375,3.8748698234558105,0
2012,1,2,18,30,0,0,0,0,0,0,0,-7.263922119140602,1.5508666992187727,757.5491943359375,51.956905364990234,109.05389107150472,4.930392742156982,271.04925537109375,4.071736812591553,0
2012,1,2,19,0,0,0,0,0,0,0,0,-7.491979980468727,1.2828918457031477,757.4437866210938,52.0411262512207,114.68713658256144,4.851456165313721,267.73968505859375,4.268603801727295,0
2012,1,2,19,30,0,0,0,0,0,0,0,-7.804541015624977,1.1423889160156477,757.2891845703125,51.313716888427734,120.39646570264917,4.770590305328369,267.73968505859375,4.3672895431518555,0
2012,1,2,20,0,0,0,0,0,0,0,0,-8.123876953124977,1.0018859863281477,757.134521484375,50.567264556884766,126.14985080074476,4.689724445343018,266.97967529296875,4.465975284576416,0
2012,1,2,20,30,0,0,0,0,0,0,1,-8.580267333984352,0.9894653320312727,756.991943359375,48.847450256347656,131.91161247683954,4.681739807128906,266.97967529296875,4.5274810791015625,0
2012,1,2,21,0,0,0,0,0,0,0,1,-9.051367187499977,0.9770446777343977,756.8493041992188,47.125484466552734,137.6375957790058,4.673755168914795,266.607421875,4.588986396789551,0
2012,1,2,21,30,0,0,0,0,0,0,1,-9.570074462890602,1.0165649414062727,756.6455078125,45.118751525878906,143.26675273589458,4.6513776779174805,266.607421875,4.637539863586426,0
2012,1,2,22,0,0,0,0,0,0,0,1,-10.107916259765602,1.0560852050781477,756.4417114257812,43.124542236328125,148.70529295023513,4.629000186920166,266.04638671875,4.686093330383301,0
2012,1,2,22,30,0,0,0,0,0,0,0,-10.432592773437477,1.0600219726562727,756.1798706054688,42.01970672607422,153.79550228138703,4.586636543273926,266.04638671875,4.729799270629883,0
2012,1,2,23,0,0,0,0,0,0,0,0,-10.764654541015602,1.0639587402343977,755.9180297851562,40.916378021240234,158.25599420842485,4.544272422790527,265.6375732421875,4.773505687713623,0
2012,1,2,23,30,0,0,0,0,0,0,0,-10.843969726562477,1.0450988769531477,755.556640625,40.714599609375,161.5933214694589,4.5025739669799805,265.6375732421875,4.814203262329102,0
2012,1,3,0,0,0,0,0,0,0,0,0,-10.923651123046852,1.0262390136718977,755.1951904296875,40.512451171875,163.10794559413813,4.460875034332275,265.39813232421875,4.854900360107422,0
2012,1,3,0,30,0,0,0,0,0,0,0,-10.892156982421852,1.0195861816406477,754.9071044921875,40.633426666259766,162.31755821308136,4.44124698638916,265.39813232421875,4.896141052246094,0
2012,1,3,1,0,0,0,0,0,0,0,0,-10.860754394531227,1.0129638671875227,754.6190185546875,40.75435256958008,159.48995368651532,4.421618938446045,265.3380126953125,4.937382221221924,0
2012,1,3,1,30,0,0,0,0,0,0,4,-10.729498291015602,0.9733825683593977,754.3917236328125,41.298797607421875,155.32600360001297,4.409836769104004,265.3380126953125,4.972644805908203,0
2012,1,3,2,0,0,0,0,0,0,0,4,-10.599523925781227,0.9338012695312727,754.1644287109375,41.845829010009766,150.39967279709842,4.398054599761963,266.66754150390625,5.007906913757324,0
2012,1,3,2,30,0,0,0,0,0,0,7,-10.435797119140602,0.8637329101562727,753.9482421875,42.606563568115234,145.05113506666498,4.363140106201172,266.66754150390625,5.056329727172852,0
2012,1,3,3,0,0,0,0,0,0,0,7,-10.274023437499977,0.7936340332031477,753.7319946289062,43.37386703491211,139.46980991108262,4.328225135803223,268.1954345703125,5.104753017425537,0
2012,1,3,3,30,0,0,0,0,0,0,7,-10.165960693359352,0.7439208984375227,753.5673828125,43.9028205871582,133.76567940978654,4.266913890838623,268.1954345703125,5.146091461181641,0
2012,1,3,4,0,0,0,0,0,0,0,6,-10.058752441406227,0.6941772460937727,753.4027099609375,44.43505096435547,128.00810818988683,4.205602169036865,269.2139587402344,5.187429904937744,0
2012,1,3,4,30,0,0,0,0,0,0,6,-10.070257568359352,0.6517272949218977,753.326904296875,44.53085708618164,122.24552133383091,4.112669467926025,269.2139587402344,5.213216304779053,0
2012,1,3,5,0,0,0,0,0,0,0,6,-10.081762695312477,0.6092773437500227,753.2510986328125,44.626895904541016,116.51566284567356,4.019737243652344,270.0453796386719,5.239002704620361,0
2012,1,3,5,30,0,0,0,0,0,0,6,-10.122106933593727,0.5359741210937727,753.2672119140625,44.72100067138672,110.8513155697861,3.899568796157837,270.0453796386719,5.259516716003418,0
2012,1,3,6,0,0,0,0,0,0,0,9,-10.162573242187477,0.46264038085939774,753.2832641601562,44.81507110595703,105.28380062814696,3.779400587081909,270.73223876953125,5.280030250549316,0
2012,1,3,6,30,0,0,0,0,0,0,6,-10.170843505859352,0.48882446289064774,753.3218994140625,44.70112609863281,99.84537516168612,3.6539742946624756,270.73223876953125,5.2833709716796875,0
2012,1,3,7,0,0,0,0,0,0,0,6,-10.179144287109352,0.5150085449218977,753.360595703125,44.58747863769531,94.57108252067049,3.528548002243042,271.1123046875,5.286712169647217,0
2012,1,3,7,30,0,0,0,0,0,0,6,-9.939093017578102,1.4187866210937727,753.4107666015625,42.57949447631836,89.49712704371105,3.4290430545806885,271.1123046875,5.254261016845703,0
2012,1,3,8,0,13,0,13,26,534,76,6,-9.703558349609352,2.3225646972656477,753.4609375,40.66548156738281,84.67707275483733,3.329538106918335,269.3931884765625,5.221810340881348,4
2012,1,3,8,30,27,0,27,37,711,159,6,-9.292333984374977,3.7046142578125227,753.4271850585938,38.087677001953125,80.15619667629356,3.2624640464782715,269.3931884765625,5.137826442718506,0
2012,1,3,9,0,59,0,59,45,813,242,6,-8.894140624999977,5.086663818359398,753.3934326171875,35.671722412109375,75.99544392617717,3.195389747619629,269.44146728515625,5.053842544555664,0
2012,1,3,9,30,101,0,101,50,877,318,6,-8.804083251953102,6.285394287109398,753.224609375,33.06219482421875,72.26230118734811,3.213303565979004,269.44146728515625,4.990007400512695,0
2012,1,3,10,0,148,313,260,54,919,383,8,-8.715612792968727,7.484094238281273,753.0557861328125,30.663999557495117,69.03038663302326,3.231217384338379,271.59967041015625,4.926171779632568,0
2012,1,3,10,30,162,376,313,57,946,437,8,-8.989416503906227,8.141046142578148,752.721923828125,28.702465057373047,66.37631903217104,3.386207103729248,271.59967041015625,4.848687171936035,0
2012,1,3,11,0,192,297,321,59,963,476,6,-9.268286132812477,8.798028564453148,752.3881225585938,26.860666275024414,64.37420098499639,3.541196584701538,275.9483642578125,4.771202564239502,0
2012,1,3,11,30,209,257,326,60,970,500,7,-9.456610107421852,8.913079833984398,752.2008056640625,26.261974334716797,63.08798594159046,3.872528553009033,275.9483642578125,4.661683082580566,0
2012,1,3,12,0,204,59,231,61,971,508,6,-9.647314453124977,9.028100585937523,752.0135498046875,25.671449661254883,62.56298578738303,4.203860282897949,282.7359924316406,4.552163600921631,0
2012,1,3,12,30,189,401,372,60,965,502,4,-9.310888671874977,8.773004150390648,752.1531982421875,26.81637954711914,62.818739844626904,4.612658500671387,282.7359924316406,4.413580894470215,0
2012,1,3,13,0,201,81,237,59,953,480,7,-8.981909179687477,8.517877197265648,752.2927856445312,27.994935989379883,63.845651668879654,5.021456241607666,291.1396484375,4.274998664855957,0
2012,1,3,13,30,34,0,34,58,935,444,6,-8.420721435546852,8.000115966796898,752.5478515625,30.293109893798828,65.60666178533569,5.258083820343018,291.1396484375,4.140085697174072,0
2012,1,3,14,0,27,0,27,55,907,394,6,-7.879766845703102,7.482324218750023,752.8028564453125,32.7265739440918,68.04331693418618,5.494711399078369,300.341064453125,4.0051727294921875,0
2012,1,3,14,30,23,0,23,51,870,333,-15,-8.043249511718727,6.702050781250023,753.01953125,34.08769226074219,71.0840765064504,5.464096546173096,300.341064453125,3.879263401031494,1
2012,1,3,15,0,64,0,64,46,814,262,6,-8.209265136718727,5.921746826171898,753.2361450195312,35.50978088378906,74.65244130864735,5.433481693267822,305.6702880859375,3.75335431098938,0
2012,1,3,15,30,44,0,44,40,729,183,6,-8.592199707031227,4.809320068359398,753.4501953125,37.234622955322266,78.6732731036028,5.210317611694336,305.6702880859375,3.6772713661193848,0
2012,1,3,16,0,24,0,24,30,588,101,6,-8.987036132812477,3.6968627929687727,753.6641845703125,39.03035354614258,83.07674400944235,4.98715353012085,307.350341796875,3.6011884212493896,4
2012,1,3,16,30,6,0,6,16,318,28,6,-9.326879882812477,3.0992065429687727,753.9288940429688,39.64167785644531,87.79985817862058,4.768777847290039,307.350341796875,3.5569915771484375,4
2012,1,3,17,0,0,0,0,0,0,0,4,-9.675634765624977,2.5015197753906477,754.193603515625,40.23959732055664,92.79195058235017,4.55040168762207,308.5638427734375,3.5127944946289062,0
2012,1,3,17,30,0,0,0,0,0,0,7,-9.786566162109352,2.0959716796875227,754.538818359375,41.05790328979492,98.00030852343784,4.533775806427002,308.5638427734375,3.5099802017211914,0
2012,1,3,18,0,0,0,0,0,0,0,6,-9.898596191406227,1.6904235839843977,754.8839721679688,41.89284896850586,103.38572317976202,4.517150402069092,311.0531005859375,3.5071659088134766,0
2012,1,3,18,30,0,0,0,0,0,0,6,-9.974493408203102,1.3390747070312727,755.214599609375,42.7042350769043,108.91175975172308,4.685983180999756,311.0531005859375,3.534534454345703,0
2012,1,3,19,0,0,0,0,0,0,0,4,-10.050939941406227,0.9877563476562727,755.5452270507812,43.53229522705078,114.54531628787296,4.854815483093262,313.78515625,3.5619027614593506,0
