Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,997743,-,-,-,27.97,-82.46,-5,8,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2010,1,1,0,0,0,0,0,19.021081542968773,100.0,171.00850758421313,2.5658743381500244
2010,1,1,0,30,0,0,0,19.010461425781273,100.0,174.98371064082627,2.4397482872009277
2010,1,1,1,0,0,0,0,18.999810791015648,100.0,172.1921305616358,2.31362247467041
2010,1,1,1,30,0,0,0,19.004357910156273,100.0,166.28376008170773,2.2401070594787598
2010,1,1,2,0,0,0,0,19.008905029296898,100.0,159.84379822362035,2.1665914058685303
2010,1,1,2,30,0,0,0,19.047814941406273,100.0,153.26700067658402,2.088585376739502
2010,1,1,3,0,0,0,0,19.086724853515648,100.0,146.6501265005718,2.0105791091918945
2010,1,1,3,30,0,0,0,19.122735595703148,100.0,140.03119379290024,1.9082698822021484
2010,1,1,4,0,0,0,0,19.158746337890648,100.0,133.4314403793633,1.805960774421692
2010,1,1,4,30,0,0,0,19.142907714843773,100.0,126.86656031603768,1.8436524868011475
2010,1,1,5,0,0,0,0,19.127069091796898,100.0,120.35076902381803,1.8813440799713135
2010,1,1,5,30,0,0,0,18.974786376953148,100.0,113.8987434207668,2.119964122772217
2010,1,1,6,0,0,0,0,18.822503662109398,100.0,107.52687329165006,2.35858416557312
2010,1,1,6,30,0,0,0,18.732507324218773,100.0,101.25433816999862,2.763645887374878
2010,1,1,7,0,0,0,0,18.642510986328148,100.0,95.10424396239117,3.1687076091766357
2010,1,1,7,30,0,0,0,18.906030273437523,100.0,89.10135815750954,3.513808012008667
2010,1,1,8,0,29,0,29,19.169519042968773,98.57609558105469,83.29053082412182,3.8589084148406982
2010,1,1,8,30,64,0,64,19.680261230468773,95.63375091552734,77.70808053319594,4.28549861907959
2010,1,1,9,0,4,0,4,20.190972900390648,92.78860473632812,72.41098785362648,4.712088584899902
2010,1,1,9,30,5,0,5,20.619866943359398,90.5093765258789,67.4687173152277,5.069460868835449
2010,1,1,10,0,30,0,30,21.048760986328148,88.29200744628906,62.966673510540545,5.426832675933838
2010,1,1,10,30,35,0,35,21.212609863281273,87.59931945800781,59.00723722839875,5.6182427406311035
2010,1,1,11,0,19,0,19,21.376458740234398,86.91223907470703,55.70751021716368,5.809652805328369
2010,1,1,11,30,96,0,96,21.088983154296898,87.78389739990234,53.19143546452339,5.57026481628418
2010,1,1,12,0,52,0,52,20.801477050781273,88.66183471679688,51.574585930016966,5.330876350402832
2010,1,1,12,30,52,0,52,19.656274414062523,89.81423950195312,50.943122446767,5.788413047790527
2010,1,1,13,0,268,46,297,18.511071777343773,90.699951171875,51.33360499320097,6.245949745178223
2010,1,1,13,30,167,0,167,16.628259277343773,88.31450653076172,52.72323852341124,7.087352275848389
2010,1,1,14,0,264,217,388,14.745416259765648,83.97554779052734,55.03603966074801,7.928754806518555
2010,1,1,14,30,213,31,230,13.810937500000023,84.96880340576172,58.16139660370531,7.627076148986816
2010,1,1,15,0,176,14,183,12.876428222656273,85.78536987304688,61.975703282997955,7.325397968292236
2010,1,1,15,30,123,0,123,12.910974121093773,85.16817474365234,66.35926800974539,6.530673980712891
2010,1,1,16,0,133,134,177,12.945520019531273,84.55343627929688,71.20584853991767,5.735950469970703
2010,1,1,16,30,93,111,119,12.947320556640648,85.50145721435547,76.42601997041423,5.625150680541992
2010,1,1,17,0,55,74,66,12.949151611328148,86.45000457763672,81.94674107205319,5.514350891113281
2010,1,1,17,30,0,0,0,13.001611328125023,88.10209655761719,87.70864471551933,5.6506805419921875
2010,1,1,18,0,0,0,0,13.054040527343773,89.7438735961914,93.67031813177456,5.787010192871094
2010,1,1,18,30,0,0,0,13.018731689453148,90.73575592041016,99.78792838465651,5.807462692260742
2010,1,1,19,0,0,0,0,12.983422851562523,91.73245239257812,106.03418191550503,5.827914714813232
2010,1,1,19,30,0,0,0,12.800164794921898,90.40823364257812,112.38483828430999,5.809413909912109
