Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,997743,-,-,-,27.97,-82.46,-5,8,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2013,1,1,0,0,0,0,0,17.338952636718773,96.4928970336914,170.9726081786396,1.749158501625061
2013,1,1,0,30,0,0,0,17.169061279296898,97.59422302246094,174.95704060485997,1.7961372137069702
2013,1,1,1,0,0,0,0,16.999169921875023,98.7092514038086,172.1981336682427,1.8431159257888794
2013,1,1,1,30,0,0,0,16.836297607421898,99.64594268798828,166.29972669849198,1.976186752319336
2013,1,1,2,0,0,0,0,16.673425292968773,100.0,159.86271621851517,2.109257459640503
2013,1,1,2,30,0,0,0,16.517694091796898,100.0,153.2869351344488,2.2908101081848145
2013,1,1,3,0,0,0,0,16.361932373046898,100.0,146.67029729701824,2.472362995147705
2013,1,1,3,30,0,0,0,16.264215087890648,100.0,140.05119337939334,2.639970064163208
2013,1,1,4,0,0,0,0,16.166467285156273,100.0,133.45100993270188,2.807577133178711
2013,1,1,4,30,0,0,0,16.105950927734398,100.0,126.88550669534804,2.888880729675293
2013,1,1,5,0,0,0,0,16.045434570312523,100.0,120.36892743633246,2.970184564590454
2013,1,1,5,30,0,0,0,15.999627685546898,100.0,113.91595758777063,2.9432621002197266
2013,1,1,6,0,0,0,0,15.953851318359398,100.0,107.54298300355251,2.916339635848999
2013,1,1,6,30,0,0,0,16.055413818359398,100.0,101.26917004980884,2.78961181640625
2013,1,1,7,0,0,0,0,16.157006835937523,100.0,95.11760352270386,2.662883996963501
2013,1,1,7,30,0,0,0,16.243707275390648,100.0,89.11299989583776,2.4359970092773438
2013,1,1,8,0,40,338,79,16.330407714843773,98.83262634277344,83.30023513450273,2.2091102600097656
2013,1,1,8,30,57,551,174,16.810815429687523,91.81263732910156,77.71553110330655,2.0187554359436035
2013,1,1,9,0,69,672,272,17.291192626953148,85.13999938964844,72.41583357373706,1.8284008502960205
2013,1,1,9,30,78,749,365,18.753381347656273,77.5353012084961,67.47056099484222,1.9311834573745728
2013,1,1,10,0,84,802,449,20.215570068359398,70.67169189453125,62.96508086047903,2.033966064453125
2013,1,1,10,30,89,839,522,21.493554687500023,64.61040496826172,59.00176377667802,2.305474281311035
2013,1,1,11,0,93,865,581,22.771508789062523,59.10121154785156,55.69775310699914,2.576982259750366
2013,1,1,11,30,96,882,624,23.362847900390648,56.686927795410156,53.17711199815081,2.6222410202026367
2013,1,1,12,0,97,891,652,23.954217529296898,54.376949310302734,51.55562504948888,2.667499542236328
2013,1,1,12,30,98,895,662,24.259606933593773,53.053157806396484,50.91973371044766,2.6470541954040527
2013,1,1,13,0,97,892,655,24.564996337890648,51.761783599853516,51.30628200260893,2.6266086101531982
2013,1,1,13,30,96,883,631,24.584283447265648,51.44308090209961,52.69268086734883,2.588099241256714
2013,1,1,14,0,93,867,591,24.603601074218773,51.12516403198242,55.00302563741893,2.5495898723602295
2013,1,1,14,30,90,844,536,24.357507324218773,51.73125457763672,58.126663573760325,2.483427047729492
2013,1,1,15,0,85,811,467,24.111413574218773,52.345157623291016,61.939874072815954,2.417264461517334
2013,1,1,15,30,78,766,386,23.508264160156273,54.16096496582031,66.32282708697103,2.2986364364624023
2013,1,1,16,0,70,702,296,22.905114746093773,56.046634674072266,71.16915115129873,2.1800084114074707
2013,1,1,16,30,57,613,202,21.908654785156273,62.612213134765625,76.38931559702337,1.9723756313323975
2013,1,1,17,0,34,533,109,20.912225341796898,69.81681823730469,81.91019951497356,1.7647428512573242
2013,1,1,17,30,0,0,0,20.843225097656273,73.73690032958984,87.6723863021941,1.6269817352294922
2013,1,1,18,0,0,0,0,20.774224853515648,77.69477844238281,93.63438668470204,1.4892204999923706
2013,1,1,18,30,0,0,0,20.684930419921898,78.86294555664062,99.752374648731,1.4111710786819458
2013,1,1,19,0,0,0,0,20.595635986328148,80.04244232177734,105.99902204203832,1.333121657371521
2013,1,1,19,30,0,0,0,20.461755371093773,81.1378173828125,112.35007136631873,1.3335089683532715
2013,1,1,20,0,0,0,0,20.327905273437523,82.2464370727539,118.78547921743123,1.3338961601257324
2013,1,1,20,30,0,0,0,20.214776611328148,83.19253540039062,125.28823495799884,1.3876854181289673
2013,1,1,21,0,0,0,0,20.101647949218773,84.14837646484375,131.84327226998988,1.4414746761322021
2013,1,1,21,30,0,0,0,19.941339111328148,84.9898910522461,138.4362649993085,1.5602636337280273
2013,1,1,22,0,0,0,0,19.780999755859398,85.84085083007812,145.0518748251315,1.679052710533142
2013,1,1,22,30,0,0,0,19.605554199218773,86.56788635253906,151.67030470921475,1.8089408874511719
2013,1,1,23,0,0,0,0,19.430078125000023,87.3017578125,158.2583571725008,1.9388291835784912
2013,1,1,23,30,0,0,0,19.295648193359398,87.92930603027344,164.73861978515436,2.0277209281921387
2013,1,2,0,0,0,0,0,19.161187744140648,88.56201934814453,170.8343515840441,2.116612434387207
2013,1,2,0,30,0,0,0,19.047418212890648,89.25531768798828,174.8537191720231,2.177237033843994
2013,1,2,1,0,0,0,0,18.933618164062523,89.95468139648438,172.22035996145175,2.2378616333007812
2013,1,2,1,30,0,0,0,18.839715576171898,90.71968078613281,166.36105943494795,2.2878570556640625
2013,1,2,2,0,0,0,0,18.745843505859398,91.49078369140625,159.9356637720738,2.3378522396087646
2013,1,2,2,30,0,0,0,18.656335449218773,92.35161590576172,153.36391222507768,2.3885726928710938
2013,1,2,3,0,0,0,0,18.566827392578148,93.21949005126953,146.7482542172452,2.439293146133423
2013,1,2,3,30,0,0,0,18.519982910156273,94.73663330078125,140.1285416972741,2.472580909729004
2013,1,2,4,0,0,0,0,18.473138427734398,96.26248168945312,133.5267440530937,2.505868434906006
2013,1,2,4,30,0,0,0,18.439721679687523,98.17912292480469,126.95887858036346,2.542053699493408
2013,1,2,5,0,0,0,0,18.406304931640648,100.0,120.43930065139428,2.5782387256622314
2013,1,2,5,30,0,0,0,18.332147216796898,100.0,113.98272993555938,2.6555709838867188
2013,1,2,6,0,0,0,0,18.257958984375023,100.0,107.60553810456796,2.732903480529785
2013,1,2,6,30,0,0,0,18.271295166015648,100.0,101.32684149307693,2.8333845138549805
2013,1,2,7,0,0,0,0,18.284600830078148,100.0,95.16964408441933,2.933865785598755
2013,1,2,7,30,0,0,0,18.802545166015648,100.0,89.158507494957,2.9482638835906982
2013,1,2,8,0,28,0,28,19.320489501953148,98.96070861816406,83.33829778157435,2.9626619815826416
2013,1,2,8,30,56,535,170,20.136010742187523,93.20793151855469,77.74495353356899,2.8515372276306152
2013,1,2,9,0,68,655,266,20.951501464843773,87.80661010742188,72.4352681621466,2.7404122352600098
2013,1,2,9,30,77,731,357,22.476251220703148,78.17974090576172,67.47847843404108,2.6854920387268066
2013,1,2,10,0,83,783,440,24.001000976562523,69.638427734375,62.959805230479,2.6305720806121826
2013,1,2,10,30,199,413,412,24.834222412109398,64.47913360595703,58.98157496839426,2.5668082237243652
2013,1,2,11,0,92,844,569,25.667443847656273,59.67755889892578,55.661084884426835,2.503044605255127
2013,1,2,11,30,95,861,612,26.004541015625023,57.886417388916016,53.12285403793391,2.4838454723358154
2013,1,2,12,0,96,870,638,26.341638183593773,56.14613342285156,51.48347709688073,2.464646339416504
2013,1,2,12,30,97,873,649,26.326928710937523,55.669166564941406,50.83047587738035,2.4868388175964355
2013,1,2,13,0,97,871,642,26.312219238281273,55.19178009033203,51.20179387364144,2.509031057357788
2013,1,2,13,30,95,862,619,26.007196044921898,55.593116760253906,52.57564492240004,2.545748710632324
