Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,997743,-,-,-,27.97,-82.46,-5,8,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Solar Zenith Angle,Wind Speed
2011,1,1,0,0,0,0,0,16.270501708984398,92.0318832397461,171.04168104692292,3.8866801261901855
2011,1,1,0,30,0,0,0,16.049554443359398,93.14907836914062,175.00678782588497,3.9329562187194824
2011,1,1,1,0,0,0,0,15.828607177734398,94.2813720703125,172.1844921668947,3.9792325496673584
2011,1,1,1,30,0,0,0,15.632257080078148,94.91046905517578,166.2672115416517,4.0142822265625
2011,1,1,2,0,0,0,0,15.435876464843773,95.5421371459961,159.82465107118963,4.0493316650390625
2011,1,1,2,30,0,0,0,15.263604736328148,95.80177307128906,153.24696595045586,4.078883647918701
2011,1,1,3,0,0,0,0,15.091302490234398,96.05697631835938,146.62988940899083,4.10843563079834
2011,1,1,3,30,0,0,0,14.937554931640648,96.58599853515625,140.0111117935872,4.126215934753418
2011,1,1,4,0,0,0,0,14.783807373046898,97.1169204711914,133.41174107171685,4.143996715545654
2011,1,1,4,30,0,0,0,14.661889648437523,97.5966567993164,126.84741448043316,4.164206027984619
2011,1,1,5,0,0,0,0,14.539941406250023,98.07870483398438,120.33232340657051,4.184415340423584
2011,1,1,5,30,0,0,0,14.450646972656273,98.51724243164062,113.88113820443283,4.192951202392578
2011,1,1,6,0,0,0,0,14.361322021484398,98.95804595947266,107.51025315792043,4.201486587524414
2011,1,1,6,30,0,0,0,14.409295654296898,98.59366607666016,101.23886063837115,4.185543537139893
2011,1,1,7,0,0,0,0,14.457238769531273,98.2308349609375,95.09008670154908,4.169600486755371
2011,1,1,7,30,0,0,0,15.224908447265648,92.0771484375,89.08873885985396,4.027096748352051
2011,1,1,8,0,39,331,78,15.992547607421898,86.31259155273438,83.27966499357687,3.8845934867858887
2011,1,1,8,30,56,539,171,17.354425048828148,78.87903594970703,77.6992580660677,3.709411144256592
2011,1,1,9,0,68,658,267,18.716302490234398,72.14183807373047,72.40453615079971,3.534229040145874
2011,1,1,9,30,76,734,358,20.511956787109398,63.34880447387695,67.46501025755985,3.908501148223877
2011,1,1,10,0,83,785,440,22.307611083984398,55.68339920043945,62.96612428392784,4.282773494720459
2011,1,1,10,30,88,820,510,23.251489257812523,52.326446533203125,59.0102750445605,4.429894924163818
2011,1,1,11,0,91,845,567,24.195367431640648,49.18733596801758,55.71453386048047,4.577016353607178
2011,1,1,11,30,94,860,609,24.680230712890648,47.96207046508789,53.20274101659767,4.5011820793151855
2011,1,1,12,0,95,869,635,25.165093994140648,46.76999282836914,51.590280262353396,4.425347805023193
2011,1,1,12,30,96,871,645,25.387750244140648,46.30824661254883,50.96305456982303,4.318540573120117
2011,1,1,13,0,95,868,637,25.610375976562523,45.851112365722656,51.35735598229829,4.211733341217041
2011,1,1,13,30,272,69,314,25.586022949218773,46.06476593017578,52.7501874274289,4.091024398803711
2011,1,1,14,0,228,405,461,25.561700439453148,46.27884292602539,55.0654782826869,3.9703152179718018
2011,1,1,14,30,206,399,417,25.270989990234398,47.153541564941406,58.192641268388044,3.8553428649902344
2011,1,1,15,0,199,263,322,24.980279541015648,48.046138763427734,62.00816658273192,3.740370512008667
2011,1,1,15,30,165,249,266,24.330346679687523,50.04780960083008,66.3924850190151,3.595064163208008
2011,1,1,16,0,124,255,207,23.680413818359398,52.140647888183594,71.23947171512881,3.4497578144073486
2011,1,1,16,30,55,581,192,22.559045410156273,56.222415924072266,76.45979956994026,3.1508777141571045
2011,1,1,17,0,33,497,102,21.437646484375023,60.65031814575195,81.98050190357506,2.8519976139068604
2011,1,1,17,30,0,0,0,20.732293701171898,64.12887573242188,87.74225651775512,2.692389965057373
2011,1,1,18,0,0,0,0,20.026971435546898,67.81165313720703,93.70373768437597,2.5327823162078857
2011,1,1,18,30,0,0,0,19.651330566406273,69.94940185546875,99.82108930898306,2.411076545715332
2011,1,1,19,0,0,0,0,19.275689697265648,72.15501403808594,106.06705821400665,2.2893710136413574
2011,1,1,19,30,0,0,0,18.963494873046898,74.18206024169922,112.41742072320216,2.234708309173584
2011,1,1,20,0,0,0,0,18.651300048828148,76.26457214355469,118.85216251356204,2.1800456047058105
2011,1,1,20,30,0,0,0,18.362664794921898,78.34801483154297,125.35430205365262,2.1976590156555176
2011,1,1,21,0,0,0,0,18.073999023437523,80.48578643798828,131.9088077394723,2.2152726650238037
2011,1,1,21,30,0,0,0,17.892419433593773,82.05545043945312,138.5014019566472,2.3022899627685547
2011,1,1,22,0,0,0,0,17.710839843750023,83.65216064453125,145.11682327682337,2.3893070220947266
2011,1,1,22,30,0,0,0,17.579736328125023,84.91243743896484,151.73540906693253,2.531487464904785
2011,1,1,23,0,0,0,0,17.448663330078148,86.18818664550781,158.32421643515454,2.673668146133423
2011,1,1,23,30,0,0,0,17.310174560546898,87.53402709960938,164.80632110296915,2.8226752281188965
2011,1,2,0,0,0,0,0,17.171685791015648,88.89757537841797,170.9051903073023,2.971682071685791
2011,1,2,0,30,0,0,0,17.024957275390648,90.44110870361328,174.90807562599315,3.0678255558013916
2011,1,2,1,0,0,0,0,16.878198242187523,92.00691223144531,172.21091711352685,3.163969039916992
2011,1,2,1,30,0,0,0,16.721795654296898,93.338134765625,166.3312354211643,3.2056593894958496
2011,1,2,2,0,0,0,0,16.565393066406273,94.68798828125,159.8997449496065,3.247349977493286
2011,1,2,2,30,0,0,0,16.415826416015648,95.59593200683594,153.32586873473073,3.260909080505371
2011,1,2,3,0,0,0,0,16.266229248046898,96.51372528076172,146.70968564531734,3.274467945098877
2011,1,2,3,30,0,0,0,16.195062255859398,97.08131408691406,140.09028115167297,3.300283193588257
2011,1,2,4,0,0,0,0,16.123895263671898,97.65229797363281,133.48931809787766,3.3260984420776367
2011,1,2,4,30,0,0,0,16.117730712890648,97.82769012451172,126.92267782517972,3.3782739639282227
2011,1,2,5,0,0,0,0,16.111596679687523,98.00301361083984,120.40465631395944,3.4304492473602295
2011,1,2,5,30,0,0,0,16.118005371093773,97.8985595703125,113.94995436111499,3.4892349243164062
2011,1,2,6,0,0,0,0,16.124414062500023,97.794189453125,107.57495002254257,3.548020601272583
2011,1,2,6,30,0,0,0,16.217187500000023,97.35968780517578,101.29878459484873,3.6299171447753906
2011,1,2,7,0,0,0,0,16.309930419921898,96.92749786376953,95.14450284561931,3.7118136882781982
2011,1,2,7,30,0,0,0,16.969171142578148,92.71662902832031,89.1367553264836,3.689854621887207
2011,1,2,8,0,39,57,46,17.628381347656273,88.70491790771484,83.32038505528567,3.667895793914795
2011,1,2,8,30,7,0,7,19.003320312500023,81.43075561523438,77.7314963901593,3.6301469802856445
2011,1,2,9,0,121,180,176,20.378289794921898,74.81018829345703,72.42695471801534,3.5923984050750732
2011,1,2,9,30,122,0,122,21.848382568359398,67.56641387939453,67.476086495847,3.735706329345703
2011,1,2,10,0,166,423,359,23.318444824218773,61.068504333496094,62.96418363623508,3.879014253616333
2011,1,2,10,30,230,238,353,24.032250976562523,57.801429748535156,58.993589926146115,3.764112949371338
2011,1,2,11,0,209,473,476,24.746026611328148,54.71289825439453,55.68151742492772,3.6492114067077637
2011,1,2,11,30,284,166,384,25.103295898437523,53.15898132324219,53.1522450252891,3.560459852218628
2011,1,2,12,0,158,0,158,25.460565185546898,51.64922332763672,51.52194726247265,3.471708297729492
2011,1,2,12,30,135,0,135,25.494256591796898,51.25682830810547,50.877591091503746,3.4369277954101562
2011,1,2,13,0,298,129,378,25.527917480468773,50.86619186401367,51.256560764174246,3.4021472930908203
2011,1,2,13,30,233,21,246,25.293847656250023,51.23902130126953,52.63666788432638,3.372659683227539
2011,1,2,14,0,208,13,215,25.059747314453148,51.61330795288086,54.94217202668956,3.343172073364258
2011,1,2,14,30,177,3,179,24.552117919921898,52.8801155090332,58.062357910617486,3.2835488319396973
2011,1,2,15,0,160,0,160,24.044488525390648,54.180381774902344,61.873299583460735,3.2239253520965576
2011,1,2,15,30,100,0,100,23.307061767578148,57.143898010253906,66.25491224396228,3.1427507400512695
2011,1,2,16,0,98,0,98,22.569604492187523,60.27827835083008,71.10058341449911,3.0615758895874023
2011,1,2,16,30,6,0,6,21.431878662109398,65.98609924316406,76.32058358369048,2.8730809688568115
2011,1,2,17,0,3,0,3,20.294152832031273,72.2441635131836,81.84164186203355,2.6845860481262207
2011,1,2,17,30,0,0,0,19.454064941406273,77.9706802368164,87.60425417221091,2.577066659927368
2011,1,2,18,0,0,0,0,18.613977050781273,84.13243103027344,93.56674120129675,2.4695472717285156
2011,1,2,18,30,0,0,0,18.262872314453148,87.84984588623047,99.6853453934593,2.4306702613830566
2011,1,2,19,0,0,0,0,17.911767578125023,91.6986312866211,105.93265012141902,2.3917930126190186
2011,1,2,19,30,0,0,0,17.655511474609398,94.86289978027344,112.2843648263808,2.3904905319213867
2011,1,2,20,0,0,0,0,17.399224853515648,98.11112213134766,118.72041768674647,2.389187812805176
2011,1,2,20,30,0,0,0,17.314752197265648,99.27967071533203,125.22376964441344,2.379133701324463
2011,1,2,21,0,0,0,0,17.230279541015648,100.0,131.7793205227213,2.369079828262329
2011,1,2,21,30,0,0,0,17.219506835937523,99.99531555175781,138.37269689492933,2.3620688915252686
2011,1,2,22,0,0,0,0,17.208734130859398,99.5318374633789,144.98848569874283,2.355057954788208
2011,1,2,22,30,0,0,0,17.195458984375023,98.88530731201172,151.60675959664422,2.3742334842681885
2011,1,2,23,0,0,0,0,17.182214355468773,98.23784637451172,158.19407535598634,2.393409013748169
2011,1,2,23,30,0,0,0,17.116174316406273,97.86039733886719,164.67255369892393,2.450975179672241
2011,1,3,0,0,0,0,0,17.050134277343773,97.47860717773438,170.76528205168347,2.5085413455963135
2011,1,3,0,30,0,0,0,16.935723876953148,96.4276351928711,174.80043263071107,2.634521961212158
2011,1,3,1,0,0,0,0,16.821282958984398,95.35760498046875,172.2290906969476,2.760502576828003
2011,1,3,1,30,0,0,0,16.615350341796898,94.03089141845703,166.38996892057833,2.8448355197906494
2011,1,3,2,0,0,0,0,16.409417724609398,92.65507507324219,159.97062418718485,2.929168462753296
2011,1,3,2,30,0,0,0,16.149804687500023,91.07693481445312,153.40099424790725,3.035733699798584
2011,1,3,3,0,0,0,0,15.890222167968773,89.4228515625,146.78587766545445,3.142298936843872
2011,1,3,3,30,0,0,0,15.724816894531273,87.731201171875,140.1658854008026,3.2012548446655273
2011,1,3,4,0,0,0,0,15.559442138671898,85.99386596679688,133.5632902738633,3.2602105140686035
2011,1,3,4,30,0,0,0,15.400506591796898,84.32022094726562,126.99424424435315,3.279975414276123
2011,1,3,5,0,0,0,0,15.241571044921898,82.60371398925781,120.47316171089788,3.2997405529022217
2011,1,3,5,30,0,0,0,15.063623046875023,81.24039459228516,114.01478140924634,3.2905638217926025
2011,1,3,6,0,0,0,0,14.885675048828148,79.83511352539062,107.63546922343872,3.2813870906829834
2011,1,3,6,30,0,0,0,14.744866943359398,78.4163818359375,101.35431746002524,3.2702150344848633
2011,1,3,7,0,0,0,0,14.604089355468773,76.96517944335938,95.19429056544841,3.259042739868164
2011,1,3,7,30,0,0,0,14.771630859375023,73.98726654052734,89.17988656575945,3.2149994373321533
2011,1,3,8,0,39,324,76,14.939172363281273,71.06505584716797,83.3559329341189,3.1709561347961426
2011,1,3,8,30,77,39,86,15.459680175781273,65.99394226074219,77.75825662539364,3.0601000785827637
2011,1,3,9,0,105,7,108,15.980187988281273,61.18941879272461,72.4435707502393,2.9492437839508057
2011,1,3,9,30,151,39,166,16.681970214843773,55.351478576660156,67.48102274790517,2.7957990169525146
2011,1,3,10,0,164,12,170,17.383721923828148,49.92252731323242,62.95576292553176,2.6423542499542236
2011,1,3,10,30,162,1,163,18.148461914062523,45.48698043823242,58.97009912404221,2.453246831893921
2011,1,3,11,0,219,25,234,18.913171386718773,41.37318801879883,55.64140954641779,2.264139413833618
2011,1,3,11,30,225,19,237,19.642114257812523,38.262115478515625,53.09444521350676,2.067829132080078
2011,1,3,12,0,298,164,401,20.371057128906273,35.35651779174805,51.44620888179149,1.871518611907959
2011,1,3,12,30,97,885,657,20.882653808593773,33.493431091308594,50.78476340683189,1.743856430053711
2011,1,3,13,0,97,883,651,21.394281005859398,31.71672821044922,51.1485995320615,1.616194248199463
